Yearly info for EricB.Rakim,Frequency
1987,"{'yo': 8, 'rakim': 10, 'whats': 1, 'up': 30, 'im': 48, 'doing': 3, 'the': 188, 'knowledge': 6, 'e': 2, 'man': 6, 'trying': 3, 'to': 97, 'get': 27, 'paid': 4, 'in': 32, 'full': 3, 'well': 5, 'check': 9, 'this': 29, 'out': 20, 'since': 3, 'norby': 1, 'walters': 1, 'is': 44, 'our': 4, 'agency': 1, 'right': 5, 'true': 1, 'cara': 1, 'lewis': 1, 'agent': 1, 'word': 2, 'zakia': 1, 'and': 92, '4th': 1, 'broadway': 1, 'record': 5, 'company': 1, 'indeed': 3, 'okay': 1, 'so': 43, 'who': 8, 'we': 6, 'rollin': 2, 'with': 17, 'then': 25, 'rushof': 1, 'rushtown': 1, 'management': 1, 'talkin': 1, 'over': 1, 'def': 3, 'beat': 10, 'here': 4, 'that': 21, 'i': 147, 'put': 11, 'together': 3, 'wanna': 7, 'hear': 6, 'some': 7, 'of': 34, 'them': 3, 'rhymes': 11, 'you': 119, 'know': 9, 'what': 13, 'sayin': 2, 'can': 15, 'thinkin': 1, 'a': 86, 'master': 1, 'plan': 1, 'cause': 42, 'aint': 10, 'nothin': 1, 'but': 23, 'sweat': 2, 'inside': 1, 'my': 50, 'hand': 6, 'dig': 3, 'into': 10, 'pocket': 2, 'all': 12, 'money': 6, 'spent': 1, 'deeper': 4, 'still': 6, 'coming': 1, 'lint': 1, 'start': 8, 'mission': 1, 'leave': 4, 'residence': 1, 'thinking': 2, 'how': 7, 'could': 4, 'dead': 1, 'presidents': 1, 'need': 2, 'used': 3, 'be': 26, 'stickup': 1, 'kid': 1, 'think': 9, 'devious': 1, 'things': 1, 'did': 1, 'roll': 2, 'holdup': 1, 'nothing': 3, 'funny': 1, 'stop': 7, 'smiling': 2, 'dont': 15, 'move': 6, 'now': 8, 'learned': 1, 'earn': 1, 'righteous': 1, 'feel': 1, 'great': 1, 'maybe': 4, 'might': 5, 'just': 21, 'search': 1, 'for': 19, '9': 1, '5': 1, 'if': 23, 'strive': 1, 'ill': 15, 'stay': 2, 'alive': 1, 'walk': 2, 'street': 1, 'whistling': 1, 'feeling': 1, 'place': 2, 'do': 7, 'miss': 4, 'pen': 1, 'paper': 2, 'stereo': 1, 'tape': 6, 'me': 26, 'eric': 6, 'b': 5, 'nice': 1, 'big': 1, 'plate': 1, 'fish': 1, 'which': 4, 'favorite': 2, 'dish': 1, 'without': 2, 'no': 16, 'its': 22, 'wish': 1, 'like': 28, 'dream': 2, 'about': 4, 'gettin': 1, 'books': 1, 'made': 5, 'nows': 1, 'test': 3, 'see': 9, 'got': 38, 'pull': 5, 'hit': 1, 'studio': 1, 'go': 10, 'your': 29, 'girls': 1, 'house': 1, 'mine': 3, 'girl': 1, 'definitely': 1, 'mad': 1, 'it': 94, 'took': 2, 'us': 1, 'too': 4, 'long': 6, 'album': 1, 'youre': 15, 'saying': 2, 'lets': 1, 'pump': 2, 'music': 2, 'count': 1, 'elai': 1, 'turn': 5, 'bass': 5, 'down': 3, 'let': 11, 'keep': 9, 'on': 34, 'rocking': 2, 'outta': 1, 'happened': 1, 'peace': 6, 'joke': 5, 'mic': 28, 'smoke': 3, 'slam': 1, 'when': 35, 'done': 3, 'make': 13, 'sure': 1, 'broke': 5, 'gone': 3, 'one': 10, 'gets': 6, 'wont': 5, 'nobody': 4, 'press': 1, 'mess': 1, 'scene': 1, 'set': 3, 'stand': 5, 'crowd': 9, 'watch': 5, 'people': 2, 'wonder': 1, 'damn': 1, 'youll': 6, 'understand': 2, 'an': 4, 'addict': 1, 'addicted': 2, 'habit': 1, 'gotta': 3, 'use': 2, 'even': 7, 'jazz': 1, 'or': 9, 'quiet': 1, 'storm': 1, 'hook': 1, 'convert': 1, 'hiphop': 3, 'form': 1, 'write': 5, 'rhyme': 28, 'graffitti': 1, 'every': 3, 'show': 4, 'deep': 1, 'concentration': 1, 'comedian': 1, 'jokers': 1, 'are': 6, 'wild': 1, 'tame': 1, 'treat': 1, 'child': 1, 'gonna': 2, 'named': 1, 'another': 3, 'enemy': 1, 'not': 10, 'friend': 2, 'fried': 1, 'end': 1, 'pretend': 1, 'competing': 1, 'mind': 4, 'pause': 4, 'compare': 1, 'yours': 3, 'wake': 1, 'as': 15, 'stare': 1, 'face': 2, 'seem': 1, 'stunned': 1, 'remember': 1, 'idea': 2, 'from': 8, 'soon': 3, 'suffer': 1, 'tunell': 1, 'rougher': 5, 'stutter': 1, 'thats': 12, 'had': 5, 'enough': 3, 'biting': 2, 'itll': 4, 'choke': 1, 'cant': 11, 'provoke': 1, 'cope': 1, 'shouldve': 1, 'because': 4, 'question': 1, 'serious': 3, 'cancer': 1, 'average': 1, 'dancer': 1, 'hyper': 1, 'heart': 1, 'attack': 2, 'expressing': 1, 'styling': 2, 'sit': 2, 'take': 7, 'home': 2, 'break': 6, 'bite': 1, 'pieces': 1, 'bits': 1, 'hits': 1, 'style': 5, 'pat': 1, 'time': 15, 'switch': 2, 'add': 3, 'more': 6, 'figure': 1, 'ready': 4, 'neighborhood': 1, 'tours': 1, 'emcee': 4, 'try': 5, 'come': 5, 'speak': 1, 'lie': 1, 'exaggerate': 1, 'imaginate': 1, 'change': 1, 'aroundthat': 1, 'aggravate': 1, 'freeze': 3, 'those': 5, 'seven': 4, 'emcees': 9, 'they': 16, 'new': 2, 'jack': 1, 'only': 3, 'knew': 1, 'wrong': 1, 'ruin': 1, 'patterns': 1, 'paragraphs': 1, 'based': 1, 'offbeat': 1, 'dj': 3, 'anything': 2, 'he': 1, 'play': 4, 'sound': 5, 'familiar': 1, 'wait': 8, 'til': 3, 'say': 6, 'em': 9, 'imma': 4, 'have': 10, 'diss': 1, 'smack': 1, 'thisi': 1, 'hold': 5, 'microphone': 11, 'grudge': 1, 'bll': 2, 'needle': 2, 'budge': 1, 'conversation': 1, 'invent': 1, 'nominated': 1, 'president': 1, 'freestyle': 2, 'going': 3, 'steadily': 1, 'pucker': 1, 'whistle': 1, 'melody': 10, 'whatever': 1, 'therell': 1, 'rough': 3, 'after': 4, 'before': 5, 'following': 1, 'fiending': 1, 'waiting': 2, 'punchline': 1, 'meaning': 1, 'moral': 1, 'story': 2, 'telling': 1, 'beats': 2, 'r': 9, 'yelling': 1, 'save': 1, 'later': 1, 'moving': 4, 'wreck': 1, 'fader': 1, 'interruptions': 1, 'everything': 1, 'real': 1, 'tip': 1, 'playing': 3, 'furious': 1, 'quick': 1, 'through': 3, 'hell': 1, 'dome': 1, 'eyeballs': 1, 'swell': 1, 'guide': 1, 'triplestage': 1, 'darkness': 1, 'dark': 1, 'again': 3, 'ima': 4, 'spark': 2, 'heat': 3, 'finished': 3, 'cigar': 1, 'letting': 1, 'born': 2, 'names': 1, 'akim': 1, 'rest': 2, 'list': 2, 'drop': 5, 'science': 2, 'scientist': 2, 'melodys': 2, 'code': 1, 'very': 1, 'next': 2, 'episode': 1, 'has': 2, 'often': 1, 'distorting': 1, 'explode': 1, 'at': 6, 'fahrenheit': 1, 'colder': 1, 'listeners': 1, 'system': 2, 'kickin': 2, 'solar': 2, 'memorize': 1, 'advertise': 1, 'poet': 3, 'flowing': 1, 'smooth': 4, 'why': 5, 'mural': 1, 'tell': 3, 'will': 11, 'fiend': 3, 'seen': 1, 'these': 1, 'four': 2, 'scream': 2, 'couldnt': 1, 'blow': 4, 'suggest': 1, 'dropping': 2, 'bombs': 1, 'calm': 1, 'any': 1, 'mc': 2, 'disagree': 1, 'wave': 2, 'arm': 1, 'breaking': 1, 'back': 2, 'rap': 2, 'push': 1, 'around': 5, 'bush': 1, 'upon': 1, 'supposed': 1, 'close': 1, 'number': 1, 'competition': 1, 'none': 2, 'measured': 1, 'by': 9, 'sun': 1, 'whether': 1, 'ball': 1, 'bobbing': 1, 'hall': 1, 'writing': 3, 'name': 4, 'graffiti': 1, 'wall': 1, 'shouldnt': 3, 'told': 1, 'said': 4, 'control': 3, 'contest': 1, 'owe': 1, 'cut': 4, 'chair': 1, 'tear': 2, 'shit': 2, 'allah': 2, 'stands': 1, 'ra': 1, 'comes': 1, 'easily': 2, 'repetition': 1, 'words': 4, 'treble': 1, 'moist': 1, 'scratching': 1, 'cutting': 1, 'voice': 2, 'always': 1, 'choice': 1, 'wouldnt': 1, 'came': 5, 'run': 1, 'same': 3, 'weak': 3, 'putting': 1, 'blurs': 1, 'slurs': 1, 'fit': 1, 'waste': 3, 'than': 1, 'poem': 1, 'rock': 2, 'party': 4, 'backyard': 1, 'yard': 1, 'yall': 1, 'bless': 2, 'gods': 1, 'rugged': 1, 'sharp': 1, 'swing': 1, 'off': 6, 'string': 1, 'harp': 1, 'introduction': 1, 'finish': 3, 'interruption': 1, 'approach': 1, 'exercise': 1, 'coach': 1, 'using': 1, 'numerous': 1, 'notes': 1, 'attached': 1, 'match': 1, 'strike': 1, 'poetically': 2, 'kept': 2, 'alphabetically': 1, 'stepped': 1, 'order': 2, 'proceed': 2, 'momentum': 2, 'except': 1, 'longer': 1, 'shorter': 1, 'recorder': 1, 'regular': 1, 'competitor': 1, 'first': 4, 'editor': 1, 'arranger': 1, 'et': 1, 'cetera': 1, 'extra': 1, 'events': 1, 'grand': 1, 'finale': 1, 'bonus': 1, 'am': 3, 'call': 2, 'microphonist': 1, 'wisdom': 2, 'means': 2, 'wise': 2, 'being': 1, 'spoken': 1, 'many': 3, 'smoking': 1, 'express': 1, 'manifest': 2, 'way': 2, 'veto': 1, 'protest': 1, 'best': 3, 'theyre': 2, 'dissed': 1, 'front': 3, 'glass': 1, 'moet': 2, 'hard': 2, 'sip': 1, 'juice': 1, 'line': 2, 'brothers': 2, 'twentyone': 1, 'ate': 1, 'easy': 3, 'does': 1, 'fessing': 1, 'messing': 1, 'chewing': 1, 'robbing': 1, 'buying': 1, 'bitingwhy': 1, 'borrow': 1, 'slob': 1, 'fighting': 1, 'follow': 2, 'unusual': 1, 'confuse': 1, 'while': 3, 'was': 10, 'water': 1, 'id': 1, 'flow': 2, 'nile': 1, 'applause': 1, 'tonight': 2, 'prepare': 1, 'catch': 3, 'sucker': 1, 'duck': 1, 'there': 1, 'strategy': 1, 'tragedy': 1, 'catastrophe': 1, 'majesty': 1, 'marley': 1, 'marl': 1, 'synthesized': 1, 'memorized': 1, 'advertised': 1, 'created': 1, 'listen': 6, 'dissin': 1, 'pick': 2, 'shook': 1, 'neck': 1, 'detect': 1, 'pace': 1, 'druggin': 1, 'almost': 2, 'buggin': 2, 'violin': 1, 'york': 1, 'island': 2, 'swift': 2, 'matter': 1, 'slow': 2, 'stiff': 1, 'genuine': 1, 'leather': 1, 'inclined': 2, 'clever': 2, 'oh': 1, 'never': 1, 'been': 3, 'left': 1, 'strong': 1, 'step': 2, 'shows': 1, 'slept': 1, 'times': 1, 'sorry': 1, 'repeating': 1, 'soloist': 2, 'radio': 2, 'dial': 1, 'volume': 1, 'dance': 6, 'speaker': 3, 'till': 1, 'plug': 1, 'headphone': 1, 'letter': 1, 'heard': 2, 'body': 1, 'soul': 10, 'ditects': 1, 'tempo': 1, 'red': 1, 'alert': 1, 'reaches': 1, 'reflex': 1, 'work': 1, 'stuck': 1, 'steps': 1, 'gift': 1, 'leader': 1, 'mixed': 1, 'ago': 1, 'clap': 1, 'hands': 2, 'sink': 2, 'ink': 1, 'trapped': 1, 'between': 1, 'lines': 1, 'escape': 1, 'picture': 1, 'stage': 4, 'empty': 1, 'tempt': 1, 'pose': 1, 'rings': 1, 'fat': 1, 'gold': 2, 'chain': 1, 'grab': 1, 'train': 1, 'mastered': 1, 'others': 1, 'sticks': 1, 'begin': 2, 'mix': 3, 'experiment': 1, 'sign': 1, 'want': 3, 'encore': 1, 'respond': 1, 'erase': 1, 'forget': 1, 'controlling': 1, 'holding': 1, 'should': 4, 'identical': 1, 'getting': 1, 'upset': 1, 'wet': 1, 'sweating': 1, 'drip': 1, 'steam': 1, 'eager': 2, 'theme': 1, 'hype': 2, 'drum': 1, 'teach': 1, 'controller': 1, 'stronger': 2, 'older': 1, 'constant': 1, 'elevation': 1, 'causes': 1, 'expansion': 1, 'cool': 1, 'mansion': 1, 'city': 1, 'requested': 1, 'concept': 1, 'anyone': 1, 'relate': 1, 'whoevers': 1, 'give': 4, 'handles': 1, 'light': 1, 'candles': 1, 'melt': 1, 'felt': 1, 'bold': 1, 'hot': 1, 'posse': 1, 'fresh': 1, 'uptown': 1, 'brooklynbound': 1, 'bronx': 1, 'queens': 1, 'other': 2, 'states': 1, 'exact': 1, 'where': 2, 'prove': 1, 'until': 2, 'selfesteem': 1, 'release': 1, 'rakimll': 1, 'song': 2, 'goes': 1, 'physically': 1, 'meant': 1, 'mentally': 1, 'absorb': 1, 'poured': 1, 'unite': 1, 'bored': 1, 'quicksand': 1, 'holds': 1, 'controls': 1, 'fall': 1, 'breathe': 1, 'somebody': 1, 'bring': 1, 'oxygen': 1, 'send': 1, 'continue': 1, 'simultaneously': 1, 'remains': 1, 'rising': 1, 'top': 2, 'quiz': 1, 'topic': 1, 'universual': 1, 'everybody': 2, 'exercising': 1, 'coincide': 1, 'look': 1, 'packed': 2, 'starts': 2, 'draw': 1, 'architect': 1, 'five': 1, 'borroughs': 1, 'react': 1, 'islands': 1, 'attract': 1, 'state': 1, 'spot': 1, 'floor': 1, 'squeeze': 1, 'room': 1, 'mcs': 3, 'kim': 1, 'wasnt': 2, 'would': 1, 'fake': 1, 'whoever': 1, 'tongue': 1, 'brung': 1, 'recite': 2, 'sung': 1, 'mean': 1, 'wack': 1, 'loud': 2, 'throw': 1, 'cordless': 1, 'entertain': 1, 'brain': 1, 'cells': 1, 'held': 1, 'tight': 1, 'flowin': 1, 'kisses': 1, 'blowin': 1, 'knowin': 1, 'goin': 1, 'ends': 1, 'brother': 1, 'struck': 1, 'page': 2, 'compete': 1, 'cuts': 1, 'hope': 2, 'myself': 1, 'planned': 1, 'jokes': 1, 'riddles': 1, 'cross': 1, 'arms': 1, 'hating': 1, 'rappers': 1, 'fronting': 1, 'faking': 1, 'breakin': 1, 'achin': 1, 'takin': 1, 'uptight': 1, 'grabbed': 1, 'hug': 1, 'ears': 2, 'magnet': 1, 'attracted': 1, 'effect': 1, 'sippin': 1, 'yeah': 1, 'middle': 1, 'ahhight': 1, 'scratch': 1, 'little': 1, 'perfectly': 1, 'clear': 1, 'beginning': 1, 'flows': 1, 'standing': 1, 'suddenly': 1, 'fever': 1, 'either': 1, 'summer': 1, 'madness': 1, 'closer': 2, 'better': 2, 'activate': 1, 'collaborate': 1, 'something': 2, 'head': 1, 'fell': 1, 'groove': 1, 'wax': 1, 'mistakes': 1, 'allowed': 1, 'heres': 1, 'instruction': 1, 'simple': 1, 'quite': 1, 'youve': 1, 'years': 1, 'ideas': 1, 'irritating': 1, 'dancefloor': 1, 'imagine': 1, 'tone': 1, 'started': 1, 'departed': 1, 'mixing': 1, 'everyone': 1, 'air': 1, 'mouth': 1, 'shut': 1, 'especially': 1, 'musics': 1, 'gives': 1, 'chance': 1, 'bust': 1, 'intelligent': 1, 'rise': 1, 'eyes': 1, 'surprise': 1, 'perfection': 1, 'praises': 1, 'due': 1, 'blessing': 1, 'self': 1, 'theres': 1, 'solve': 1, '360': 1, 'degrees': 1, 'revolve': 1, 'actual': 1, 'fact': 1, 'act': 1, 'proven': 1}"
