Yearly info for BoneThugsNHarmony,Frequency
1996,"{'bone': 48, 'now': 16, 'tell': 11, 'me': 31, 'what': 7, 'ya': 6, 'gonna': 11, 'do': 5, 'when': 12, 'it': 16, 'aint': 3, 'nowhere': 2, 'to': 26, 'run': 2, 'judgment': 3, 'comes': 5, 'for': 16, 'you': 54, 'hide': 1, 'cause': 6, 'its': 8, 'come': 21, 'dead': 1, 'souls': 3, 'nigga': 6, 'this': 3, 'wally': 2, 'eazy': 4, 'cs': 1, 'uncle': 2, 'charlie': 1, 'little': 14, 'boo': 3, 'but': 11, 'gods': 1, 'got': 6, 'him': 3, 'and': 57, 'im': 9, 'miss': 8, 'everybody': 7, 'i': 24, 'done': 2, 'rolled': 1, 'with': 14, 'blows': 1, 'like': 2, 'aids': 1, 'looked': 1, 'at': 18, 'while': 3, 'he': 11, 'laid': 1, 'prayed': 1, 'destiny': 1, 'played': 1, 'too': 1, 'deep': 1, 'say': 2, 'lil': 3, 'layzie': 1, 'came': 1, 'told': 5, 'if': 3, 'should': 1, 'decease': 1, 'well': 2, 'then': 2, 'please': 1, 'bury': 1, 'by': 2, 'my': 33, 'gran': 2, 'can': 18, 'follow': 3, 'god': 3, 'bless': 1, 'workin': 1, 'on': 9, 'a': 28, 'plan': 1, 'heaven': 5, 'the': 56, 'lord': 3, 'all': 9, '247': 1, 'days': 10, 'is': 1, 'who': 6, 'we': 94, 'praise': 1, 'even': 1, 'though': 1, 'devils': 1, 'up': 10, 'in': 19, 'face': 2, 'keepin': 2, 'safe': 1, 'place': 1, 'grace': 1, 'gates': 1, 'race': 1, 'without': 3, 'chance': 1, 'judge': 1, 'guess': 1, 'soul': 2, 'wont': 16, 'budge': 1, 'grudge': 1, 'because': 1, 'theres': 1, 'no': 8, 'mercy': 1, 'thugs': 43, 'ooh': 1, 'could': 3, 'about': 1, 'family': 2, 'how': 5, 'roll': 8, 'get': 7, 'witness': 1, 'let': 2, 'unfold': 1, 'livin': 4, 'our': 14, 'lives': 12, 'eternal': 5, 'heyoayo': 1, 'pray': 18, 'every': 9, 'day': 9, 'still': 3, 'lacin': 1, 'stroll': 1, 'whether': 1, 'hell': 1, 'or': 2, 'lets': 1, 'go': 3, 'take': 2, 'visit': 1, 'people': 1, 'thats': 4, 'long': 8, 'gone': 9, 'they': 7, 'rest': 2, 'terry': 1, 'exactly': 1, 'many': 1, 'lastin': 1, 'laughin': 1, 'were': 1, 'passin': 2, 'away': 1, 'know': 5, 'might': 1, 'meet': 1, 'crossroads': 37, 'yall': 9, 'forever': 5, 'love': 1, 'from': 1, 'them': 2, 'baby': 2, 'really': 2, 'wish': 1, 'home': 5, 'time': 7, 'die': 6, 'gotta': 15, 'bye': 2, 'thug': 1, 'was': 6, 'cry': 2, 'whyd': 1, 'kill': 1, 'dawg': 2, 'damn': 1, 'man': 1, 'charles': 1, 'shouldnt': 1, 'be': 17, 'front': 1, 'of': 24, 'his': 2, 'did': 3, 'wrong': 8, 'oh': 7, 'so': 21, 'hold': 1, 'stay': 1, 'strong': 1, 'better': 4, 'believe': 2, 'shoulder': 1, 'lean': 3, 'see': 27, 'lonely': 12, 'hateful': 3, 'world': 14, 'sendin': 3, 'straight': 4, 'asked': 1, 'good': 1, 'why': 5, 'sighed': 1, 'live': 2, 'whats': 1, 'that': 16, 'murder': 5, 'cousin': 1, 'hung': 1, 'somebody': 3, 'anybody': 3, 'wanna': 3, 'test': 1, 'us': 2, 'ms': 1, 'sleazy': 1, 'set': 1, 'fall': 2, 'sinnin': 1, 'intendin': 1, 'endin': 1, 'ends': 1, 'comin': 2, 'again': 4, 'hey': 1, 'dont': 1, 'wasteland': 1, 'soldier': 3, 'these': 11, 'are': 18, 'been': 5, 'strugglin': 4, 'hustlin': 4, 'thuggin': 5, 'look': 6, 'deeply': 6, 'eyes': 7, 'ever': 2, 'prepare': 12, 'warfare': 4, 'only': 4, 'will': 4, 'dies': 3, 'mold': 3, 'into': 10, 'more': 40, 'than': 40, 'just': 9, 'twist': 9, 'harmony': 9, 'budsmokin': 9, 'lethal': 9, 'warriors': 36, 'eternally': 1, 'here': 2, 'tellin': 1, 'stories': 1, 'daily': 1, 'collectin': 1, 'lessons': 1, 'any': 2, 'questions': 2, 'stressin': 1, 'restin': 1, 'journey': 1, 'blessin': 1, 'shiftin': 1, 'game': 2, 'rearranging': 1, 'thangs': 1, 'once': 1, 'bringin': 2, 'down': 4, 'mesmerized': 1, 'controlled': 1, 'other': 1, 'side': 1, 'devil': 2, 'town': 1, 'looking': 1, 'fucking': 1, 'liking': 1, 'rhymes': 1, 'rhyme': 2, 'soldiers': 1, 'bet': 2, 'rob': 1, 'before': 1, 'broke': 1, 'robbin': 1, 'dawgs': 1, 'call': 1, 'there': 1, 'rid': 1, 'enemies': 1, 'niggas': 2, 'sayin': 1, 'think': 1, 'hang': 3, 'studio': 1, 'hydro': 1, 'high': 1, 'rise': 1, 'top': 1, 'way': 2, 'have': 2, 'turn': 1, 'sherm': 1, 'lot': 1, 'learn': 1, 'money': 1, 'earn': 1, 'burn': 1, 'watch': 1, 'mac10': 1, 'ones': 2, 'friends': 1, 'steadily': 1, 'rollin': 1, 'keep': 1, 'platinum': 1, 'gold': 1, 'pappap': 1, 'put': 5, 'ground': 1, 'yeah': 1, 'boneyeah': 1, 'used': 1, 'clack': 1, 'back': 1, 'another': 1, 'roundnow': 1, 'must': 1, 'blowed': 1, 'some': 1, 'dro': 1, 'indo': 1, 'sittin': 1, 'alone': 1, 'window': 1, 'eazybless': 1, 'cold': 2, 'bizzy': 1, 'stress': 1, 'peeps': 1, 'streets': 1, 'none': 1, 'police': 1, 'holice': 1, 'want': 6, 'cuffed': 1, 'upbitch': 1, 'peace': 2, 'mystery': 1, 'pistol': 1, 'mercedes': 1, 'ripstas': 1, 'scriptures': 1, 'sister': 1, 'recieve': 1, 'weeders': 1, 'till': 1, 'end': 2, 'double': 1, 'one': 1, 'friend': 1, 'twenty': 1, 'twen': 2, 'biddin': 1, 'bud': 1, 'start': 1, 'bid': 1, 'fin': 1, 'bag': 4, 'bagsold': 1, 'send': 1, 'em': 1, 'out': 4, 'door': 1, 'liquor': 1, 'store': 1, 'blunts': 1, 'pick': 1, 'puzzle': 1, 'pieces': 1, 'together': 1, 'lordylord': 1, 'maintain': 1, 'hard': 1, 'war': 1, 'everbody': 1, 'try': 1, 'bring': 1, 'evils': 1, 'embedded': 1, 'weed': 1, 'keeps': 1, 'ease': 1, 'notes': 1, 'murda': 1, 'mo': 1, 'carry': 1, 'woke': 1, 'pullin': 1, 'gauge': 1, 'your': 2, 'temple': 1, 'blow': 1, 'brains': 1}"
