Yearly info for Scarface,Frequency
1997,"{'theres': 1, 'gon': 3, 'be': 8, 'some': 3, 'stuff': 1, 'you': 41, 'see': 4, 'thats': 2, 'make': 3, 'it': 8, 'hard': 2, 'to': 40, 'smile': 29, 'in': 19, 'the': 54, 'future': 1, 'but': 10, 'through': 6, 'whatever': 1, 'all': 13, 'rain': 1, 'and': 34, 'pain': 5, 'gotta': 2, 'keep': 5, 'your': 20, 'sense': 1, 'of': 13, 'humor': 1, 'able': 1, 'this': 9, 'bullshit': 1, 'remember': 2, 'that': 11, 'mmm': 1, 'yeah': 2, 'ya': 1, 'head': 1, 'up': 6, 'our': 3, 'lifestyles': 1, 'closecaptioned': 1, 'addicted': 1, 'fatal': 1, 'attractions': 1, 'pictures': 3, 'actions': 1, 'played': 1, 'back': 2, 'midst': 1, 'mashin': 1, 'no': 4, 'fairy': 1, 'tales': 1, 'for': 23, 'young': 1, 'black': 2, 'male': 1, 'me': 28, 'stranded': 1, 'land': 1, 'hell': 1, 'jail': 1, 'crack': 1, 'sales': 1, 'hustlers': 1, 'hardly': 1, 'think': 1, 'culture': 1, 'or': 3, 'repercussions': 1, 'while': 1, 'bustin': 2, 'on': 9, 'backstabbin': 1, 'vultures': 1, 'sellin': 1, 'my': 28, 'soul': 3, 'material': 1, 'wishes': 1, 'fast': 1, 'cars': 1, 'bitches': 1, 'wishin': 1, 'i': 25, 'live': 1, 'life': 6, 'a': 23, 'legend': 1, 'immortalized': 1, 'why': 2, 'shed': 1, 'tears': 1, 'save': 3, 'sympathy': 1, 'childhood': 2, 'years': 1, 'were': 2, 'spent': 2, 'buryin': 1, 'peers': 1, 'cemetary': 1, 'heres': 1, 'message': 1, 'newborns': 1, 'waitin': 1, 'breathe': 1, 'if': 2, 'believe': 1, 'then': 1, 'can': 4, 'achieve': 1, 'just': 10, 'look': 2, 'at': 1, 'against': 1, 'odds': 1, 'though': 1, 'is': 7, 'we': 7, 'carry': 1, 'livin': 2, 'projects': 1, 'broke': 3, 'with': 9, 'lights': 1, 'seeds': 1, 'follow': 1, 'protect': 1, 'essence': 1, 'born': 1, 'less': 1, 'still': 4, 'precious': 1, 'now': 10, 'wont': 4, 'what': 4, 'lookin': 2, 'sad': 3, 'nigga': 4, 'aint': 4, 'got': 6, 'nothin': 1, 'worried': 1, 'about': 2, 'doubt': 2, 'next': 1, 'generation': 1, 'as': 7, 'open': 1, 'story': 1, 'blaze': 1, 'blunts': 1, 'picture': 2, 'thoughts': 2, 'slowly': 1, 'phrases': 1, 'wrote': 1, 'walk': 2, 'days': 2, 'done': 4, 'often': 1, 'wish': 1, 'could': 2, 'everyone': 1, 'im': 12, 'dreamer': 1, 'have': 1, 'ever': 1, 'seen': 4, 'who': 3, 'was': 1, 'strong': 2, 'game': 7, 'overlookin': 1, 'his': 1, 'tomorrows': 1, 'they': 7, 'finally': 1, 'came': 2, 'memories': 1, 'feelin': 2, 'turnin': 1, 'circles': 1, '9th': 1, 'grade': 1, 'dealin': 1, 'cocaine': 1, 'too': 1, 'many': 2, 'hassles': 1, 'local': 1, 'survivin': 1, 'strain': 1, 'man': 3, 'without': 2, 'focus': 2, 'drive': 1, 'him': 5, 'insane': 1, 'stuck': 1, 'inside': 1, 'ghetto': 1, 'fantasy': 1, 'hopin': 2, 'change': 3, 'when': 6, 'reality': 1, 'chains': 1, 'had': 1, 'dream': 1, 'wealthy': 1, 'makin': 1, 'big': 1, 'over': 1, 'football': 1, 'chose': 1, 'cook': 1, 'raw': 1, 'wouldnt': 1, 'take': 3, 'did': 1, 'after': 1, 'mommas': 1, 'thankin': 1, 'god': 2, 'blessin': 1, 'child': 1, 'momma': 1, 'gots': 1, 'do': 11, 'collect': 1, 'fuck': 6, 'world': 3, 'unloading': 1, 'witness': 1, 'furious': 1, 'speeds': 1, 'unanswered': 1, 'questions': 1, 'us': 6, 'stressin': 1, 'curious': 1, 'gs': 1, 'backstabbed': 1, 'bleedin': 1, 'crooked': 1, 'laced': 1, 'weed': 1, 'learnin': 1, 'duckin': 1, 'stray': 1, 'shots': 2, 'bullets': 1, 'hot': 1, 'burnin': 1, 'inhale': 1, 'sherm': 1, 'smoke': 1, 'visualize': 1, 'flames': 1, 'will': 1, 'smothered': 1, 'by': 3, 'own': 1, 'strange': 1, 'whispers': 1, 'cowards': 1, 'conversate': 1, 'so': 3, 'quick': 1, 'diss': 1, 'takin': 1, 'feds': 1, 'desperate': 1, 'hopes': 1, 'theyd': 1, 'get': 2, 'hit': 2, 'give': 2, 'plenty': 1, 'centuries': 1, 'forgive': 1, 'sins': 1, 'since': 1, 'entered': 1, 'penitentiaries': 1, 'best': 1, 'revenge': 1, 'friends': 1, 'military': 1, 'minded': 1, 'soldiers': 1, 'blindly': 1, 'tryin': 1, 'find': 2, 'jehovah': 1, 'help': 3, 'somebody': 2, 'lost': 3, 'crazy': 1, 'scared': 2, 'drop': 1, 'seed': 1, 'cursed': 1, 'babies': 1, 'maybe': 1, 'niggas': 2, 'feel': 1, 'embrace': 1, 'words': 1, 'moment': 1, 'silence': 1, 'let': 3, 'pray': 1, 'journey': 1, 'into': 1, 'outerspace': 1, 'may': 2, 'angels': 1, 'lead': 1, 'way': 1, 'prayers': 2, 'families': 1, 'made': 2, 'shine': 1, 'safe': 1, 'homies': 1, 'passed': 1, 'away': 1, 'there': 1, 'greet': 1, 'pass': 1, 'gates': 1, 'headed': 1, 'tunnels': 1, 'light': 1, 'hope': 1, 'leads': 1, 'eternal': 1, 'say': 1, 'homie': 1, 'pac': 1, 'need': 4, 'woooo': 1, 'come': 3, 'scarface': 1, 'whispering': 1, 'dont': 1, 'really': 1, 'feeling': 2, 'like': 2, 'love': 3, 'formin': 1, 'lifefor': 1, 'dame': 1, 'indeed': 2, 'took': 1, 'form': 1, 'lifeand': 1, 'shame': 1, 'how': 1, 'fall': 1, 'dreamsnot': 1, 'afraid': 2, 'not': 4, 'leave': 1, 'thang': 9, 'maryjane': 9, 'mess': 1, 'folksgot': 1, 'em': 2, 'high': 3, 'brokeshit': 1, 'only': 2, 'right': 2, 'stop': 2, 'her': 2, 'props': 1, 'plus': 1, 'she': 1, 'from': 2, 'block': 1, 'finer': 1, 'crops': 1, 'chorus': 2, 'mary': 98, 'happy': 5, 'hear': 4, 'name': 5, 'than': 2, 'starts': 1, 'stress': 1, 'outwhat': 1, 'put': 1, 'cancer': 1, 'stick': 1, 'mouthor': 1, 'grab': 1, 'brew': 1, 'sold': 1, 'stores': 1, 'fact': 1, 'remains': 1, 'isthey': 1, 'blame': 2, 'governments': 1, 'been': 1, 'taxin': 1, 'gettin': 1, 'paid': 1, 'its': 3, 'taxable': 1, 'cool': 1, 'smokekill': 1, 'alcohol': 1, 'killin': 1, 'folks': 1, 'true': 3, 'other': 1, 'people': 2, 'try': 1, 'badbut': 1, 'know': 4, 'situations': 1, 'friend': 1, 'time': 1, 'needall': 1, 'natural': 1, 'seedsi': 1, 'decree': 1, 'makes': 2, 'once': 1, 'again': 1, 'depressed': 1, 'strangewho': 1, 'company': 1, 'sanecall': 1, 'maryjanedo': 1, 'youre': 1, 'thangtrue': 1, 'never': 3, 'smash': 1, 'thangsscratch': 1, 'brain': 1, 'anything': 1, 'youve': 1, 'always': 1, 'kept': 1, 'tameand': 1, 'plain': 1, 'everythingmaryjane': 1, 'helps': 1, 'ease': 1, 'brainwhen': 1, 'hang': 1, 'seasons': 1, 'changestayed': 1, 'same': 2, 'speedyou': 1, 'became': 1, 'naturally': 1, 'everything': 1, 'needdo': 1, 'baby': 2, 'alright': 1, 'lets': 1, 'ride': 1, 'day': 1, 'off': 1, 'holloway': 1, 'disgusted': 1, 'enough': 1, 'money': 1, 'buy': 1, 'food': 1, 'smoking': 1, 'schoolyard': 1, 'report': 1, 'card': 1, 'because': 3, 'larger': 1, 'clothes': 1, 'smokey': 1, 'eyes': 1, 'shining': 1, 'cause': 4, 'kite': 1, 'school': 2, 'teachers': 1, 'respect': 2, 'south': 9, 'acres': 1, 'gangsta': 1, 'demandin': 1, 'vice': 1, 'principal': 1, 'he': 1, 'shife': 1, 'leaving': 1, 'told': 1, 'mama': 2, 'dope': 1, 'case': 1, 'believed': 1, 'daddy': 1, 'problem': 1, 'home': 1, 'vacation': 1, 'shy': 1, 'fucked': 1, 'mind': 1, 'facing': 1, 'doctors': 1, 'studied': 1, 'probably': 1, 'shrink': 1, 'lifetime': 1, 'figure': 2, 'out': 3, 'trust': 1, 'thing': 1, 'flash': 1, 'violent': 1, 'motherfuckers': 1, 'caught': 1, 'chain': 1, 'remain': 1, 'silent': 1, 'ive': 1, 'standing': 2, 'here': 1, 'shaking': 1, 'devils': 2, 'close': 1, 'taking': 1, 'cant': 1, 'face': 1, 'oooooh': 1, 'controlled': 1, 'blessings': 1, 'first': 1, 'ground': 1, 'charge': 1, 'souls': 1, 'savior': 1, 'cut': 1, 'tec9': 1, 'hoe': 1, 'behavior': 1, 'want': 1, 'rider': 1, 'youngstas': 1, 'better': 1, 'peep': 1, 'wider': 1, 'send': 1, 'those': 1, 'thought': 1, 'cold': 1, 'southside': 4, 'side': 4, 'saying': 1}"
