Yearly info for KevinGates,Frequency
2015,"{'hello': 1, 'what': 11, 'the': 124, 'deal': 2, 'bet': 3, 'i': 133, 'got': 31, 'two': 25, 'phones': 16, 'one': 54, 'for': 48, 'plug': 8, 'and': 39, 'load': 8, 'bitches': 12, 'dough': 8, 'think': 9, 'need': 14, 'more': 9, 'line': 13, 'bumpin': 8, 'im': 80, 'ring': 50, 'ringin': 25, 'countin': 8, 'money': 17, 'while': 15, 'they': 36, 'trap': 9, 'jumpin': 11, 'button': 1, 'start': 1, 'foreign': 2, 'oh': 1, 'my': 59, 'god': 2, 'gorgeous': 1, 'just': 14, 'put': 4, 'key': 4, 'inside': 5, 'pocket': 1, 'park': 1, 'it': 43, 'might': 1, 'not': 13, 'get': 20, 'to': 57, 'see': 17, 'this': 9, 'a': 50, 'new': 8, 'ferrari': 1, 'man': 6, 'in': 54, 'mirror': 2, 'how': 8, 'you': 53, 'choose': 1, 'bother': 2, 'someone': 1, 'said': 1, 'callin': 2, 'dont': 32, 'feel': 5, 'like': 18, 'talkin': 3, 'everything': 3, 'returned': 1, 'way': 4, 'bought': 1, 'phone': 4, 'be': 18, 'interrupting': 1, 'me': 57, 'recordin': 1, 'making': 2, 'women': 3, 'unimportant': 1, 'call': 3, 'dog': 9, 'he': 6, 'say': 20, 'its': 6, 'all': 16, 'retarded': 1, 'keep': 4, 'oil': 1, 'cause': 8, 'am': 1, 'using': 1, 'foreman': 1, 'kitchen': 1, 'finished': 1, 'up': 11, 'performance': 1, 'hater': 1, 'wish': 1, 'well': 2, 'clientele': 1, 'off': 2, 'scale': 1, 'there': 4, 'go': 12, 'again': 1, 'of': 30, 'lil': 2, 'friends': 2, 'give': 3, 'damn': 2, 'nigga': 10, 'been': 6, 'wanna': 1, 'know': 19, 'is': 8, 'much': 1, 'did': 2, 'spend': 2, 'lend': 1, 'didnt': 3, 'do': 4, 'them': 1, 'bricks': 1, 'comin': 1, 'somewhere': 1, 'on': 26, 'rim': 1, 'section': 2, 'doin': 1, 'numbers': 1, 'nowhere': 1, 'by': 3, 'gym': 1, 'droppin': 2, 'bottles': 1, 'supplyin': 1, 'ten': 1, 'out': 40, 'honda': 1, 'askin': 1, 'cop': 1, 'none': 1, 'your': 11, 'concern': 1, 'day': 2, 'gone': 1, 'learn': 1, 'tryna': 1, 'sale': 1, 'goin': 7, 'biz': 1, 'partners': 1, 'jail': 2, 'gotta': 2, 'feed': 1, 'kids': 1, 'juggin': 1, 'round': 2, 'city': 2, 'bread': 3, 'winner': 3, 'business': 5, 'that': 16, 'wrist': 3, 'find': 2, 'balling': 1, 'hard': 2, 'come': 2, 'from': 7, 'grinding': 1, 'getting': 1, 'calling': 1, 'cards': 1, 'barbie': 1, 'doll': 1, 'when': 9, 'she': 22, 'her': 27, 'bodyguard': 1, 'baby': 1, 'girl': 9, 'sorry': 4, 'high': 4, 'yella': 1, 'important': 1, 'weight': 1, 'shape': 1, 'could': 1, 'pin': 2, 'carpet': 2, 'smell': 1, 'tartar': 1, 'ima': 4, 'water': 1, 'conversation': 1, 'cost': 1, 'lot': 5, 'chips': 1, 'really': 58, 'engagin': 1, 'where': 5, 'gazin': 1, 'at': 10, 'hips': 1, 'aint': 10, 'nobody': 7, 'makin': 1, 'no': 19, 'attempts': 1, 'amazing': 1, 'clip': 1, 'hanging': 1, 'slanging': 1, 'dick': 3, 'maybe': 2, 'we': 8, 'can': 11, 'make': 9, 'takin': 1, 'trips': 1, 'was': 6, 'thinkin': 2, 'too': 3, 'impatient': 1, 'ringing': 1, 'hold': 1, 'diamonds': 9, 'shining': 1, 'bright': 1, 'grindin': 1, 'ask': 7, 'if': 9, 'real': 6, 'serious': 2, 'daughter': 1, 'gon': 4, 'love': 7, 'bitch': 8, 'here': 3, 'shine': 3, 'bad': 4, 'trying': 6, 'mind': 6, 'look': 15, 'ballin': 6, 'wont': 5, 'apologize': 3, 'lyin': 3, 'em': 7, 'believe': 6, 'made': 3, 'lyrical': 1, 'song': 1, 'writer': 1, 'sing': 2, 'bringing': 1, 'raking': 1, 'leaves': 1, 'paper': 1, 'sneeze': 1, 'achoo': 1, 'blessing': 1, 'special': 3, 'actually': 1, 'treat': 2, 'regular': 1, 'being': 2, 'seen': 1, 'spectacle': 1, 'gates': 5, 'had': 8, 'first': 2, 'then': 4, 'gave': 1, 'kevin': 2, 'above': 1, 'et': 1, 'cetera': 1, 'scared': 1, 'feds': 2, 'switch': 1, 'cellular': 2, 'talking': 1, 'reckless': 1, 'back': 7, 'ever': 1, 'passing': 1, 'through': 1, 'gardere': 1, 'holler': 1, 'glover': 1, 'shout': 2, 'black': 2, 'cedric': 1, 'grey': 1, 'monte': 1, 'carlo': 1, 'cocaine': 1, '911': 1, 'hollered': 1, 'trav': 1, 'reverend': 1, 'ridiculous': 1, 'watch': 3, 'steppin': 2, 'pockets': 1, 'indigent': 1, 'cant': 5, 'careful': 1, 'steve': 1, 'tall': 2, 'yellow': 1, 'broke': 2, 'college': 1, 'fresh': 1, 'with': 16, 'low': 5, 'mileage': 1, 'pretty': 1, 'white': 1, 'teeth': 1, 'body': 8, 'unique': 1, 'booty': 2, 'fleek': 1, 'jhené': 1, 'aiko': 1, 'chewing': 1, 'cheeks': 1, 'groceries': 1, 'please': 7, 'diving': 1, 'treacherous': 1, 'swim': 1, 'pray': 2, 'mess': 3, 'us': 2, 'him': 2, 'strong': 1, 'case': 1, 'anyone': 1, 'testing': 1, 'right': 4, 'or': 4, 'wrong': 1, 'yo': 4, 'over': 3, 'detective': 1, 'work': 14, 'questioning': 1, 'read': 1, 'messages': 1, 'speak': 3, 'thats': 3, 'irregular': 1, 'take': 4, 'disconnectin': 1, 'undressin': 1, 'caressin': 2, 'spreading': 1, 'legs': 4, 'bout': 7, 'pleasure': 1, 'pulling': 1, 'hair': 1, 'pressin': 1, 'who': 5, 'tap': 1, 'relationship': 1, 'flaking': 1, 'eczema': 1, 'catching': 1, 'feelings': 1, 'inseparable': 1, 'oyster': 1, 'perpetual': 1, 'replica': 1, 'mustang': 1, 'gt': 1, 'streets': 2, 'smoking': 1, 'vegetables': 1, 'trunk': 2, 'front': 2, 'elephant': 2, 'syrup': 1, 'beverages': 1, 'shopping': 1, 'beverly': 1, 'check': 2, 'etiquette': 1, 'loving': 1, 'swag': 2, 'tailor': 1, 'checking': 1, 'carats': 1, 'glisten': 1, 'necklaces': 1, 'feeling': 2, 'myself': 3, 'thought': 1, 'evident': 1, 'says': 8, 'but': 16, 'takes': 8, 'alright': 12, 'hours': 4, 'show': 4, 'prefer': 4, 'floor': 4, 'bed': 4, 'fiendin': 4, 'wet': 4, 'imma': 4, 'let': 9, 'drop': 3, 'throw': 2, 'slow': 1, 'fast': 2, 'couple': 1, 'bald': 1, 'head': 2, 'hoes': 2, 'lotta': 1, 'long': 1, 'weave': 1, 'red': 2, 'ho': 4, 'swear': 4, 'wants': 1, 'shawty': 1, 'some': 1, 'transportation': 1, 'afford': 1, 'ride': 1, 'time': 3, 'grippin': 1, 'waist': 1, 'started': 1, 'night': 1, 'now': 1, 'approachin': 1, 'daylight': 1, 'else': 1, 'compare': 1, 'pull': 3, 'hairs': 1, 'smack': 1, 'ass': 4, 'knock': 1, 'break': 1, 'shoes': 1, 'loose': 1, 'other': 1, 'lames': 1, 'shoppin': 1, 'dinner': 1, 'movie': 1, 'suck': 1, 'titty': 1, 'finger': 1, 'top': 2, 'blowin': 1, 'smoke': 1, 'into': 1, 'heaven': 1, 'hand': 2, 'inner': 1, 'thigh': 1, 'gently': 1, 'pussy': 3, 'moist': 1, 'every': 1, 'engine': 1, 'revvin': 1, 'gettin': 1, 'dressed': 1, 'designer': 1, 'stores': 1, 'before': 2, 'warn': 2, 'ya': 4, 'even': 3, 'lie': 3, 'truth': 3, 'bedroom': 2, 'sofa': 2, 'around': 2, 'shoulder': 2, 'attention': 2, 'givin': 2, 'ooh': 2, 'tired': 1, 'woke': 2, 'feelin': 2, 'couldnt': 2, 'better': 2, 'don': 1, 'want': 7, 'fuckin': 1, 'alka': 1, 'seltzer': 1, 'momma': 2, 'fake': 1, 'hundred': 1, 'steppers': 1, 'hate': 1, 'flick': 2, 'wheelin': 1, 'benz': 1, 'video': 2, 'vixen': 1, 'squealin': 1, 'stickin': 1, 'ribs': 1, 'told': 3, 'beautician': 1, 'whip': 1, 'scissors': 1, 'rid': 2, 'split': 1, 'ends': 1, 'full': 1, 'bae': 2, 'trippin': 1, 'brady': 1, 'whatever': 1, 'iim': 1, 'catchin': 2, 'plays': 1, 'ii': 1, 'mean': 1, 'millz': 1, 'chill': 1, 'breadwinner': 1, 'heavyweight': 1, 'sat': 1, 'table': 1, 'fetch': 1, 'plate': 1, 'porsche': 1, 'whoever': 1, 'willin': 1, 'race': 1, 'charges': 1, 'dismissed': 1, 'still': 3, 'state': 1, 'whoop': 1, 'plenty': 1, 'kush': 1, 'pick': 1, '12': 1, 'somebody': 1, 'lay': 1, 'bushes': 1, 'convicted': 1, 'stitch': 1, 'fully': 1, 'jump': 2, 'hoodie': 1, 'gangsta': 2, 'jacket': 1, 'arab': 1, 'hit': 3, 'whats': 1, 'lean': 1, 'sip': 1, 'trust': 1, 'killin': 1, 'lovin': 1, 'mc': 1, 'hammer': 1, 'quit': 1, '2': 2, 'legit': 1, 'baltimore': 2, 'orioles': 1, 'hat': 1, 'mr': 1, 'corner': 3, 'flooded': 1, 'h': 2, 'sto': 1, 'backwoods': 1, 'antropo': 1, 'order': 1, 'stamps': 1, 'envelope': 1, 'commissary': 1, 'prison': 1, 'dodgin': 1, 'fence': 1, 'mario': 1, 'camera': 1, 'belt': 1, 'buckle': 1, 'these': 1, 'rats': 1, 'audio': 1, 'runnin': 1, 'workin': 1, 'cardio': 1, 'left': 2, 'boston': 1, 'visited': 1, 'denver': 1, 'threesome': 1, 'remember': 1, 'res': 1, 'grigy': 1, 'stuck': 1, 'fingertips': 1, 'twistin': 1, 'stink': 1, 'stimulated': 1, 'mental': 1, 'sls': 1, '550': 1, 'matching': 1, 'interior': 1, 'light': 1, 'stay': 2, 'lookin': 1, 'question': 1, 'nothing': 1, 'shit': 2, 'kentucky': 1, 'dealin': 1, 'benjamin': 1, 'whippin': 1, 'cannot': 1, 'figure': 1, 'ignition': 1, 'airport': 1, 'surrounded': 1, 'flyin': 1, 'private': 1, 'bathroom': 1, 'flight': 1, 'attendant': 1, 'why': 1, 'privates': 1, 'ig': 1, 'talk': 7, 'lively': 1, 'public': 1, 'movin': 1, 'silence': 1, 'penitentiary': 2, 'rules': 2, 'effect': 2, 'respect': 1, 'violent': 1, 'carol': 1, 'straight': 1, 'wildin': 1, 'june': 1, 'boola': 1, 'poo': 1, 'our': 1, 'oughta': 1, 'exotic': 1, 'wasnt': 1, 'quiet': 1, 'silver': 1, 'shadow': 1, 'jaber': 1, 'reversible': 1, 'stock': 1, 'side': 1, 'suspected': 1, 'robbery': 1, 'bond': 1, 'sign': 2, 'property': 1, 'brasi': 4, 'bodies': 1, 'probably': 2, 'dive': 1, 'crowd': 1, 'so': 4, 'possibly': 1, 'rappers': 1, 'few': 1, 'niggas': 4, 'knockin': 1, 'cuz': 1, 'bird': 1, 'chickens': 1, 'flock': 1, 'york': 1, 'maino': 1, 'capo': 1, 'rode': 1, 'stoppin': 1, 'jayz': 1, 'kanye': 1, 'listen': 1, 'honestly': 2, 'tell': 4, 'super': 1, 'polite': 1, 'record': 1, 'follow': 1, 'tommy': 1, 'hilfiger': 1, 'vest': 1, 'guess': 1, 'denim': 1, 'jeans': 1, 'kango': 1, 'cap': 1, 'wallabees': 1, 'johnny': 1, 'blaze': 1, 'rihanna': 1, 'ratted': 1, 'dude': 1, 'took': 1, 'amber': 1, 'rose': 1, 'messed': 1, 'rip': 1, 'expect': 1, 'soldier': 1, 'middle': 1, 'forehead': 1, 'motherfucka': 1, 'hatin': 1, 'aye': 1, 'yah': 2, 'heard': 2, 'fuck': 1, 'something': 1, 'negative': 1, 'same': 1, 'sentence': 1, 'together': 1, 'ol': 2, 'never': 3, 'taught': 1, 'interviews': 2, 'shoutout': 1, 'maryland': 2, 'panoramic': 3, 'roof': 3, 'altima': 3, 'maserati': 3, 'rental': 3, 'boo': 3, 'tapped': 3, 'homegirl': 3, 'luca': 4, 'excuse': 3, 'drugs': 3, 'lord': 6, 'car': 3, 'depression': 3, 'best': 3, 'thoughts': 3, 'until': 3, 'tomorrow': 3, 'rest': 1, 'peace': 1, 'amp': 1, 'boy': 1, 'throwin': 1, '4s': 1, 'south': 1, 'street': 1, 'step': 1, 'team': 1, 'pack': 2, 'gats': 1, 'golds': 1, 'mouth': 2, 'bat': 1, 'roll': 1, 'drought': 1, 'route': 1, 'intelligent': 1, 'flip': 2, 'bucket': 1, 'cali': 1, 'thuggin': 1, 'ive': 1, 'shot': 1, 'without': 1, 'leg': 1, 'cre': 2, 'compton': 1, 'coolin': 1, 'caress': 1, 'ave': 1, 'eatin': 1, 'crab': 1, 'lightning': 1, 'jab': 1, 'pressure': 1, 'effort': 1, 'coke': 2, 'measure': 1, 'hoe': 1, 'baggin': 1, 'rebellious': 1, 'trial': 1, 'backin': 1, 'down': 1, 'comes': 1, 'smile': 1, 'praise': 1, 'allah': 1, 'limbs': 1, 'blowing': 1, 'loud': 1, 'faith': 1, 'clouds': 1, 'legal': 1, 'tender': 1, 'tippin': 1, 'strippers': 1, 'giving': 1, 'walk': 1, 'general': 1, 'organic': 1, 'investin': 1, 'minerals': 1, 'starlito': 1, 'kill': 1, 'heart': 1, 'knowledge': 1, 'grandmother': 1, 'someones': 1, 'gonna': 2, 'others': 1, 'try': 1, 'jesus': 1}"
