Yearly info for E40,Frequency
2014,"{'nope': 52, 'yup': 52, 'ever': 7, 'told': 2, 'on': 37, 'a': 98, 'nigga': 10, 'squeezed': 1, 'the': 64, 'trigger': 1, 'set': 7, 'up': 12, 'helped': 1, 'brother': 1, 'out': 10, 'when': 4, 'he': 8, 'was': 10, 'down': 2, 'his': 2, 'luck': 1, 'you': 56, 'sap': 1, 'boss': 2, 'player': 2, 'mack': 1, 'let': 1, 'me': 32, 'hold': 2, 'couple': 1, 'dollars': 1, 'yall': 2, 'still': 6, 'be': 21, 'poppin': 1, 'collars': 1, 'stock': 1, 'rims': 1, 'scraper': 1, 'paint': 1, 'wetter': 2, 'than': 8, 'lake': 1, 'poodle': 1, 'in': 30, 'my': 24, 'blood': 1, 'bitch': 9, 'im': 45, 'thug': 1, 'loser': 1, 'winner': 1, 'starvin': 1, 'dinner': 1, 'sell': 4, 'dope': 1, 'now': 3, 'cleaner': 1, 'bar': 1, 'of': 12, 'dove': 1, 'soap': 1, 'got': 35, 'little': 2, 'gouda': 2, 'thumper': 1, 'ruger': 1, 'love': 3, 'with': 9, 'ho': 4, 'she': 29, 'bringin': 1, 'dough': 1, 'gon': 2, 'cry': 1, 'if': 14, 'leave': 2, 'fly': 1, 'overseas': 1, 'everybody': 13, 'get': 13, 'choices': 12, 'i': 74, 'choose': 3, 'to': 50, 'money': 17, 'stuck': 3, 'this': 10, 'bread': 3, 'these': 7, 'bitches': 4, 'is': 9, 'choosin': 3, 'all': 11, 'they': 8, 'head': 6, 'keep': 7, 'it': 40, 'one': 6, 'thou': 3, 'bout': 3, 'life': 3, 'that': 29, 'chose': 3, 'niggas': 5, 'hatin': 3, 'already': 5, 'know': 13, 'but': 12, 'never': 7, 'go': 10, 'broke': 8, 'no': 39, 'ima': 14, 'stay': 12, 'gettin': 12, 'yeah': 40, 'and': 30, 'aint': 11, 'gotta': 4, 'soul': 4, 'like': 31, 'give': 6, 'fuck': 7, 'dont': 18, 'ugh': 1, 'lazy': 1, 'dick': 3, 'thatd': 1, 'drive': 3, 'crazy': 1, 'hater': 1, 'wanna': 5, 'see': 7, 'paper': 2, 'traitor': 1, 'loyal': 1, 'soil': 1, 'youre': 1, 'not': 4, 'faker': 1, 'sleep': 20, 'bust': 1, 'moves': 1, 'hella': 2, 'active': 1, 'streets': 1, 'scared': 1, 'dark': 1, 'have': 2, 'heart': 1, 'narc': 1, 'shark': 1, 'gossip': 1, 'broad': 1, 'check': 1, 'smog': 1, 'slippin': 1, 'trippin': 1, 'sober': 2, 'as': 5, 'gopher': 1, 'higher': 1, 'rollercoaster': 1, 'star': 1, 'wars': 1, 'yoda': 1, 'house': 2, 'without': 1, 'strap': 1, 'shoot': 1, 'muthafucka': 2, 'nap': 1, 'been': 4, 'sucka': 1, 'or': 2, 'pussy': 12, 'blowin': 1, 'cookie': 1, 'coughin': 1, 'rookie': 1, 'at': 2, 'first': 2, 'sight': 1, 'did': 3, 'ride': 2, 'bike': 1, 'ripe': 1, 'her': 21, 'tight': 2, 'some': 4, 'property': 1, 'maserati': 1, 'softer': 1, 'sock': 1, 'solid': 1, 'rock': 1, 'slow': 2, 'trained': 1, 'your': 46, 'team': 1, 'weak': 1, 'respected': 1, 'street': 3, 'neeh': 1, 'shallow': 1, 'dineep': 1, 'chineep': 1, 'bb': 1, 'pellet': 1, 'gun': 1, 'long': 2, 'barrel': 1, 'base': 1, 'drum': 1, 'into': 1, 'wont': 1, 'run': 1, 'fair': 1, 'live': 1, 'trap': 2, 'back': 7, 'wear': 2, 'wire': 1, 'camera': 1, 'ears': 1, 'scanner': 1, 'boyfriend': 3, 'cant': 3, 'blame': 3, 'him': 3, 'why': 3, 'tryin': 3, 'just': 8, 'its': 12, 'kinda': 3, 'lame': 3, 'huh': 6, 'man': 4, 'girl': 6, 'bein': 3, 'honest': 4, 'what': 7, 'pants': 4, 'whole': 4, 'club': 3, 'damn': 3, 'booty': 53, 'big': 35, 'enough': 30, 'put': 17, 'red': 13, 'cup': 40, 'seaters': 1, 'bigger': 1, 'prius': 1, 'thick': 1, 'from': 9, 'mother': 1, 'yellow': 2, 'bones': 1, 'complexion': 1, 'butter': 1, 'dime': 1, 'piece': 1, 'two': 1, 'nickels': 1, 'nipples': 1, 'pokin': 1, 'missiles': 1, 'make': 7, 'rain': 1, 'trickle': 1, 'hustler': 1, 'triple': 1, 'bad': 2, 'look': 1, 'way': 5, 'switchin': 2, 'walk': 3, 'care': 2, 'real': 2, 'bought': 1, 'discriminate': 1, 'darling': 1, 'far': 2, 'racist': 1, 'em': 2, 'latin': 1, 'caucasian': 1, 'black': 2, 'arab': 1, 'asian': 1, 'how': 2, 'rid': 1, 'baby': 3, 'weight': 1, 'pretty': 1, 'bodacious': 1, 'youve': 1, 'doing': 3, 'lunges': 1, 'crunches': 1, 'planks': 1, 'basics': 1, 'jeans': 2, 'can': 6, 'camel': 1, 'toe': 1, 'slap': 1, 'ass': 13, 'fittin': 1, 'domino': 1, 'kid': 1, 'ink': 1, 'every': 1, 'bottle': 1, 'section': 1, 'table': 1, 'top': 1, 'swing': 1, 'direction': 1, 'shot': 1, 'glass': 1, 'butt': 4, 'shots': 1, 'order': 1, 'nother': 1, 'round': 2, 'throw': 4, 'stop': 3, 'off': 1, 'work': 2, 'even': 2, 'clock': 1, 'anything': 1, 'for': 9, 'anybody': 1, 'asks': 1, 'tell': 1, 'thats': 5, 'shorty': 2, 'done': 1, 'fell': 1, 'stripper': 1, 'pain': 1, 'bro': 1, 'game': 1, 'so': 13, 'callin': 1, 'want': 4, 'problems': 1, 'og': 1, '40': 5, 'water': 1, 'here': 1, 'night': 2, 'goin': 1, 'miss': 1, 'tomorrow': 1, 'small': 1, 'tall': 1, 'front': 4, 'page': 1, 'blog': 1, 'doc': 1, 'better': 2, 'do': 3, 'squats': 1, 'id': 1, 'rather': 1, 'touch': 1, 'soft': 1, 'hard': 2, 'could': 7, 'chiropractor': 1, 'working': 1, 'start': 3, 'clothing': 1, 'line': 2, 'showing': 1, 'gap': 2, 'standing': 1, 'ovation': 1, 'making': 1, 'clap': 1, 'gesture': 1, 'good': 5, 'texture': 1, 'guess': 1, 'stretch': 1, 'polyester': 1, 'call': 1, 'lord': 3, 'bobby': 1, 'imma': 2, 'bless': 1, 'scepter': 1, 'breaking': 1, 'boards': 1, 'fucking': 3, 'architecture': 1, 'through': 1, 'hoes': 1, 'own': 1, 'mind': 1, 'turn': 1, 'around': 6, 'sayin': 1, '707': 5, 'breh': 2, 'throwing': 2, 'v': 2, 'rolling': 1, 'tree': 1, '223': 1, 'where': 2, 'hillside': 1, 'kitty': 1, 'course': 1, 'bound': 1, 'by': 3, 'horse': 1, 'countrycity': 1, 'boy': 1, 'cornfed': 1, 'ounce': 1, 'sipper': 1, 'discount': 1, 'liquor': 2, 'corner': 1, 'magazine': 1, 'sonoma': 1, 'boulevard': 1, 'across': 1, 'grant': 1, 'suicide': 1, 'backyard': 1, 'play': 2, 'them': 3, 'boys': 1, 'false': 1, 'stolen': 1, 'rep': 2, 'shit': 4, 'shout': 2, 'soulin': 1, 'munchies': 1, 'cause': 4, 'smoking': 1, 'log': 1, 'went': 2, 'bridgeside': 1, 'sacs': 1, 'hot': 1, 'dogs': 1, 'slapping': 2, 'hubba': 1, 'luvva': 1, 'twins': 1, 'albino': 1, 'rod': 1, 'record': 2, 'vallejo': 2, 'pressed': 2, 'hip': 1, 'hop': 2, 'then': 6, 'came': 3, 'mvp': 1, 'dshot': 1, 'suga': 1, 'b': 1, 'mac': 2, 'dre': 1, 'thizz': 1, 'dance': 1, 'soltrans': 1, 'activated': 1, 'pistol': 1, 'their': 2, 'taking': 2, 'cousin': 1, 'fik': 1, 'hit': 1, 'said': 1, 'other': 1, 'mute': 1, 'wiped': 1, 'bounced': 1, 'started': 1, 'talking': 3, 'business': 1, 'seven': 1, 'hundred': 1, 'six': 1, 'plus': 1, 'kyle': 1, 'nasa': 1, 'flats': 1, 'born': 1, '95': 1, 'after': 1, 'wrap': 1, 'hustla': 2, 'rat': 1, 'about': 2, 'scratch': 1, 'heading': 1, 'tippy': 1, 'always': 2, 'toes': 1, 'times': 1, 'herald': 1, 'pictures': 1, 'striking': 1, 'pose': 1, 'alhambra': 1, 'playing': 1, 'nose': 1, 'rap': 1, 'blow': 1, 'raised': 1, 'ogs': 1, 'class': 1, 'allergic': 1, 'verse': 1, 'lil': 1, 'neffy': 1, 'cashing': 1, 'asking': 1, 'vadoublelejo': 1, 'form': 1, 'roller': 1, 'whats': 1, 'motive': 1, 'cops': 1, 'rollers': 1, 'flow': 1, 'straight': 1, 'colder': 1, 'sicker': 1, 'ebola': 1, 'had': 2, 'tramp': 1, 'rosa': 1, 'fucked': 5, 'found': 1, 'kept': 1, 'hood': 2, 'we': 5, 'counting': 1, 'cnotes': 1, 'musical': 1, 'young': 1, 'dboyz': 1, 'selling': 1, 'cocaine': 1, 'usual': 2, 'need': 2, 'wore': 1, 'suit': 1, 'suitable': 1, 'wataboys': 1, 'cuticles': 1, 'moved': 2, 'beautiful': 1, 'killing': 1, 'funeral': 1, 'sideways': 1, 'thataway': 1, 'legit': 1, 'paved': 1, 'hell': 1, 'gonna': 1, 'hate': 1, 'anyway': 2, 'beezy': 1, 'feel': 2, 'deep': 18, 'smoke': 1, 'hydroponics': 1, 'medicinal': 1, 'chronic': 1, 'fresh': 1, 'college': 1, 'givin': 1, 'knowledge': 1, 'bounce': 1, 'hydrolics': 1, 'coochies': 1, 'hottest': 1, 'bald': 1, 'flawless': 1, 'legs': 1, 'shoulder': 1, 'tipsy': 1, 'checkin': 1, 'oil': 1, 'motor': 1, 'positions': 1, 'wettin': 1, 'sheets': 1, 'strokin': 1, 'swimmin': 1, 'divin': 1, 'michelle': 1, 'barack': 1, 'us': 1, 'might': 1, 'wife': 1, 'rush': 1, 'either': 1, 'sure': 1, 'nut': 2, 'cuz': 1, 'layin': 1, 'wood': 1, 'lumberjack': 1, 'should': 1, 'earth': 1, 'turf': 1, 'since': 1, 'birth': 1, 'joog': 1, 'worth': 1, 'understood': 1, 'fur': 1, 'mini': 1, 'diamonds': 2, 'cuban': 1, 'lini': 1, 'babygirl': 1, 'pink': 1, 'kinky': 1, 'drinny': 1, 'piked': 1, 'liked': 1, 'excited': 1, 'throat': 1, 'bite': 1, 'titties': 1, 'tryna': 1, 'sticky': 1, 'fingers': 1, 'inside': 1, 'luda': 1, 'freaky': 1, 'motherfucker': 1, 'looking': 1, 'eat': 1, 'flip': 1, 'tongue': 1, 'type': 1, 'flavors': 1, 'bomb': 1, 'an': 2, 'oakland': 1, 'raider': 1, 'space': 1, 'invade': 1, 'fill': 1, 'move': 1, 'uhaul': 1, 'car': 1, 'blue': 1, 'balls': 1, 'gets': 2, 'mine': 1, 'dump': 1, 'load': 1, 'further': 1, 'high': 1, 'hung': 1, 'low': 1, 'drop': 1, 'drawers': 1, 'passed': 1, 'lube': 1, 'knew': 1, 'yes': 2, 'woo': 1, 'e40': 1, 'finna': 2, 'plies': 1, 'doggystyle': 1, 'nuts': 1, 'while': 1, 'shining': 1, 'must': 1, 'going': 2, 'raw': 2, 'text': 1, 'late': 1, 'mean': 1, 'ready': 1, 'ya': 3, 'fast': 1, 'pressure': 1, 'stabbing': 1, 'ainna': 2, 'will': 2, 'hands': 1, 'grab': 1, 'average': 1, 'dat': 1, 'offthechainer': 1, 'taste': 1, 'thinking': 1, 'married': 1, 'kids': 1, 'really': 1, 'liking': 1, 'babe': 3, 'howling': 2, 'nutted': 1, 'ill': 1, 'come': 1, 'trying': 1, 'take': 1, 'there': 1, 'recipe': 1, 'best': 1}"
