Yearly info for AAPRocky,Frequency
2012,"{'i': 80, 'love': 15, 'bad': 14, 'bitches': 20, 'thats': 17, 'my': 50, 'fuckin': 39, 'problem': 52, 'and': 39, 'yeah': 29, 'like': 29, 'to': 49, 'fuck': 15, 'got': 24, 'a': 79, 'if': 23, 'findin': 4, 'somebody': 4, 'real': 4, 'is': 10, 'your': 46, 'bring': 4, 'girls': 8, 'the': 59, 'crib': 5, 'maybe': 4, 'we': 12, 'can': 5, 'solve': 4, 'it': 31, 'ayy': 3, 'hold': 2, 'up': 30, 'simmer': 2, 'down': 6, 'uh': 14, 'takin': 1, 'hella': 1, 'long': 6, 'bitch': 16, 'give': 1, 'me': 23, 'now': 7, 'make': 9, 'that': 40, 'thing': 2, 'pop': 6, 'semi': 3, 'or': 6, '9': 3, 'ooh': 2, 'baby': 1, 'raw': 1, 'with': 14, 'shimmy': 4, 'ya': 9, 'huh': 1, 'aap': 2, 'get': 31, 'never': 3, 'met': 1, 'motherfucker': 6, 'fresh': 1, 'all': 7, 'these': 3, 'motherfuckers': 1, 'wanna': 2, 'dress': 1, 'but': 7, 'chrome': 4, 'dome': 4, 'you': 48, 'sweat': 1, 'keith': 1, 'cause': 13, 'im': 22, 'nigga': 34, 'how': 2, 'figure': 1, 'gettin': 3, 'figures': 1, 'she': 18, 'rollin': 2, 'swishers': 1, 'brought': 3, 'her': 7, 'niggas': 16, 'they': 20, 'bent': 1, 'off': 8, 'liquor': 1, 'licorice': 1, 'let': 2, 'lick': 1, 'alright': 1, 'say': 4, 'money': 3, 'act': 1, 'niggerish': 1, 'least': 1, 'rich': 2, 'be': 16, 'broads': 1, 'bored': 1, 'turn': 2, 'dyke': 1, 'out': 7, 'have': 2, 'boys': 1, 'beast': 4, 'know': 6, 'when': 3, 'this': 8, 'beat': 1, 'on': 31, 'think': 2, 'about': 2, 'of': 17, 'been': 2, 'leadin': 1, 'rappers': 2, 'ive': 1, 'feedin': 1, 'feelin': 1, 'same': 2, 'dudes': 1, 'speakin': 1, 'oh': 8, 'word': 1, 'aint': 13, 'heard': 1, 'album': 1, 'who': 6, 'sleepin': 1, 'should': 1, 'print': 1, 'lyrics': 1, 'readalong': 1, 'singalong': 1, 'less': 1, 'weed': 2, 'along': 1, 'then': 6, 'ju': 1, 'okay': 1, 'just': 5, 'drop': 2, 'eagle': 1, 'stare': 1, 'at': 6, 'stars': 1, 'put': 1, 'beatles': 1, 'shit': 15, 'talkin': 4, 'bout': 6, 'not': 2, 'for': 7, 'discussion': 1, 'will': 1, 'pay': 2, 'bigger': 1, 'dont': 7, 'no': 7, 'reduction': 1, 'its': 9, 'comin': 3, 'from': 5, 'trust': 1, 'head': 1, 'bustin': 1, 'yes': 2, 'lord': 1, 'really': 1, 'often': 1, 'longdick': 1, 'ho': 2, 'finale': 1, 'pep': 2, 'talk': 6, 'into': 1, 'rally': 1, 'hood': 1, 'live': 10, 'inside': 1, 'in': 18, 'valley': 1, 'vacayd': 1, 'atlanta': 1, 'goin': 2, 'back': 6, 'cali': 1, 'mmm': 4, 'girl': 3, 'line': 3, 'world': 1, 'irony': 1, 'em': 7, 'damn': 1, 'time': 1, 'eyein': 1, 'exist': 1, 'want': 6, 'dick': 5, 'kendrick': 1, 'lamar': 1, 'aka': 1, 'benz': 1, 'car': 2, 'mean': 5, 'friendses': 1, 'need': 1, 'par': 1, 'see': 1, 'standards': 1, 'are': 1, 'pampered': 1, 'by': 3, 'threesomes': 1, 'tomorrow': 1, 'kill': 1, 'dead': 1, 'bodies': 1, 'hallway': 1, 'involved': 1, 'listen': 2, 'what': 4, 'crystal': 1, 'ball': 1, 'halle': 1, 'berry': 1, 'hallelujah': 1, 'holler': 1, 'ill': 13, 'do': 3, 'aha': 2, 'said': 6, 'must': 3, 'dough': 3, 'extraordinary': 3, 'swag': 5, 'mouth': 3, 'full': 5, 'gold': 5, 'hoes': 9, 'shows': 3, 'strippin': 3, 'clothes': 4, 'them': 8, 'college': 3, 'write': 3, 'name': 4, 'toes': 3, 'til': 11, 'lockjaw': 3, 'glockjaw': 3, 'party': 5, 'cowboy': 3, 'rockstar': 3, 'everybody': 4, 'play': 4, 'tough': 4, 'guy': 4, 'lets': 1, 'take': 3, 'basics': 1, 'midst': 1, 'greatness': 1, 'martin': 1, 'was': 4, 'maison': 1, 'rocked': 1, 'margielas': 1, 'laces': 1, 'cristal': 1, 'go': 2, 'cases': 1, 'wait': 2, 'racist': 1, 'would': 1, 'prefer': 1, 'aces': 1, 'different': 1, 'taste': 3, '40': 1, 'ounce': 1, 'chase': 1, 'understatement': 1, 'early': 1, 'rari': 1, 'latest': 1, 'somehow': 1, 'seems': 1, 'late': 1, 'teens': 1, 'remind': 1, 'favorite': 1, 'jeans': 2, 'naked': 1, 'famous': 2, 'lifes': 1, 'mothafucka': 1, 'other': 1, 'us': 1, 'so': 8, 'tell': 14, 'ima': 1, 'stainless': 1, 'aim': 1, 'fore': 1, 'bang': 1, 'banger': 1, 'leave': 1, 'brainless': 1, 'myself': 1, 'mothafuckas': 1, 'came': 2, 'miscellaneous': 1, 'hate': 1, 'until': 1, 'face': 2, 'g': 2, 'low': 1, 'key': 1, 'mad': 2, 'smooth': 2, 'puffin': 2, 'zig': 1, 'zags': 1, 'quit': 2, 'riff': 2, 'raff': 2, 'bitchin': 2, 'ass': 2, 'stink': 1, 'feel': 1, 'good': 1, 'wakin': 1, 'bank': 1, 'three': 1, 'model': 1, 'cocaine': 1, 'sink': 1, 'might': 1, 'roll': 1, 'tank': 1, 'chain': 1, 'cuba': 1, 'lock': 1, 'link': 1, 'red': 2, 'bottom': 1, 'loafers': 1, 'compliment': 1, 'mink': 1, 'eyes': 2, 'chink': 1, 'dank': 1, 'blowin': 1, 'stank': 1, 'drink': 1, 'kissin': 1, 'pink': 1, 'could': 1, 'call': 2, 'billy': 1, 'gates': 1, 'every': 1, 'state': 1, 'man': 8, 'moon': 1, 'condo': 2, 'space': 1, 'open': 1, 'legs': 1, 'hop': 1, 'rolled': 1, 'quick': 1, 'six': 2, 'told': 1, 'suck': 2, 'motorboat': 1, 'tits': 1, 'zigzags': 1, 'right': 4, 'thought': 1, 'id': 1, 'probably': 1, 'die': 1, 'prison': 1, 'expensive': 1, 'women': 1, 'had': 1, 'pot': 1, 'piss': 1, 'kitchen': 1, 'dishes': 1, 'nose': 2, 'bloody': 1, 'sniffin': 1, 'heroin': 1, 'addiction': 1, 'trigger': 1, 'finger': 2, 'itching': 1, 'parental': 1, 'supervision': 1, 'murder': 1, 'business': 1, 'little': 4, 'timmy': 1, 'kidding': 1, 'hide': 1, 'kittens': 1, 'hit': 1, 'childrens': 1, 'smith': 1, 'bunch': 2, 'ignant': 1, 'niglets': 1, 'hardheaded': 1, 'purppurple': 1, 'sippin': 1, 'twistin': 1, 'teeth': 2, 'glisten': 1, 'memphis': 2, 'hypocritic': 1, 'christians': 1, 'land': 1, 'religion': 1, 'santa': 1, 'claus': 1, 'missing': 1, 'catch': 1, 'slippin': 1, 'christmas': 1, 'motherfuck': 1, 'wishlist': 1, 'ghetto': 1, 'ambition': 1, 'benjis': 1, 'bentley': 1, 'getsgets': 1, 'road': 1, 'riches': 1, 'diamond': 1, 'ring': 1, 'designer': 1, 'choking': 1, 'biscuit': 1, 'longer': 1, 'existing': 1, 'wonder': 1, 'miss': 1, 'as': 4, 'history': 1, 'soul': 1, 'feeling': 1, 'empty': 1, 'reaper': 1, 'come': 1, 'cant': 9, 'forever': 15, 'lied': 3, 'course': 3, 'living': 6, 'ever': 3, 'deny': 3, 'force': 3, 'riding': 1, 'through': 1, 'city': 1, 'mine': 1, 'toting': 1, 'rob': 1, 'blind': 1, 'license': 1, 'plate': 1, 'says': 1, 'wipe': 1, '1989': 1, 'sits': 1, 'pretty': 16, 'fine': 1, 'lost': 1, 'motherfucking': 2, 'mind': 2, 'whats': 1, 'talking': 5, 'cops': 1, 'him': 1, 'god': 2, 'tote': 1, 'he': 1, 'watch': 2, 'spine': 1, 'better': 2, 'guide': 1, 'track': 1, 'look': 1, 'stay': 1, 'step': 1, 'cracks': 1, 'break': 1, 'mom': 1, 'theres': 1, 'killers': 1, 'town': 1, 'making': 1, 'hits': 1, 'sniffing': 1, 'lines': 1, 'committing': 1, 'crimes': 1, 'corrupted': 1, 'minds': 1, '8': 1, 'finna': 1, 'shine': 1, 'grind': 1, 'dirty': 1, 'where': 1, 'shoot': 1, 'without': 1, 'purpose': 1, 'services': 1, 'n': 1, 'hearses': 1, 'kids': 1, 'deserve': 1, 'survive': 1, 'youre': 1, 'worthless': 1, 'strangers': 1, 'nervous': 1, 'whos': 1, 'peekin': 1, 'window': 1, 'pistol': 1, 'curtains': 1, 'flacko': 23, 'poppin': 2, 'rip': 1, 'pimp': 1, 'forget': 2, 'flip': 1, 'shout': 1, 'triple': 1, 'keep': 3, 'two': 3, 'killas': 1, 'guns': 1, 'yall': 1, 'birth': 1, 'harlem': 1, 'jiggy': 1, 'swagging': 1, 'continue': 1, 'skinny': 1, 'grippin': 1, 'chopper': 1, 'rocker': 1, 'wilder': 1, 'than': 1, 'flocka': 1, 'whip': 1, 'game': 1, 'proper': 1, 'spit': 1, 'boppas': 1, 'bigbodied': 1, 'partner': 1, 'tonka': 1, 'mozart': 1, 'lark': 1, 'kart': 1, 'goyard': 1, 'cost': 1, 'too': 1, 'much': 1, 'bogart': 1, 'yours': 1, 'deebo': 1, 'hair': 1, 'wild': 2, 'fangs': 1, 'mode': 1, 'new': 1, 'those': 3, 'week': 1, 'next': 1, 'pray': 1, 'deep': 1, 'throat': 1, 'bein': 1, 'broke': 1, 'pussy': 1, 'free': 1, 'smoke': 1, 'stick': 1, 'code': 1, 'throwed': 1, 'zone': 1, 'thirtyfive': 1, 'fortyfour': 1, 'show': 1, 'pusherman': 1, 'kilos': 1, 'iphone': 1, 'freak': 1, 'crowd': 1, 'surf': 1, 'preshows': 1, 'beef': 1, 'splittin': 1, 'taco': 1, 'nachos': 1, 'rose': 1, 'lexes': 1, 'rock': 1, 'rolls': 1, 'snot': 1, 'trill': 18, 'motherfuckin': 16, 'hands': 16, 'bandanna': 1, 'tied': 1, '2pac': 1, 'side': 1, 'life': 1, 'wave': 1, 'here': 1, 'surfboards': 1, 'ready': 1, 'prprpretty': 5, 'prprprepretty': 4}"
