Yearly info for KanyeWest,Frequency
2012,"{'well': 6, 'it': 30, 'is': 30, 'a': 40, 'weepin': 11, 'and': 30, 'moanin': 6, 'gnashin': 11, 'of': 15, 'teeth': 12, 'mournin': 5, 'awhen': 5, 'comes': 6, 'to': 11, 'my': 14, 'sound': 12, 'which': 6, 'the': 25, 'champion': 6, 'believe': 23, 'ooooookay': 10, 'lamborghini': 10, 'mercy': 10, 'your': 24, 'chick': 10, 'she': 25, 'so': 12, 'thirsty': 10, 'iiiiim': 10, 'in': 16, 'that': 18, 'twoseat': 10, 'lambo': 11, 'with': 10, 'girl': 12, 'tryna': 10, 'jerk': 10, 'me': 11, 'swerve': 50, 'woah': 2, 'boy': 2, 'okay': 2, 'drop': 1, 'floor': 1, 'make': 4, 'ass': 5, 'shake': 3, 'ground': 1, 'move': 2, 'thats': 9, 'an': 3, 'quake': 1, 'built': 1, 'house': 1, 'up': 6, 'on': 7, 'assstate': 1, 'rollrollroll': 1, 'weed': 1, 'tray': 1, 'say': 2, 'ye': 2, 'dont': 3, 'we': 4, 'do': 3, 'this': 6, 'every': 1, 'dayday': 1, 'huh': 2, 'i': 13, 'work': 1, 'them': 2, 'long': 2, 'nights': 2, 'get': 2, 'payday': 1, 'finally': 1, 'got': 2, 'paid': 1, 'now': 7, 'need': 5, 'shade': 1, 'vacay': 1, 'niggas': 3, 'still': 2, 'hatin': 1, 'much': 1, 'hate': 1, 'ak': 2, 'out': 2, 'paris': 1, 'yeah': 1, 'im': 8, 'perrierin': 1, 'white': 2, 'girls': 1, 'politickin': 1, 'sarah': 1, 'palin': 1, 'getgetgetgetgetgettin': 1, 'hot': 1, 'californicatin': 1, 'give': 1, 'her': 1, 'd': 1, 'cause': 1, 'where': 1, 'was': 1, 'born': 1, 'raised': 1, 'yuugh': 1, 'its': 3, 'prime': 1, 'time': 6, 'top': 1, 'back': 1, 'pimp': 1, 'game': 1, 'ho': 3, 'red': 1, 'leather': 1, 'cocaine': 1, 'rick': 1, 'james': 1, 'billdroppin': 1, 'ms': 1, 'pacman': 1, 'pillpoppin': 1, 'poppin': 1, 'too': 1, 'these': 1, 'blue': 1, 'dolphins': 1, 'two': 1, 'coffins': 1, 'all': 5, 'want': 2, 'some': 2, 'heel': 1, 'money': 4, 'bill': 1, 'he': 2, 'take': 1, 'his': 1, 'counts': 1, 'weighs': 1, 'real': 1, 'check': 2, 'neck': 1, 'wrist': 1, 'heads': 1, 'turnin': 1, 'exorcist': 1, 'audemars': 1, 'like': 8, 'mardi': 1, 'gras': 1, 'swiss': 1, 'excellence': 1, 'twodoor': 1, 'preference': 1, 'roof': 1, 'gone': 2, 'george': 1, 'jefferson': 1, 'frost': 1, 'pound': 2, 'cake': 1, 'duncan': 1, 'hines': 1, 'irrelevant': 1, 'woo': 1, 'murciélago': 1, 'go': 3, 'wherever': 2, 'pronto': 1, 'dancehall': 1, 'who': 1, 'no': 2, 'have': 2, 'gwan': 1, 'rub': 1, 'pon': 2, 'dem': 1, 'gums': 1, 'cuh': 2, 'when': 1, 'bugle': 1, 'has': 1, 'blown': 1, 'fi': 1, 'many': 1, 'times': 1, 'one': 1, 'more': 2, 'left': 1, 'amount': 1, 'stripe': 1, 'weh': 1, 'deh': 1, 'our': 1, 'shoulder': 1, 'let': 1, 'suicide': 1, 'doors': 1, 'threw': 2, 'suicides': 2, 'tour': 1, 'bus': 1, 'private': 1, 'jet': 1, 'you': 2, 'know': 1, 'what': 1, 'mean': 1, 'fly': 1, 'death': 1, 'step': 1, 'def': 1, 'jam': 1, 'buildin': 1, 'shit': 1, 'tell': 2, 'em': 2, 'gimme': 1, 'fifty': 1, 'million': 1, 'or': 1, 'ima': 1, 'quit': 1, 'most': 2, 'rappers': 1, 'taste': 1, 'level': 3, 'aint': 1, 'at': 2, 'waist': 1, 'turn': 1, 'bass': 1, 'til': 1, 'upinyoface': 1, 'press': 2, 'but': 1, 'kid': 1, 'plus': 1, 'yo': 1, 'bitch': 2, 'look': 1, 'precious': 1, 'somethin': 1, 'bout': 1, 'mary': 1, 'off': 1, 'molly': 1, 'whole': 1, 'party': 1, 'melting': 1, 'dalí': 1, 'everybody': 1, 'movin': 1, 'they': 1, 'body': 1, 'sell': 1, 'apartment': 1, 'ill': 1, 'lobby': 1, 'yah': 1, 'loiterin': 1, 'just': 1, 'feel': 1, 'important': 1, 'gon': 1, 'see': 1, 'lawyers': 1, 'jordans': 1, '2': 1, 'chainz': 1, 'catch': 1, 'campaign': 1, 'coupe': 1, 'color': 2, 'mayonnaise': 1, 'drunk': 1, 'high': 1, 'same': 1, 'drinkin': 1, 'champagne': 1, 'airplane': 1, 'spit': 1, 'rounds': 1, 'gun': 1, 'range': 1, 'baow': 1, 'beat': 1, 'rampage': 1, 'hundred': 1, 'bands': 1, 'cut': 1, 'bandaid': 1, 'damn': 1, 'grade': 1, 'a1': 1, 'chain': 1, 'akon': 1, 'black': 1, 'diamonds': 1, 'backpack': 1, 'rhymin': 1, 'cosigned': 1, 'by': 1, 'louis': 1, 'vuitton': 1, 'yep': 1, 'horsepower': 3, 'polo': 1, 'cost': 1, 'four': 1, 'thousand': 1, 'rain': 3, 'showers': 1, 'pourin': 2, 'cars': 1, 'foreign': 4, 'broads': 1, 'tall': 1, 'jordan': 1}"
