Yearly info for ScHoolboyQ,Frequency
2013,"{'yeah': 7, 'oh': 34, 'yo': 3, 'luxury': 4, 'chidichingching': 4, 'could': 5, 'buy': 4, 'anything': 4, 'cop': 10, 'that': 95, 'collard': 4, 'greens': 4, 'three': 6, 'degrees': 4, 'low': 4, 'make': 10, 'it': 40, 'hot': 4, 'for': 32, 'me': 40, 'drop': 7, 'down': 21, 'with': 29, 'shit': 19, 'drink': 12, 'this': 37, 'smoke': 7, 'get': 29, 'the': 180, 'hey': 4, 'pop': 9, 'straight': 3, 'to': 26, 'my': 45, 'liver': 1, 'watch': 2, 'no': 12, 'tick': 1, 'im': 19, 'nigga': 20, 'gang': 1, 'rap': 1, 'xmas': 1, 'shots': 1, 'i': 51, 'deliver': 1, 'faded': 4, 'vegas': 1, 'might': 18, 'sponsor': 1, 'killer': 1, 'shake': 10, 'break': 1, 'hothot': 1, 'winter': 1, 'eyes': 1, 'locked': 1, 'on': 24, 'your': 22, 'inner': 1, 'object': 1, 'rock': 6, 'blastblast': 1, 'new': 1, 'beginnings': 1, 'lovely': 1, 'pinky': 1, 'how': 2, 'not': 4, 'remember': 2, 'fiendin': 2, 'give': 4, 'some': 4, 'freak': 8, 'freckles': 1, 'off': 13, 'face': 1, 'frenchy': 1, 'freakin': 1, 'swappin': 1, 'tongue': 2, 'click': 1, 'link': 1, 'and': 25, 'spread': 1, 'buns': 1, 'lose': 1, 'denim': 1, 'numb': 1, 'blow': 2, 'baby': 1, 'saddam': 1, 'ickyicky': 4, 'fuckin': 1, 'in': 41, 'car': 3, 'service': 1, 'thank': 2, 'pool': 1, 'chromosome': 1, 'part': 1, 'full': 6, 'probly': 1, 'a': 77, 'norco': 1, 'gas': 1, 'arco': 1, 'poppin': 2, 'since': 1, 'intro': 1, 'you': 45, 'shoppin': 1, 'from': 6, 'window': 1, 'play': 2, 'favorite': 2, 'tempo': 1, 'hold': 2, 'up': 25, 'biatch': 1, 'song': 1, 'translation': 1, 'ven': 1, 'aqui': 1, 'mami': 1, 'ese': 1, 'culo': 1, 'tu': 1, 'quieres': 1, 'coger': 1, 'mis': 1, 'huevos': 1, 'y': 1, 'papi': 2, 'molestes': 1, 'pero': 1, 'chuparse': 1, 'puto': 1, 'pendejo': 1, 'el': 1, 'pinche': 1, 'cabron': 1, 'lets': 1, 'nights': 1, 'like': 6, 'knight': 1, 'sword': 1, 'hand': 1, 'fight': 2, 'more': 3, 'than': 1, 'man': 14, 'god': 3, 'bitch': 8, 'touché': 1, 'en': 1, 'garde': 1, 'toupée': 1, 'her': 11, 'two': 2, 'tits': 2, 'out': 16, 'of': 54, 'tank': 2, 'top': 12, 'bra': 1, 'when': 10, 'say': 1, 'doodoo': 2, 'be': 24, 'k': 2, 'dot': 1, 'she': 8, 'want': 2, 'owe': 1, 'fact': 1, 'know': 5, 'miss': 1, 'way': 1, 'floored': 1, 'forgis': 1, 'houston': 1, 'partners': 1, 'four': 3, 'focus': 1, 'slow': 1, 'alright': 1, 'let': 19, 'famous': 3, 'blame': 1, 'cash': 1, 'mirror': 1, 'hang': 1, 'penthouse': 1, 'roof': 2, 'skyline': 1, 'clearest': 1, 'optics': 1, 'look': 2, 'weirdest': 1, '105': 1, 'head': 1, 'power': 1, 'steerin': 1, 'ah': 1, 'bummy': 1, 'bottom': 2, 'broke': 2, 'niggas': 2, 'hate': 1, 'still': 3, 'never': 3, 'robbed': 1, 'him': 3, 'guns': 1, 'basement': 1, 'they': 2, 'have': 8, 'problem': 1, 'kush': 1, 'fragrance': 1, 'we': 18, 'love': 4, 'marijuana': 1, 'function': 1, 'fire': 1, 'burn': 1, 'mothafucka': 1, 'psych': 1, 'ward': 1, 'is': 3, 'ballin': 1, 'go': 26, 'craze': 1, 'other': 1, 'weed': 4, 'steady': 1, 'blowin': 1, 'pass': 1, 'blunt': 2, 'momma': 1, 'runs': 1, 'family': 1, 'puffpuff': 1, 'keep': 4, 'right': 2, 'shot': 1, 'glass': 1, 'super': 1, 'size': 1, 'gon': 6, 'dick': 1, 'tonight': 1, 'meet': 1, 'at': 6, 'w': 1, 'its': 13, 'westside': 1, 'stick': 1, 'southside': 1, 'baller': 1, 'futuristic': 1, 'groovy': 2, 'gangsta': 1, 'an': 2, 'attitude': 1, 'what': 4, 'these': 1, 'year': 21, 'spend': 1, 'daughter': 2, 'shoes': 2, 'smokin': 1, 'drinkin': 1, 'all': 4, 'college': 1, 'students': 1, 'lovin': 1, 'q': 2, 'turn': 1, 'until': 1, 'neighbors': 1, 'wanna': 2, 'party': 12, 'too': 1, 'yeahyeahyeahyeah': 3, 'bruh': 10, 'see': 28, 'girls': 10, 'everywhere': 9, 'titty': 9, 'ass': 11, 'hands': 15, 'air': 9, 'over': 9, 'here': 9, 'uh': 15, 'manman': 18, 'bounce': 32, 'home': 4, 'trees': 1, 'sunny': 1, 'laland': 1, 'gs': 1, 'please': 1, 'breathe': 1, 'breeze': 1, 'burnt': 1, 'lips': 1, 'got': 8, 'peace': 1, 'enemies': 2, 'aint': 16, 'come': 2, 'beef': 1, 'came': 1, 'skeet': 1, 'pipe': 1, 'cheeks': 1, 'life': 13, 'beat': 1, 'fuck': 5, 'gotta': 1, 'eat': 1, 'boubounce': 2, 'crown': 2, 'hating': 1, 'round': 2, 'lounge': 1, 'heard': 1, 'hound': 1, 'need': 6, 'pound': 2, 'tiptiptip': 1, 'gown': 2, 'high': 3, 'sound': 2, 'yeyeah': 2, 'rich': 1, 'now': 6, 'talk': 1, 'town': 1, 'run': 1, 'mouth': 1, 'south': 1, 'boy': 1, 'poppoppop': 2, 'floor': 3, 'uhhuh': 2, 'slanging': 2, 'curb': 2, 'cards': 1, 'every': 4, 'corner': 1, 'sell': 1, 'herb': 1, 'whats': 2, 'fly': 2, 'bird': 1, 'pitch': 1, 'real': 3, 'occur': 1, 'mills': 1, 'verb': 1, 'crib': 1, 'burbs': 1, 'said': 6, 'nothing': 1, 'but': 7, 'word': 2, 'something': 1, 'ya': 1, 'nerve': 1, 'paid': 2, 'first': 2, 'then': 14, 'going': 1, 'by': 3, 'third': 1, 'fast': 1, 'forward': 1, 'getting': 1, 'tell': 1, 'dog': 1, 'cat': 1, 'meow': 1, 'once': 1, 'while': 2, 'crowds': 1, 'whites': 1, 'blacks': 1, 'blazing': 1, 'jumpjumping': 1, 'around': 2, 'bump': 2, 'bbounce': 1, 'ground': 1, 'hype': 2, 'verse': 1, 'morgue': 1, 'jam': 8, 'sun': 7, 'falls': 7, 'moon': 11, 'lights': 12, 'hell': 12, 'night': 16, 'seat': 7, 'can': 15, 'dance': 7, 'feet': 7, 'shits': 1, 'just': 3, 'begun': 1, 'so': 17, 'many': 1, 'ladies': 1, 'share': 1, 'mine': 1, 'lead': 1, 'pressed': 1, 'time': 2, 'bottle': 1, 'record': 1, 'spin': 1, 'them': 9, 'hoes': 2, 'jock': 1, 'telling': 1, 'end': 2, 'bright': 1, 'swagging': 1, 'hard': 1, 'concords': 1, 'dawgs': 1, 'as': 1, 'elevators': 1, 'take': 3, 'sip': 1, 'move': 1, 'hips': 1, 'dip': 1, 'will': 4, 'ride': 1, 'die': 1, 'jump': 1, 'cliff': 1, 'hit': 3, 'sky': 1, 'ménage': 1, 'à': 1, 'trois': 1, 'titties': 1, 'bras': 1, 'flaws': 1, 'ball': 1, 'drawers': 2, 'am': 1, 'star': 1, 'feeling': 1, 'good': 2, 'money': 1, 'bank': 1, 'card': 1, '10': 1, 'grand': 1, 'pocket': 1, 'ours': 1, 'porsche': 1, 'panamera': 1, 'doors': 1, 'pedal': 1, 'made': 1, 'minding': 6, 'if': 8, 'world': 10, 'stops': 8, 'been': 12, 'living': 11, 'hells': 8, 'shop': 8, 'ima': 6, 'live': 4, 'notch': 6, 'running': 2, 'whole': 5, 'tryna': 5, 'figure': 1, 'find': 1, 'do': 3, 'tde': 1, 'crew': 1, 'one': 1, 'wanting': 1, 'ghetto': 1, 'chick': 1, 'bamboos': 1, 'lean': 1, 'chopped': 1, 'screwed': 1, 'type': 1, 'bucket': 1, 'hat': 1, 'dude': 1, 'champagne': 1, 'about': 3, 'molly': 1, 'backwood': 1, 'toke': 1, 'hanging': 1, 'kites': 1, 'paris': 1, 'skype': 1, 'show': 1, 'twenty': 1, 'dont': 3, 'touch': 1, 'bang': 1, 'fingers': 1, 'large': 1, 'entertainer': 1, 'cold': 1, 'flamers': 1, 'sex': 1, 'closet': 1, 'whips': 1, 'deposits': 1, 'girl': 1, 'stop': 2, 'pause': 1, 'pay': 1, 'mortgage': 1, 'had': 20, 'pistols': 4, 'pockets': 4, 'oxies': 1, 'g': 5, 'bitches': 4, 'block': 4, 'strippers': 4, 'pole': 4, 'cocaine': 4, 'pot': 4, 'fiends': 4, 'door': 5, 'turned': 4, 'yayyay': 64, 'drug': 4, 'dealing': 4, 'cause': 1, 'grades': 1, 'agenda': 1, 'today': 1, 'bread': 1, 'or': 1, 'laid': 1, 'mom': 1, 'work': 2, 'overtime': 1, 'standing': 1, 'sign': 1, 'nickels': 1, 'dimes': 1, 'oxy': 2, 'kilo': 1, 'call': 3, 'steelo': 1, 'shrimp': 1, 'sake': 1, 'sold': 1, 'heron': 1, 'toffee': 1, 'nina': 1, 'boys': 1, 'figg': 3, 'most': 1, '51st': 1, 'went': 1, 'school': 1, '52nd': 1, 'used': 1, '49th': 1, 'grandma': 1, 'old': 1, 'sixtysomething': 1, 'hours': 1, 'late': 1, 'aight': 1, 'rip': 1, 'died': 2, 'took': 1, 'place': 1, 'became': 1, 'fucking': 1, 'moved': 1, 'crack': 2, 'across': 1, 'street': 2, 'yawk': 6, 'oxys': 3, 'roll': 1, 'cyc': 1, 'hoover': 1, 'after': 2, 'pac': 1, 'suga': 1, 'free': 1, 'didnt': 1, 'he': 1, 'was': 2, 'saying': 1, 'til': 1, 'years': 1, 'done': 1, 'jumped': 1, 'learned': 1, 'game': 1, 'key': 1, 'charge': 1, 'smokers': 1, 'day': 1, 'through': 1, 'selling': 1, 'pies': 1, 'who': 1, 'slice': 1, 'craps': 1, 'shoot': 1, 'dice': 1, 'cheese': 1, 'cut': 1, 'mice': 1, 'left': 1, 'our': 2, 'trap': 1, 'set': 1, 'unless': 1, 'od': 1, 'reynolds': 1, 'wrap': 1, 'next': 1, 'yay': 2, 'yee': 1, 'bay': 1, 'chain': 1, 'kunta': 1, 'texas': 1, 'packs': 1, 'thats': 1, 'sure': 1, 'slang': 2, 'ask': 1, 'fiend': 1, 'concur': 1}"
