Yearly info for Migos,Frequency
2016,"{'you': 77, 'know': 15, 'young': 9, 'rich': 7, 'niggas': 46, 'somethin': 5, 'we': 50, 'aint': 14, 'really': 4, 'never': 8, 'had': 2, 'no': 19, 'old': 3, 'money': 10, 'got': 35, 'a': 114, 'whole': 1, 'lotta': 1, 'new': 1, 'though': 3, 'hah': 1, 'if': 10, 'metro': 1, 'dont': 18, 'trust': 6, 'im': 57, 'gon': 2, 'shoot': 3, 'hey': 20, 'raindrop': 4, 'drip': 4, 'droptop': 8, 'smokin': 5, 'on': 63, 'cookie': 12, 'in': 65, 'the': 213, 'hotbox': 4, 'fuckin': 6, 'your': 37, 'bitch': 60, 'she': 34, 'thot': 12, 'cookin': 16, 'up': 66, 'dope': 16, 'crockpot': 4, 'pot': 4, 'came': 17, 'from': 14, 'nothin': 4, 'to': 62, 'nigga': 26, 'i': 99, 'nobody': 9, 'grip': 4, 'trigger': 4, 'call': 10, 'gang': 10, 'and': 73, 'they': 31, 'come': 6, 'get': 19, 'ya': 13, 'cry': 4, 'me': 35, 'river': 4, 'give': 7, 'tissue': 4, 'my': 69, 'is': 21, 'bad': 29, 'bougie': 10, 'with': 60, 'uzi': 13, 'blaow': 5, 'savage': 13, 'ruthless': 8, '30s': 8, 'hundredrounds': 8, 'too': 9, 'grrah': 4, 'glah': 4, 'offset': 3, 'woo': 7, 'rackaids': 4, 'racks': 2, 'backends': 4, 'ridin': 1, 'around': 1, 'coupe': 8, 'take': 17, 'bih': 2, 'right': 5, 'dog': 2, 'roof': 3, 'grr': 1, 'beat': 2, 'ho': 5, 'walls': 1, 'loose': 1, 'hop': 4, 'frog': 2, 'whoo': 1, 'skrrt': 4, 'tell': 1, 'that': 47, 'comfort': 2, 'swear': 4, 'these': 11, 'under': 1, 'hate': 4, 'devil': 1, 'keep': 9, 'jumpin': 2, 'bankrolls': 1, 'company': 1, 'cash': 2, 'ayy': 38, 'do': 5, 'most': 2, 'yeah': 47, 'pull': 6, 'ghosts': 1, 'diamonds': 3, 'choker': 1, 'holdin': 1, 'fire': 1, 'holster': 1, 'rick': 2, 'ruler': 1, 'cooler': 2, 'this': 7, 'rollie': 2, 'not': 16, 'muller': 1, 'dabbin': 2, 'em': 12, 'like': 46, 'usual': 1, 'dab': 8, 'magic': 2, 'brick': 4, 'voodoo': 1, 'courtside': 1, 'then': 6, 'send': 3, 'through': 4, 'uber': 1, 'go': 26, 'plus': 5, 'stupid': 1, 'so': 12, 'rrah': 3, 'makin': 1, 'back': 6, 'ache': 1, 'aagh': 1, 'low': 1, 'act': 10, 'rate': 1, 'nawf': 4, 'dat': 2, 'way': 8, 'fat': 2, 'blunt': 1, 'ashtray': 1, 'two': 10, 'bitches': 12, 'just': 7, 'national': 1, 'smash': 6, 'day': 8, 'lamb': 1, 'have': 2, 'drag': 1, 'race': 1, 'let': 6, 'them': 2, 'birds': 2, 'bath': 1, 'bae': 2, 'brr': 1, 'pour': 2, 'four': 2, 'droppin': 1, 'muddy': 1, 'outer': 1, 'space': 2, 'kid': 1, 'cudi': 1, 'drank': 2, 'introduce': 1, 'as': 1, 'wifey': 1, 'sluttin': 1, 'broke': 1, 'down': 4, 'nutty': 1, 'buddy': 1, 'now': 9, 'duckin': 1, 'phew': 1, 'move': 2, 'fast': 1, 'might': 3, 'huh': 5, 'draco': 2, 'always': 1, 'hangin': 1, 'shooters': 1, 'brrah': 1, 'be': 9, 'posted': 1, 'somewhere': 1, 'secluded': 1, 'private': 1, 'still': 4, 'playin': 1, 'pots': 1, 'pans': 1, 'quavo': 5, 'ratatouille': 1, 'cook': 1, 'it': 32, 'run': 3, 'sack': 1, 'boobie': 1, 'when': 19, 'stage': 1, 'show': 1, 'boobies': 1, 'ice': 3, 'neck': 1, 'coolest': 1, 'out': 50, 'suicide': 1, 'pewpewpew': 1, 'all': 21, 'of': 23, 'drugs': 7, 'good': 3, 'luck': 1, 'whippin': 2, 'until': 1, 'rock': 1, 'lock': 2, 'gave': 2, 'her': 20, 'ten': 3, 'told': 2, 'shoppin': 1, 'spend': 1, 'at': 13, 'pop': 3, 'fuck': 14, 'suck': 1, 'dick': 3, 'bustin': 1, 'for': 23, 'instagram': 1, 'clout': 1, 'uh': 5, 'float': 1, 'track': 1, 'segway': 1, 'used': 1, 'trap': 4, 'by': 8, 'subway': 1, 'trappin': 4, 'ak': 2, 'big': 3, 'dyke': 1, 'door': 3, 'macy': 1, 'gray': 1, 'what': 12, 'lil': 10, 'bone': 1, 'wait': 4, 'watchin': 2, 'god': 4, 'clones': 1, 'switchin': 2, 'hoes': 3, 'flows': 2, 'clothes': 1, 'shootin': 1, 'gun': 1, 'reload': 1, 'damn': 6, 'ooh': 5, 'want': 6, 'crew': 2, 'cause': 5, 'drive': 1, 'rari': 2, 'kind': 1, '458': 1, 'try': 3, 'hide': 1, 'gate': 1, 'wow': 1, 'look': 3, 'strip': 1, 'club': 5, 'make': 5, 'rain': 3, 'much': 1, 'use': 3, 'rakes': 2, 'count': 1, 'hundred': 1, 'thousand': 1, 'face': 3, 'put': 7, '300': 1, 'safe': 2, 'met': 1, 'today': 1, 'talk': 4, 'knew': 1, 'sleep': 1, 'jacuzzi': 1, 'wakin': 1, 'twopiece': 1, 'countin': 1, 'paper': 1, 'looseleaf': 1, 'gettin': 1, 'chicken': 1, 'blue': 1, 'cheese': 1, 'boy': 2, 'fake': 1, 'collar': 1, 'snakin': 1, 'gucci': 1, 'winnin': 2, 'losin': 1, 'play': 4, 'song': 2, 'saw': 1, 'girl': 2, 'once': 2, 'choosin': 1, 'ayyayy': 9, 'moon': 8, 'spoiled': 4, '2000': 8, 'shoes': 8, 'thou': 4, 'walk': 5, 'one': 7, 'leave': 9, 'myself': 4, 'top': 8, 'cocoon': 17, 'feel': 6, 'skk': 4, 'skrt': 4, 'designer': 4, 'gifts': 4, 'red': 5, 'bottoms': 8, 'baboon': 9, 'wave': 12, 'typhoon': 8, 'hills': 4, 'some': 12, 'goons': 7, 'breaking': 4, 'pounds': 8, 'room': 6, 'fours': 2, 'juggin': 1, 'bowl': 3, 'homes': 1, 'bowls': 1, 'rose': 4, 'gold': 6, 'yellow': 1, 'shine': 2, 'mob': 1, 'ties': 1, 'eyes': 1, 'time': 1, 'alive': 1, 'neighbors': 1, 'house': 3, 'hill': 1, 'acres': 1, 'date': 2, 'running': 2, 'squad': 3, 'slave': 1, 'mayor': 2, 'president': 1, 'huncho': 3, 'player': 3, 'twin': 4, 'chopper': 7, 'sonic': 2, 'tails': 2, 'chop': 3, 'love': 4, 'sing': 2, 'brrr': 1, 'white': 1, 'cocaine': 1, 'pinky': 3, 'brain': 3, 'box': 1, 'hit': 12, 'mail': 1, 'boom': 6, 'wanna': 3, 'bail': 2, 'problems': 2, 'but': 14, 'shells': 1, 'protect': 1, 'evil': 1, 'cheetahs': 1, 'streets': 2, 'crawling': 1, 'beetles': 1, 'stanley': 1, 'steamer': 2, 'cleaner': 1, 'mud': 1, 'oil': 1, 'heard': 3, 'prince': 1, 'forbes': 1, 'plug': 5, 'extension': 1, 'cord': 1, 'favorite': 1, 'model': 2, 'here': 1, 'ay': 5, 'tryna': 1, 'save': 1, 'momma': 2, 'said': 3, 'where': 3, 'lay': 2, 'ima': 4, 'flexing': 1, 'maybach': 1, 'flex': 2, 'northside': 1, 'bought': 1, 'mouth': 1, 'ugh': 3, 'backback': 1, 'baby': 1, 'throw': 2, 'heart': 1, 'attack': 1, 'can': 8, 'handle': 1, 'maison': 1, 'margiela': 1, 'everybody': 3, 'codeine': 3, 'moving': 1, 'dead': 1, 'body': 1, 'went': 1, 'college': 1, 'real': 7, 'thotty': 2, 'thats': 3, 'reason': 1, 'cant': 16, 'even': 2, 'celine': 1, 'supreme': 2, 'daddy': 5, 'coming': 2, 'home': 3, 'mad': 3, 'sucking': 2, 'buckling': 1, 'knees': 1, 'bag': 1, 'molly': 2, 'hercules': 1, 'jab': 1, 'hold': 3, 'hopping': 1, 'wraith': 1, 'stars': 1, 'ceiling': 1, 'livin': 1, 'outta': 1, 'maneuver': 1, 'boss': 1, 'ever': 1, 'trace': 1, 'dirty': 2, 'diana': 1, 'fucking': 4, 'booty': 1, 'little': 1, 'waist': 2, 'putting': 2, 'over': 1, 'any': 1, 'people': 1, 'taking': 1, 'everyday': 2, 'yup': 1, 'say': 3, 'pain': 3, 'away': 1, 'cookies': 1, 'mushrooms': 1, 'shrooms': 1, 'sweep': 2, 'was': 4, 'broom': 1, 'going': 2, 'balloon': 1, 'bamboo': 1, 'cancun': 1, 'graow': 2, '20': 1, 'runnin': 2, 'round': 1, 'nude': 1, 'twenty': 1, 'naw': 8, 'water': 4, 'drippin': 1, 'jewels': 1, 'actavis': 1, 'approved': 1, 'migo': 5, 'will': 1, 'lose': 1, 'eh': 2, 'many': 2, 'catch': 1, 'shade': 1, 'pitbull': 1, 'thinking': 2, 'bout': 24, 'copping': 1, 'free': 1, 'movie': 1, 'soon': 1, 'ready': 4, 'boomboom': 1, 'acting': 1, 'john': 2, 'tune': 1, 'takeoff': 3, 'dedededeko': 1, 'called': 1, 'og': 1, 'parker': 1, 'well': 1, 'north': 1, 'side': 1, 'bando': 12, 'yeen': 1, 'nah': 2, 'turn': 3, 'rambo': 3, 'or': 4, 'commando': 3, 'grah': 1, 'first': 3, 'ones': 7, 'talkin': 2, 'goin': 21, 'start': 3, 'extortin': 1, 'flow': 3, 'kickin': 1, 'same': 3, 'brought': 3, 'versace': 4, 'centerfold': 3, 'sace': 4, 'off': 4, 'him': 3, 'finger': 3, 'roll': 4, 'buy': 3, 'car': 3, 'why': 3, 'rent': 4, 'flip': 3, 'witnesses': 3, 'see': 5, 'thinkin': 3, 'calling': 4, 'mommy': 3, 'brother': 3, 'sister': 3, 'havin': 1, 'seizure': 3, 'been': 6, 'teachin': 1, 'lingo': 3, 'teacher': 3, 'mamacita': 3, 'lookin': 2, 'picture': 3, 'mona': 3, 'lisa': 3, 'fucked': 3, 'feature': 3, 'piped': 3, 'conceited': 3, 'taketaketaketakeoff': 1, 'key': 1, 'unlockin': 1, 'game': 2, 'cheat': 2, 'code': 1, 'fleek': 2, 'id': 1, 'soul': 1, 'bankroll': 1, 'lucky': 1, 'standin': 1, 'there': 2, 'rainbow': 1, 'leprechaun': 1, 'yung': 2, 'nation': 2, 'raincoat': 1, 'aim': 1, 'dot': 1, 'kangol': 1, 'bbbaow': 1, 'dm': 1, 'main': 2, 'boys': 1, 'boards': 1, 'windows': 1, 'shooter': 1, 'front': 2, 'twelve': 1, 'ring': 2, 'bigger': 1, 'than': 1, 'globe': 1, 'skippa': 1, 'da': 1, 'flippa': 2, 'done': 2, 'flipped': 1, 'fold': 1, 'pipin': 1, 'youll': 1, 'elbowed': 1, 'baow': 3, 'ping': 1, 'pong': 1, 'jeans': 1, 'its': 7, 'yo': 2, 'theme': 1, 'pints': 1, 'crib': 1, 'lean': 3, 'high': 1, 'need': 2, 'wall': 1, 'phone': 1, 'stoned': 2, 'gone': 1, 'ozone': 1, 'snow': 1, 'cone': 1, 'mink': 2, 'cost': 2, 'five': 1, 'coat': 1, 'tymer': 1, 'clap': 1, 'ric': 1, 'flair': 1, 'robe': 1, 'graat': 3, 'talking': 2, 'extorting': 2, 'kicking': 2, 'doors': 2, 'having': 3, 'teaching': 2, 'looking': 4, 'semiautomatic': 1, 'window': 1, 'caddy': 1, 'shit': 2, 'tragic': 1, 'toss': 1, 'salad': 1, 'mansion': 2, 'made': 2, 'pallet': 1, 'selling': 1, 'crack': 2, 'alley': 1, 'fool': 3, 'tool': 1, 'contemplating': 1, 'should': 1, 'drop': 3, 'deuce': 1, 'slick': 1, 'lick': 3, 'bullshit': 1, 'stick': 1, 'trip': 1, 'pow': 1, 'tying': 1, 'boot': 2, 'morning': 2, 'grits': 1, 'js': 2, 'fix': 1, 'sitting': 1, 'pedestal': 1, 'impeccable': 1, 'an': 1, 'edible': 1, 'physical': 2, 'medical': 1, 'overseas': 1, 'america': 1, 'missing': 1, 'grandma': 2, 'wish': 1, 'could': 1, 'lot': 1, 'dirt': 1, 'did': 2, 'shame': 2, 'argh': 1, 'pulling': 2, 'skrr': 1, 'fashion': 1, 'statement': 1, 'ha': 1, 'dropped': 1, 'fame': 2, 'quick': 1, 'stay': 1, 'focused': 1, 'consistent': 1, 'quit': 2, 'wrist': 3, 'took': 2, 'smack': 1, 'knock': 1, 'lights': 1, 'uncle': 1, 'wack': 2, '100': 1, 'plastic': 2, 'action': 1, 'figure': 1, 'kick': 2, 'falcons': 1, 'kicker': 1, 'hood': 2, 'eating': 2, 'honeysicles': 1, 'text': 1, 'purple': 2, 'pickle': 1, 'gotta': 1, 'trapping': 1, 'nickles': 1, 'uhh': 1, 'perc': 1, 'think': 4, 'marshawn': 1, 'skittles': 1, 'perky': 1, 'comparing': 1, 'migos': 1, 'beatles': 1, 'who': 3, 'scaring': 1, 'nina': 1, 'alqeeda': 1, 'mean': 1, 'alqaeda': 1, 'spray': 1, 'firefighter': 1, 'albino': 1, 'feeling': 1, 'mekhi': 1, 'phifer': 1, 'ghostwriters': 1, 'stripes': 1, 'tony': 1, 'tiger': 1, 'three': 1, 'igniters': 1, 'doubt': 1, 'us': 1, 'remember': 2, 'titans': 2, 'touch': 1, 'work': 1, 'midas': 2, 'vikings': 1, 'long': 2, 'road': 1, 'starts': 1, 'hitchhiking': 1, 'glass': 1, 'vicodin': 1, 'open': 1, 'mans': 1, 'youre': 1, 'frightening': 1, 'woah': 1, 'spikes': 2, 'shoe': 1, 'christian': 1, 'loub': 1, 'mikeing': 1, 'wheres': 1, 'another': 1, 'continent': 1, 'age': 1, 'getting': 1, 'paid': 1, 'clear': 1, 'sprite': 1, 'yuh': 4, 'mike': 1, 'tyson': 1, 'bite': 1, 'cup': 1, 'motocross': 1, 'bike': 1, 'fist': 1, 'fight': 1, 'light': 1, 'double': 1, 'seal': 1, 'tight': 1, 'piccolo': 1, 'green': 1, 'millions': 1, 'mildew': 1, 'filming': 1, 'bob': 1, 'builder': 1, 'paul': 1, 'pierce': 1, 'whip': 1, 'ball': 1, 'wilson': 1, 'dogs': 2, 'win': 2, 'sentenced': 1, 'beginning': 1, 'benz': 1, 'sit': 1, 'cmon': 2, 'chill': 1, 'standing': 1, 'insurance': 1, 'mama': 3, 'tired': 1, 'died': 1, 'housewives': 1, 'more': 1, 'crying': 1, 'upper': 1, 'echelon': 1, 'tuesday': 1, 'saturday': 1, 'fools': 1, 'must': 1, 'state': 1, 'dinner': 2, 'plate': 1, 'dates': 1, 'dabbing': 1, 'raf': 1, 'simmons': 1, 'dress': 1, 'ricki': 1, 'lake': 1, 'wrapped': 1, 'kuwait': 1, 'every': 2, 'jimmy': 1, 'whatever': 1, 'boyfriend': 1, 'gangster': 1, 'man': 4, 'sad': 24, 'tellin': 3, 'specially': 9, 'aw': 2, 'lord': 1, 'strong': 2, 'arm': 1, 'born': 1, 'owens': 1, 'pay': 1, 'straight': 1, 'wic': 1, 'pick': 1, 'k': 1, 'bachelor': 1, 'weight': 1, 'sweet': 1, 'drum': 1, 'bum': 1, 'hurting': 1, 'nothing': 1, 'hugh': 1, 'heffner': 1, 'imma': 1, 'slay': 1, 'bunnies': 1, 'insane': 1, 'sayin': 1, 'name': 1, 'about': 3, 'depressed': 1, 'chest': 2, 'stressed': 1, 'nut': 1, 'arrest': 1, 'jag': 1, 'crash': 1, 'dad': 1, 'question': 1, 'week': 1, 'half': 2, 'everything': 1, 'tricked': 1, 'goddamn': 1, 'wifin': 1, 'hos': 1, 'theres': 1, 'cuff': 1, 'pass': 1, 'ignore': 1, 'erase': 1, 'past': 1, 'twice': 1, 'ass': 1}"
