Yearly info for ABoogiewitdaHoodie,Frequency
2017,"{'im': 140, 'drownin': 19, 'wrist': 7, 'so': 35, 'icy': 3, 'wonder': 3, 'why': 8, 'she': 91, 'like': 59, 'me': 171, 'bitch': 29, 'in': 66, 'water': 5, 'i': 369, 'just': 39, 'bought': 7, 'a': 171, 'cuban': 7, 'dipped': 6, 'it': 98, 'fountain': 6, 'everywhere': 8, 'that': 42, 'go': 19, 'its': 33, 'light': 6, 'show': 8, 'surrounded': 6, 'bust': 32, 'down': 36, 'ring': 7, 'and': 92, 'chain': 13, 'heavy': 3, 'feel': 22, 'holdin': 3, 'up': 63, 'mountain': 3, 'with': 50, 'all': 24, 'my': 73, 'niggas': 36, 'dont': 67, 'nowhere': 1, 'without': 1, 'em': 26, 'if': 54, 'they': 68, 'let': 12, 'us': 31, 'might': 5, 'throw': 3, 'shots': 1, 'at': 34, 'the': 135, 'bouncer': 1, 'actavis': 1, 'medicine': 1, 'got': 48, 'straight': 4, 'from': 16, 'out': 17, 'doctors': 1, 'rj': 1, 'but': 45, 'call': 9, 'him': 3, 'wayne': 1, 'cause': 11, 'hes': 1, 'shotta': 1, 'pick': 2, 'ladder': 2, 'put': 10, 'gun': 1, 'make': 32, '9': 1, 'stretch': 2, 'attitude': 2, 'we': 23, 'come': 6, 'of': 18, 'highbridge': 1, 'gon': 26, 'her': 30, 'panties': 1, 'wet': 2, 'when': 24, 'see': 19, 'way': 10, 'flex': 2, 'win': 3, 'grammy': 1, 'move': 1, 'family': 1, 'projects': 3, 'went': 3, 'chillin': 1, 'to': 155, 'makin': 1, 'was': 40, 'tryna': 2, 'get': 48, 'top': 1, 'tried': 3, 'stop': 6, 'talk': 4, 'for': 35, 'myself': 1, 'need': 14, 'no': 21, 'fucking': 17, 'voucher': 1, 'looked': 2, 'hundred': 2, 'thousand': 2, 'brand': 1, 'new': 11, 'avianne': 1, 'nigga': 23, 'aint': 30, 'compton': 1, 'lil': 1, 'kodak': 1, 'polod': 1, 'carlton': 1, 'sniper': 1, 'gang': 3, 'on': 76, 'carton': 1, 'shit': 23, 'fartin': 1, 'know': 29, 'how': 10, 'potty': 1, 'pull': 6, 'rari': 1, 'yo': 6, 'gotti': 1, 'boogie': 3, 'goin': 1, 'scottie': 1, 'drop': 1, 'deposit': 1, 'jamaican': 1, 'haitian': 1, 'them': 11, 'shottas': 1, 'harley': 1, 'davidson': 1, 'every': 2, 'day': 4, 'ridin': 1, 'chopper': 1, 'hatin': 1, 'wanna': 30, 'prosper': 1, 'doing': 1, 'trims': 1, 'cut': 1, 'barber': 1, 'daddy': 7, 'motherfucking': 1, 'father': 1, 'wasnt': 3, 'good': 14, 'you': 184, 'cardo': 1, 'wings': 1, 'yeah': 92, 'least': 8, 'cant': 22, 'promises': 5, 'lifestyle': 3, 'getting': 2, 'control': 1, 'ludicrous': 1, 'made': 5, 'milli': 2, 'less': 2, 'than': 3, 'year': 1, 'blew': 1, 'stupid': 3, 'typed': 1, 'used': 10, 'google': 1, 'savannah': 1, 'wanted': 2, 'perform': 1, 'hit': 10, 'over': 18, 'woke': 1, 'saw': 1, 'right': 3, 'phone': 3, 'who': 8, 'shooter': 2, 'is': 18, 'never': 10, 'untouchable': 1, 'touched': 1, 'your': 32, 'soul': 1, 'comfortable': 2, 'would': 8, 'skeptical': 1, 'unacceptable': 1, 'still': 4, 'gotta': 10, 'road': 1, 'sheesh': 2, 'always': 2, 'want': 4, 'rollie': 3, 'now': 27, 'twotone': 1, 'gold': 2, 'patek': 3, 'couldnt': 3, 'phillipes': 1, 'had': 11, 'be': 40, 'corner': 1, 'until': 1, 'morning': 1, 'could': 16, 'eat': 3, 'one': 7, 'sauce': 1, 'thought': 2, 'sweet': 1, 'foot': 1, 'door': 1, 'gave': 2, 'key': 1, 'turn': 4, 'ki': 1, 'even': 11, 'boy': 1, 'man': 8, 'streets': 2, 'heat': 1, 'beast': 11, 'he': 9, 'heart': 2, 'give': 6, 'damn': 22, 'keep': 20, 'coming': 1, 'lotta': 4, 'money': 11, 'comes': 1, 'told': 20, 'mo': 1, 'bring': 1, 'studio': 1, 'thats': 12, 'hits': 2, 'slomo': 1, 'videos': 1, 'lights': 1, 'diamonds': 7, 'something': 1, 'bout': 4, 'blue': 1, 'faces': 1, 'conversations': 1, 'whole': 1, '20s': 1, 'basic': 2, 'fuck': 56, 'shameless': 1, 'snitch': 1, 'caught': 1, 'say': 37, 'have': 2, 'ever': 9, 'met': 2, 'another': 2, 'bet': 3, 'wont': 6, 'rags': 1, 'riches': 1, 'bagged': 1, 'bitches': 6, 'face': 10, 'baddest': 1, 'sad': 1, 'curve': 1, 'same': 7, 'treated': 2, 'bad': 6, 'wouldnt': 1, 'mad': 2, 'treat': 1, 'savage': 1, 'hoes': 1, 'side': 1, 'swear': 15, 'left': 2, 'cold': 3, 'colder': 1, 'inside': 1, 'look': 13, 'here': 2, 'try': 2, 'leave': 5, 'alone': 2, 'hope': 2, 'thot': 1, 'most': 2, 'only': 9, 'because': 5, 'lot': 5, 'throne': 1, 'take': 9, 'lie': 5, 'before': 7, 'long': 3, 'spot': 1, 'singing': 2, 'song': 2, 'knew': 1, 'watch': 1, 'hating': 1, 'hate': 6, 'what': 12, 'gonna': 2, 'do': 18, 'really': 23, 'use': 4, 'giving': 1, 'excuses': 2, 'link': 1, 'sound': 1, 'ima': 8, 'whats': 5, 'real': 2, 'not': 4, 'truthful': 1, 'ness': 1, 'beat': 4, 'supposed': 6, 'ayy': 20, 'police': 5, 'nothing': 14, 'tints': 4, 'rich': 6, 'said': 11, 'okay': 14, 'pray': 4, 'shot': 4, 'everyday': 4, 'hold': 5, 'heard': 3, 'big': 3, 'body': 5, 'little': 7, '41': 3, 'bezel': 3, '100k': 9, 'then': 7, 'play': 4, 'block': 4, 'today': 4, 'ill': 9, 'price': 1, 'double': 2, 'pay': 2, 'think': 31, 'about': 11, 'leg': 1, 'lock': 1, 'mma': 1, 'head': 1, 'twice': 1, 'sherm': 1, 'couple': 2, 'swerve': 1, 'updated': 1, 'pulled': 5, 'came': 8, 'deserve': 1, 'better': 3, 'yous': 2, 'bird': 1, 'wasteman': 1, 'umbrella': 1, 'change': 1, 'weather': 1, 'spaceship': 2, 'dancing': 2, 'twostepping': 1, 'bracelet': 1, 'this': 6, 'late': 1, 'strip': 1, 'club': 1, 'throwing': 8, 'twenties': 1, 'trap': 1, 'booming': 1, 'an': 3, '808': 1, 'talking': 2, 'theyd': 1, 'energy': 1, 'abandoned': 1, 'houses': 1, 'act': 3, 'remember': 1, 'hoodie': 4, 'saint': 1, 'laurent': 1, 'bronx': 1, 'wildin': 1, 'shoutout': 1, 'bk': 1, 'free': 4, 'bobby': 1, 'rowdy': 1, 'v12': 1, 'holla': 1, 'twelve': 1, 'febreze': 1, 'believe': 1, 'itll': 1, 'cover': 1, 'weed': 1, 'smell': 1, 'probably': 1, 'three': 1, 'mil': 1, 'sittin': 1, 'email': 1, 'much': 3, 'second': 1, 'guessin': 1, 'sell': 1, 'dirty': 2, 'earned': 1, 'murked': 1, 'searchin': 1, 'thirty': 2, 'by': 2, 'accident': 2, 'stalking': 3, 'watching': 5, 'snaps': 5, 'stuck': 7, 'instagram': 5, 'girl': 15, 'follow': 6, 'too': 12, 'busy': 5, 'calling': 9, 'back': 8, 'sometimes': 5, 'understand': 6, 'walk': 7, 'past': 4, 'flexed': 1, 'hopped': 1, 'bentley': 2, 'plan': 1, 'crashing': 1, 'love': 13, 'baby': 5, 'gassin': 1, 'blunts': 1, 'rolled': 1, 'mashing': 1, 'friend': 2, 'hustlin': 1, 'threw': 1, 'jungle': 2, 'started': 4, 'bussin': 1, 'licks': 1, 'ran': 2, 'into': 5, 'mic': 1, 'young': 4, 'mike': 7, 'glove': 1, 'two': 9, 'diamond': 1, 'rings': 1, 'yea': 1, 'paid': 1, 'dub': 4, 'subs': 8, 'respond': 1, 'countin': 1, 'while': 2, 'commenting': 1, 'ex': 1, 'can': 21, 'vvs': 1, 'neck': 2, 'lets': 5, 'sent': 1, 'message': 1, 'thirtieth': 1, 'sip': 1, 'drinking': 1, 'sunkist': 1, 'should': 3, 'youre': 5, 'ask': 2, 'questions': 1, 'making': 1, 'stories': 1, 'goodbye': 1, 'sorry': 2, 'vibes': 1, 'away': 2, 'stalkin': 1, 'case': 2, 'been': 3, 'wondering': 1, 'na': 16, 'scared': 7, 'flexing': 10, 'cameras': 6, 'embarrass': 7, 'metro': 7, 'trust': 3, 'shoot': 3, 'these': 18, 'compare': 5, 'stare': 10, 'comparison': 7, 'catching': 16, 'stamina': 1, 'broke': 2, 'paragraph': 1, 'turned': 1, 'thottie': 1, 'cure': 1, 'embarrassing': 2, 'blur': 1, 'fake': 2, 'fronting': 1, 'panicking': 1, 'dressed': 1, 'mannequin': 1, 'fit': 2, 'list': 1, 'bodied': 1, 'stylist': 1, 'wylin': 1, 'sick': 2, 'wearing': 1, 'versace': 1, 'red': 1, 'bottoms': 1, 'fight': 1, 'spikes': 1, 'gorrilas': 1, 'lying': 1, 'stay': 1, 'humble': 1, 'realest': 1, 'bible': 1, 'feelings': 1, 'shouldve': 1, 'wifed': 1, 'word': 2, 'mother': 3, 'find': 1, 'lover': 1, 'each': 1, 'other': 2, 'dripping': 1, 'whatever': 1, 'kidding': 1, 'italy': 1, 'w': 2, 'ice': 1, 'pinky': 2, 'glittery': 2, 'pass': 1, 'blicky': 1, 'enemy': 1, 'everything': 1, 'litty': 1, 'plus': 4, 'fingers': 1, 'kinda': 1, 'sticky': 1, 'rolling': 1, 'icky': 2, 'cookies': 1, 'hitting': 1, 'beam': 1, 'strap': 1, 'hanging': 1, 'off': 5, 'attached': 1, 'tripping': 1, 'stack': 1, 'amiris': 1, 'holding': 1, 'bread': 2, 'bag': 2, 'saying': 4, 'next': 3, 'since': 1, 'booth': 1, 'jumped': 1, 'track': 1, 'embarrassin': 4, 'mode': 10, 'ballin': 8, 'hard': 9, 'cheat': 16, 'code': 16, 'huh': 13, 'spent': 6, 'bands': 4, 'some': 11, 'mothafuckin': 4, 'jeans': 9, 'ho': 17, 'those': 4, 'amiri': 5, 'though': 4, 'puerto': 4, 'rico': 4, 'freak': 12, 'fall': 9, 'nba': 1, 'rockll': 1, '40': 2, 'drum': 1, 'music': 1, 'pistol': 1, 'coupe': 1, 'flooded': 1, 'fucked': 1, 'faded': 1, 'almost': 2, 'forgot': 1, 'famous': 2, 'last': 1, 'night': 1, 'popped': 1, 'close': 1, 'picture': 1, 'smoke': 1, 'swisher': 1, 'afford': 1, 'daughter': 1, 'catch': 1, 'slippin': 1, 'gettin': 2, 'realer': 1, 'richer': 1, 'tuition': 1, 'dancin': 1, 'edition': 2, 'mix': 1, 'louis': 1, 'supreme': 1, 'limited': 1, 'missin': 1, 'mothafucka': 1, 'chains': 2, 'kicking': 1, 'hong': 1, 'kong': 1, 'everybody': 6, 'power': 1, 'phones': 1, 'hoe': 3, 'slapped': 1, 'using': 1, 'wrong': 2, 'tone': 1, 'pnb': 1, 'milly': 1, 'rocking': 1, 'his': 2, 'walked': 1, 'party': 1, 'rollin': 1, 'pill': 1, 'strapped': 1, 'chrome': 1, 'smilin': 1, 'home': 2, 'leaning': 1, 'four': 1, 'going': 2, 'time': 8, 'turnt': 1, 'crunch': 1, 'glock': 1, 'pocket': 2, 'trippin': 4, 'tell': 7, 'different': 6, 'everyones': 2, 'somethin': 2, 'melody': 2, 'gifted': 1, 'are': 1, 'witness': 1, 'louboutin': 1, 'christians': 1, 'givin': 1, 'blisters': 1, 'sinnin': 1, 'miss': 12, 'difference': 1, 'between': 1, 'fuckin': 16, 'kissin': 17, 'kick': 2, 'switchin': 1, 'positions': 2, 'oh': 4, 'kiss': 4, 'suck': 1, 'touch': 1, 'cum': 1, 'quick': 1, 'start': 14, 'buggin': 1, 'actin': 2, 'bigger': 1, 'mean': 1, 'disrespectful': 1, 'dm': 1, 'friends': 3, 'ignant': 1, 'ones': 2, 'til': 2, 'tellin': 1, 'our': 1, 'business': 1, 'lyin': 1, 'did': 2, 'cryin': 1, 'tears': 1, 'guess': 2, 'guilty': 1, 'circle': 1, 'round': 2, 'bleed': 1, 'plead': 1, 'truth': 3, 'will': 1, 'set': 1, 'upset': 4, 'unhappy': 6, 'mug': 3, 'instead': 2, 'lamborghini': 1, 'tint': 1, 'windows': 1, 'tinted': 1, 'care': 12, 'secrets': 1, 'secret': 3, 'denims': 1, 'ratchet': 1, 'goat': 2, 'grass': 1, 'river': 1, 'expose': 1, 'ah': 1, 'wear': 1, 'special': 1, 'occasions': 1, 'language': 1, 'losing': 1, 'dollar': 1, 'sense': 3, 'amen': 1, 'stuffing': 1, 'hundreds': 2, 'piggy': 1, 'bank': 1, 'wish': 1, 'days': 2, 'hood': 1, 'honestly': 1, 'thinking': 2, 'reminiscing': 1, 'things': 2, 'boomin': 3, 'boom': 3, 'telling': 3, 'through': 2, 'true': 6, 'boo': 3, 'anything': 4, 'loubs': 1, 'complain': 1, 'shoes': 2, 'nobody': 1, 'listen': 1, 'else': 1, 'clueless': 1, 'many': 1, 'jewels': 1, 'jeweler': 1, 'muller': 1, 'wedding': 1, 'band': 1, 'fur': 1, 'cheating': 1, 'showing': 1, 'nipple': 1, 'teasing': 1, 'begging': 1, 'beasting': 1, 'suite': 1, 'weekend': 1, 'brain': 1, 'genius': 1, 'pussy': 2, 'beatbox': 1, 'carefully': 6, 'moving': 2, 'iggin': 4, 'send': 2, 'killing': 3, 'acting': 2, 'differently': 2, 'there': 2, 'sin': 2, 'mmmmurda': 1, 'nobodys': 6, 'company': 6, 'undefeated': 10, 'am': 1, 'stuff': 1, 'reason': 1, 'iced': 1, 'timeless': 1, 'hashtag': 1, 'fed': 1, 'dead': 1, 'playing': 2, 'around': 7, 'fair': 1, 'oneonone': 1, 'hands': 1, 'hah': 1, 'evil': 1, 'laughing': 1, 'desert': 1, 'eagle': 1, 'riding': 1, 'hellcat': 1, '458': 1, 'gtb': 1, 'maybach': 1, 'tv': 1, 'headshots': 1, 'feet': 1, 'more': 1, 'bodies': 2, 'general': 1, 'vietnam': 1, 'bum': 1, 'strippers': 1, 'picking': 1, 'crumbs': 1, 'beef': 1, 'nia': 1, '21': 4, 'clip': 2, 'hipbone': 1, 'steve': 1, 'stephen': 1, 'ass': 2, 'gone': 3, 'god': 1, 'whipped': 1, 'quarter': 1, 'brick': 1, 'wit': 1, 'da': 1, 'alley': 1, 'sosa': 1, 'whacked': 1, 'flip': 1, 'zone': 2, '6': 1, 'sending': 1, 'coldest': 3, 'chokers': 3, 'paranoid': 3, 'hand': 3, 'toaster': 3, 'duck': 3, 'shooting': 3, 'step': 3, 'room': 3, 'bed': 4, 'sofa': 3, 'open': 4, 'overflowing': 1, 'fore': 1, 'stroking': 1, 'legs': 1, 'shoulders': 1, 'focused': 3, 'where': 1, 'bro': 1, 'trip': 1, 'animal': 2, 'post': 1, 'pictures': 1, 'meant': 1, 'heartbroken': 1, 'admit': 1, 'dog': 1, 'showed': 1, 'bottom': 1, 'dome': 1, 'hair': 1, 'break': 1, 'gripping': 1, 'dick': 1, 'nail': 1, 'lobby': 1, 'scale': 1, 'tissue': 1, 'camera': 1, 'super': 1, 'switched': 1, 'sides': 1, 'lied': 1, 'buy': 1, 'scoop': 1, 'mulsanne': 1, 'mood': 2, 'swings': 2, '23': 1, 'shout': 1, 'reggie': 1, '3s': 1, 'life': 1, 'movie': 1, 'cribs': 1, 'tittyboi': 1, 'lame': 1, 'thing': 1, 'expect': 1, 'hater': 2, 'twofaced': 1, 'k': 1, 'security': 1, 'place': 1, 'safe': 1, 'tmz': 1}"
