Yearly info for MCLyte,Frequency
1996,"{'bboy': 2, 'where': 9, 'the': 309, 'fuck': 10, 'you': 170, 'at': 14, 'i': 182, 'been': 7, 'looking': 4, 'for': 19, 'youre': 19, 'ass': 7, 'since': 5, 'a': 83, 'quarter': 2, 'past': 2, 'hot': 8, 'peas': 2, 'and': 89, 'butter': 2, 'baby': 12, 'come': 10, 'get': 44, 'your': 61, 'supper': 2, 'before': 3, 'make': 13, 'suffer': 2, 'thats': 6, 'when': 23, 'had': 4, 'enougha': 2, 'can': 26, 'hit': 6, 'jackpot': 2, 'surely': 2, 'if': 18, 'man': 8, 'loose': 2, 'produce': 2, 'large': 2, 'amounts': 2, 'of': 49, 'juice': 2, 'used': 3, 'to': 116, 'that': 91, 'or': 12, 'do': 11, 'need': 16, 'boost': 2, 'energy': 3, 'enter': 3, 'me': 61, 'it': 68, 'on': 71, 'getting': 6, 'warm': 4, 'feel': 5, 'closer': 2, 'now': 24, 'down': 14, 'this': 20, 'mimosa': 2, 'better': 7, 'believe': 4, 'its': 25, 'time': 10, 'give': 4, 'toast': 2, 'woman': 7, 'decade': 2, 'too': 8, 'bad': 5, 'be': 35, 'played': 2, 'vexed': 2, 'im': 31, 'bound': 2, 'throw': 3, 'shade': 2, 'all': 31, 'over': 4, 'body': 50, 'whose': 1, 'rock': 54, 'party': 44, 'like': 36, 'nobody': 2, 'leaving': 2, 'take': 18, 'home': 6, 'loot': 2, 'choosy': 2, 'about': 11, 'who': 12, 'let': 11, 'knock': 2, 'my': 74, 'boots': 3, 'sight': 4, 'while': 5, 'loving': 2, 'lyte': 13, 'life': 9, 'aint': 19, 'unless': 2, 'doing': 2, 'right': 12, 'keep': 20, 'keeping': 2, 'cause': 21, 'came': 10, 'changed': 11, 'world': 12, 'love': 7, 'so': 11, 'brand': 6, 'new': 16, 'doin': 1, 'beware': 2, 'stare': 2, 'step': 3, 'into': 1, 'peace': 3, 'in': 49, 'but': 21, 'got': 28, 'shit': 23, 'released': 2, 'from': 14, 'chosen': 2, 'shall': 4, 'choose': 3, 'yeah': 45, 'wish': 4, 'was': 9, 'his': 4, 'shoes': 2, 'found': 3, 'nigga': 7, 'year': 3, 'knows': 3, 'how': 13, 'handle': 4, 'here': 10, 'look': 8, 'forward': 2, 'going': 3, 'night': 2, 'brother': 2, 'does': 4, 'under': 2, 'candlelight': 2, 'wax': 2, 'upon': 2, 'back': 10, 'guess': 3, 'why': 7, 'not': 14, 'wanna': 7, 'more': 8, 'honey': 3, 'than': 6, 'bumblebee': 2, 'hive': 2, 'pulling': 2, 'sixtynine': 2, 'ways': 2, 'archive': 2, 'sweet': 3, 'licorice': 2, 'sugar': 2, 'booga': 2, 'juicy': 2, 'hic': 2, 'an': 6, 'icee': 2, 'write': 2, 'check': 6, 'said': 6, 'afraid': 2, 'sweat': 3, 'beat': 7, 'drum': 2, 'as': 5, 'proceed': 2, 'open': 2, 'up': 27, 'feed': 2, 'longing': 2, 'put': 5, 'rid': 2, 'company': 2, 'many': 3, 'have': 12, 'tried': 3, 'strict': 2, 'regulations': 2, 'lazy': 2, 'motherfuckers': 2, 'probation': 2, 'those': 3, 'didnt': 3, 'perform': 2, 'well': 6, 'they': 13, 'gets': 4, 'no': 16, 'answer': 2, 'ringaringa': 2, 'bell': 2, 'playing': 2, 'with': 25, 'trying': 9, 'jerk': 2, 'hurt': 2, 'then': 8, 'dessert': 1, 'work': 2, 'oppurtunity': 1, 'midst': 2, 'only': 6, 'strong': 2, 'survive': 3, 'wise': 2, 'excel': 2, 'once': 2, 'by': 5, 'borninhell': 2, 'lonely': 2, 'die': 4, 'slowly': 2, 'left': 4, 'alone': 4, 'try': 4, 'control': 2, 'easy': 2, 'never': 12, 'ask': 6, 'speak': 3, 'info': 2, 'sheets': 2, 'streets': 2, 'cool': 2, 'cute': 2, 'talk': 2, 'knocked': 2, 'video': 2, 'shoot': 2, 'good': 4, 'though': 3, 'gotta': 8, 'want': 8, 'prey': 2, 'move': 2, 'hop': 3, 'natural': 2, 'ashamed': 2, 'fame': 2, 'name': 2, 'kick': 4, 'game': 5, 'thought': 1, 'told': 1, 'we': 9, 'wont': 3, 'stop': 6, 'rocks': 40, 'lets': 1, 'go': 4, 'uhhuh': 33, 'remix': 3, 'haha': 1, 'whats': 8, 'status': 1, 'baddest': 2, 'b': 1, 'scene': 4, 'gangsta': 1, 'lean': 1, 'ears': 1, 'what': 13, 'say': 7, 'hope': 1, 'bubblin': 2, 'way': 9, 'rain': 2, 'salt': 1, 'nah': 2, 'still': 1, 'same': 1, 'thing': 1, 'instead': 1, 'knockin': 2, 'kickin': 1, 'gortex': 1, 'except': 1, 'raw': 1, 'sex': 1, 'roughnecks': 1, 'hands': 3, 'air': 2, 'hear': 2, 'oh': 2, 'trust': 3, 'ill': 5, 'blow': 3, 'shop': 2, 'roof': 1, 'off': 8, 'hiphop': 3, 'midoubless': 1, 'yo': 2, 'bestbest': 1, 'bitch': 2, 'vaa': 1, 'smokin': 1, 'hay': 1, 'day': 4, 'barn': 1, 'damn': 1, 'darn': 1, 'uh': 6, 'puff': 2, 'daddy': 2, 'pal': 1, 'heehee': 1, 'heeheeheeheeheeheehow': 1, 'took': 2, 'number': 1, 'one': 12, 'spot': 5, 'jump': 1, 'skip': 1, 'cant': 10, 'forgetmenot': 1, 'woo': 1, 'yes': 8, 'yall': 4, 'ima': 3, 'pause': 1, 'feelin': 1, 'myself': 1, 'tboz': 1, 'uhuh': 1, 'makin': 2, 'cream': 2, 'lyt': 1, 'e': 3, 'em': 6, 'scream': 2, 'sho': 1, 'nuff': 1, 'boss': 2, 'team': 2, 'show': 3, 'mcs': 1, 'missy': 1, 'green': 1, 'some': 2, 'shady': 1, 'complicated': 1, 'rap': 3, 'star': 1, 'meet': 1, 'mc': 5, 'see': 15, 'mechanism': 1, 'sizzlin': 1, 'oohahcheeooh': 1, 'wetter': 1, 'waters': 2, 'kalamazoo': 1, 'comin': 1, 'wit': 3, 'posse': 1, 'leave': 1, 'boys': 1, 'tell': 5, 'her': 1, 'cheese': 1, 'cheddars': 1, 'milk': 1, 'amaretto': 1, 'little': 4, 'nig': 1, 'callin': 1, 'cops': 1, 'watch': 2, 'round': 11, 'turnin': 13, 'upside': 3, 'boy': 4, 'cmon': 1, 'just': 13, 'clap': 2, 'l': 2, 'y': 2, 't': 2, 'ready': 3, 'everybody': 1, 'house': 5, 'cold': 2, 'bgirl': 1, 'stance': 1, 'floor': 2, 'fellas': 1, 'dance': 1, 'understood': 1, 'would': 3, 'scheming': 1, 'hard': 6, 'bodyguard': 1, 'booty': 1, 'scarred': 1, 'veteran': 1, 'which': 2, 'means': 3, 'ive': 3, 'long': 6, 'days': 4, 'paper': 2, 'thin': 1, 'putting': 1, 'homies': 1, 'whos': 2, 'side': 3, 'town': 2, 'flow': 1, 'butterfly': 1, 'sting': 1, 'bee': 1, 'spectacular': 1, 'mic': 5, 'broke': 1, 'giving': 2, 'less': 3, 'best': 2, 'lots': 1, 'years': 2, 'request': 1, 'rhyme': 2, 'bite': 1, 'dare': 1, 'dont': 18, 'care': 2, 'fly': 2, 'epitomy': 1, 'real': 3, 'is': 23, 'supposed': 1, 'fucking': 2, 'every': 2, 'drop': 3, 'bullet': 1, 'done': 13, 'guide': 2, 'ride': 6, 'skin': 1, 'breathe': 1, 'everlasting': 1, 'prevail': 2, 'next': 3, 'none': 3, 'claiming': 1, 'set': 2, 'plan': 1, 'brooklyn': 1, 'resting': 1, 'studio': 1, 'city': 2, 'fun': 2, 'understand': 2, 'wait': 1, 'explain': 1, 'nature': 1, 'west': 2, 'east': 2, 'arrived': 1, 'live': 4, 'showing': 1, 'crazy': 2, 'captured': 1, 'tactics': 1, 'witnesses': 1, 'ruffnecks': 2, 'york': 1, 'la': 1, 'poor': 1, 'george': 1, '96': 1, 'prove': 1, 'type': 3, 'moves': 2, 'out': 11, 'please': 1, 'kgb': 1, 'fat': 1, 'rat': 1, 'land': 1, 'goes': 4, 'till': 2, 'break': 1, 'dawn': 1, 'makes': 1, 'liver': 1, 'scuba': 1, 'diver': 1, 'chilling': 1, 'pina': 1, 'colada': 1, 'kidada': 1, 'hooked': 1, 'tommy': 1, 'lot': 4, 'gear': 1, 'everywhere': 2, 'id': 2, 'share': 1, 'rather': 1, 'kani': 1, '5001': 1, 'son': 1, 'catwalk': 1, 'theyve': 1, 'ever': 9, 'crew': 2, 'libra': 2, 'cancer': 2, 'gemini': 3, 'pisces': 3, 'zodiac': 5, 'sign': 7, 'aries': 2, 'aquarius': 3, 'taurus': 2, 'sagittarius': 2, 'leo': 3, 'virgo': 3, 'capricorn': 2, 'scorpio': 2, 'were': 2, 'born': 3, 'zero': 1, 'month': 2, 'hero': 1, 'despair': 1, 'float': 2, 'wind': 1, 'mighty': 1, 'use': 2, 'mind': 1, 'find': 2, 'wings': 2, 'scales': 2, 'positive': 1, 'negative': 1, 'male': 1, 'female': 2, 'emotions': 1, 'within': 2, 'compatibility': 1, 'also': 1, 'four': 1, 'eyes': 2, 'twins': 2, 'deep': 1, 'often': 1, 'distracted': 1, 'pretty': 1, 'things': 2, 'angel': 1, 'songs': 1, 'may': 1, 'sing': 1, 'argumentative': 1, 'hate': 1, 'confrontation': 1, 'ruled': 1, 'venus': 1, 'starked': 1, 'hesitation': 1, 'procrastinator': 1, 'instigator': 1, 'riff': 1, 'homie': 1, 'later': 1, 'sapphire': 1, 'jewel': 1, 'turn': 1, 'thinks': 1, 'he': 2, 'water': 1, 'barrier': 1, 'million': 2, 'dollar': 1, 'smile': 1, 'flowing': 1, 'nile': 1, 'panama': 1, 'canal': 1, 'fabulous': 1, 'catch': 1, 'remain': 1, 'detached': 1, 'yet': 1, 'match': 1, 'lose': 1, 'breath': 1, 'waiting': 2, 'exhale': 1, 'weighing': 1, 'souls': 1, 'follow': 1, 'trip': 1, 'through': 4, 'astrology': 1, 'galaxy': 1, 'pluto': 1, 'mercury': 1, 'ya': 4, 'gonna': 1, 'planets': 1, 'line': 1, 'blows': 1, 'walk': 1, 'valley': 1, 'shadow': 1, 'death': 2, 'fear': 1, 'sun': 3, 'til': 1, 'astrologically': 1, 'speaking': 1, 'track': 2, 'dropping': 1, 'solar': 1, 'facts': 1, 'moon': 1, 'stars': 2, 'universe': 2, 'earth': 1, 'far': 1, 'planet': 1, 'mars': 1, 'virgin': 1, 'running': 3, 'stung': 1, 'scorpions': 1, 'lions': 1, 'den': 1, 'ram': 1, 'legs': 1, 'crab': 1, 'halfman': 1, 'halfhorse': 1, 'pass': 1, 'course': 1, 'math': 1, 'symbolic': 1, 'horoscopes': 1, 'are': 4, 'purely': 1, 'logic': 1, 'gig': 2, 'again': 2, 'kid': 2, 'fresh': 2, 'dog': 2, 'did': 2, 'bid': 2, 'stay': 2, 'crib': 3, 'foul': 2, 'remember': 1, 'trips': 1, 'first': 2, 'da': 2, 'brat': 2, 'hey': 1, 'smoke': 1, 'count': 1, 'ten': 1, 'spent': 1, 'mad': 2, 'dough': 2, 'fixed': 1, 'broken': 1, 'glass': 1, 'motherfucka': 3, 'shot': 3, 'buy': 1, 'benz': 1, 'wild': 1, 'friends': 1, 'ago': 1, 'started': 1, 'forth': 1, 'smuggling': 1, 'caribbean': 1, 'dunn': 2, 'making': 1, 'them': 4, 'suicide': 1, 'runs': 1, 'run': 4, 'half': 1, 'cut': 1, 'saying': 1, 'him': 1, 'could': 2, 'start': 1, 'own': 1, 'ring': 3, 'besides': 1, 'peeps': 2, 'swing': 1, 'eight': 1, 'men': 2, 'working': 1, '7': 2, 'week': 1, '2': 1, 'runners': 1, '5': 1, 'street': 1, '1': 1, 'hand': 2, 'know': 8, 'shotgun': 1, 'thinking': 2, 'theyd': 2, 'kill': 3, 'druglord': 2, 'superstar': 2, 'sometimes': 1, 'other': 3, 'times': 1, 'stuck': 1, 'middle': 1, 'fed': 2, 'bustin': 1, 'door': 3, 'truck': 2, 'car': 3, 'fit': 1, 'throwing': 1, 'parties': 1, 'big': 1, 'blew': 1, 'tree': 1, '125th': 1, 'st': 2, 'nick': 1, 'thick': 1, 'caught': 1, 'martin': 1, 'brick': 1, 'hes': 1, 'exile': 1, '6': 1, 'motherfuckas': 2, '3': 1, 'nothing': 1, 'suckas': 1, 'feds': 1, 'black': 3, 'called': 5, 'blazing': 1, 'knocking': 1, 'heard': 2, 'd': 1, 'penile': 1, 'ratted': 1, 'gave': 1, 'sand': 1, 'poppi': 1, 'dug': 1, 'engraved': 1, 'word': 1, 'around': 1, 'biz': 1, 'must': 4, 'soft': 1, 'ransacked': 1, 'loft': 1, 'away': 2, 'place': 1, 'hide': 1, 'snitched': 1, 'inside': 1, 'slave': 3, 'aback': 1, 'nodding': 1, 'crime': 1, 'pay': 1, 'sick': 1, 'think': 1, 'thru': 3, 'much': 2, 'heartache': 1, 'boot': 2, 'keepin': 12, 'piece': 1, 'ayes': 1, 'ven': 1, 'aqui': 1, 'desert': 1, 'opportunity': 1, '2000': 3, 'watts': 1, 'living': 5, 'seen': 4, 'repeat': 4, 'zoom': 1, 'z': 1, 'avenue': 1, 'talkin': 1, 'whoopied': 1, 'doo': 1, 'whoo': 1, 'smoother': 1, 'wet': 1, 'dream': 1, 'drippin': 1, 'vaseline': 1, 'mabeline': 1, 'tag': 2, 'listen': 2, 'couldnt': 1, 'front': 1, 'escape': 1, 'yours': 1, 'mine': 1, 'our': 1, 'poppin': 1, 'wheelies': 1, 'ninja': 1, 'inner': 1, 'center': 1, 'keeps': 1, 'winter': 1, 'placenta': 1, 'high': 1, 'overload': 1, 'complete': 1, 'context': 1, 'complex': 1, 'might': 1, 'explode': 1, 'nuclear': 1, 'bomb': 2, 'children': 1, 'yelling': 1, 'alarm': 1, 'hood': 1, 'rats': 1, 'jermaine': 1, 'holla': 1, 'stage': 1, 'wrecker': 1, 'manifester': 1, 'pressure': 1, 'coming': 2, 'straight': 1, 'elektra': 1, 'kicking': 1, 'wall': 1, 'blind': 1, 'representing': 2, 'cradle': 1, 'grave': 1, 'last': 1, 'tv': 1, '3d': 1, 'species': 1, 'letting': 1, 'even': 1, 'impostor': 1, 'perpetrator': 1, 'fake': 1, 'playre': 1, 'roster': 1, 'warn': 1, 'collapse': 1, 'attack': 1, 'blown': 1, 'dust': 1, 'either': 1, 'roll': 1, 'us': 1, 'rushed': 1, 'god': 1, 'spirit': 1, 'form': 1, 'storm': 1, 'rays': 1, 'hurricane': 1, 'reborn': 1, 'welcome': 1, 'terrordome': 1, 'unknown': 1, 'zone': 1, 'miles': 1, 'clock': 1, 'ticking': 1, 'destructs': 1, 'erupt': 1, 'lights': 1, 'motherfucker': 1, 'special': 4, 'everyday': 4, 'top': 1, 'serve': 1, 'thinkin': 1, 'nerve': 1, '24': 1, 'hours': 1, 'whole': 1, 'demand': 2, 'respect': 2, 'praise': 1, 'wake': 1, 'everything': 1, 'mistakes': 1, 'incredibly': 1, 'slow': 1, 'rush': 1, 'meant': 1, 'women': 2, 'taken': 1, 'granted': 1, 'list': 1, 'fulfilled': 1, 'until': 1, 'toes': 1, 'sucked': 1, 'eyebrows': 1, 'pluked': 1, 'waxed': 1, 'shellac': 1, 'rubbed': 1, 'bubbles': 1, 'tub': 1, 'bed': 1, 'tour': 1, 'washed': 1, 'massaged': 1, 'bills': 1, 'paid': 1, 'send': 1, 'being': 1, 'lovey': 1, 'dovey': 1, 'bunny': 1, 'earn': 1, 'sleep': 1, 'harded': 1, 'whatever': 1, 'clever': 1, 'stepping': 1, 'somthing': 1, 'whatcha': 1, 'meanwhile': 1, 'pick': 2, 'bring': 1, 'understands': 1, 'realizes': 1, 'reality': 1, 'industry': 1, 'lovely': 1, 'money': 1, 'raise': 1, 'trade': 1, 'made': 1, 'ace': 1, 'spade': 1, 'fade': 1, 'highway': 1, 'because': 2, 'gift': 1, 'bear': 1, 'rested': 1, 'case': 1, 'dermalogical': 1, 'face': 1}"
