Yearly info for cupcakKe,Frequency
2015,"{'molly': 1, 'on': 21, 'the': 51, 'beat': 1, 'hump': 4, 'me': 34, 'fuck': 24, 'daddy': 4, 'better': 5, 'make': 6, 'choke': 2, 'you': 32, 'my': 69, 'tunnel': 2, 'loves': 2, 'to': 26, 'deep': 6, 'throat': 3, 'it': 59, 'do': 15, 'lick': 10, 'i': 73, 'want': 3, 'eat': 3, 'yo': 10, 'dick': 53, 'but': 5, 'cant': 17, 'up': 17, 'nails': 2, 'so': 17, 'ima': 3, 'pick': 3, 'with': 14, 'chopsticks': 2, 'mouth': 22, 'wide': 20, 'open': 20, 'like': 28, 'was': 7, 'at': 8, 'dentist': 4, 'put': 7, 'speak': 5, 'a': 48, 'sentence': 4, 'ah': 11, 'fingers': 1, 'in': 13, 'gentle': 1, 'yeah': 3, 'explore': 1, 'this': 26, 'nigga': 8, 'mental': 1, 'write': 1, 'name': 2, 'his': 9, 'dont': 15, 'need': 9, 'pen': 1, 'or': 2, 'pencil': 1, 'no': 11, 'all': 12, 'is': 5, 'body': 3, 'pussy': 20, 'pink': 1, 'just': 5, 'salami': 1, 'ooh': 2, 'drink': 1, 'get': 7, 'naughty': 1, 'cause': 9, 'bitch': 12, 'im': 32, 'not': 5, 'bill': 1, 'cosby': 1, 'mean': 5, 'and': 20, 'its': 9, 'clean': 2, 'squirter': 1, 'cream': 1, 'squirts': 1, 'girl': 2, 'keep': 3, 'smelling': 1, 'baby': 1, 'wipes': 1, 'never': 6, 'smell': 4, 'sardines': 1, 'ew': 1, 'will': 2, 'fucking': 7, 'end': 1, 'wont': 1, 'ballerina': 1, 'that': 39, 'when': 7, 'spin': 1, 'fucked': 1, 'good': 7, 'aint': 5, 'swallow': 1, 'one': 3, 'kid': 1, 'think': 3, 'swallowed': 1, 'twins': 1, 'come': 9, 'down': 23, 'butt': 2, 'lets': 5, 'shoot': 1, 'movie': 1, 'cuts': 1, 'ride': 1, 'nipples': 1, 'licked': 1, 'thats': 5, 'breastfeeding': 1, 'while': 5, 'we': 1, 'finna': 1, 'wet': 20, 'firm': 2, 'sweat': 1, 'out': 9, 'of': 8, 'perm': 2, 'wait': 2, 'til': 19, 'turn': 1, 'wanna': 5, 'blow': 2, 'bubbles': 1, 'sperm': 2, 'hit': 4, 'from': 3, 'back': 5, 'let': 10, 'arch': 2, 'once': 1, 'attack': 1, 'pornstar': 1, 'moderin': 1, 'spit': 3, 'sound': 1, 'gargling': 1, 'him': 10, 'bust': 1, 'three': 1, 'nuts': 1, 'task': 1, 'panties': 1, 'stuck': 1, 'ass': 8, 'pulled': 1, 'them': 2, 'show': 6, 'pearl': 1, 'made': 2, 'pubic': 1, 'hairs': 1, 'curl': 1, 'fast': 1, 'remind': 6, 'ya': 6, 'kinda': 6, 'runnin': 18, 'vagina': 18, 'uh': 19, 'slurp': 16, 'cum': 22, 'smack': 6, 'drum': 6, 'suck': 5, 'change': 1, 'thongs': 1, 'two': 1, 'times': 1, 'day': 2, 'okay': 3, 'niagara': 1, 'fall': 2, 'yum': 1, 'trip': 1, 'bay': 1, 'soon': 1, 'as': 2, 'he': 11, 'callin': 1, 'bae': 1, 'papi': 1, 'see': 2, 'trick': 2, 'worth': 1, 'juggle': 1, 'balls': 1, 'deepthroat': 1, 'circus': 1, 'drop': 2, 'something': 2, 'slow': 3, 'purpose': 1, 'watch': 1, 'bend': 1, 'over': 3, 'hurt': 1, 'freak': 1, 'lil': 1, 'sorry': 1, 'help': 1, 'nobody': 1, 'else': 1, 'selfish': 1, 'shouldve': 1, 'saw': 1, 'face': 4, 'felt': 1, 'coming': 1, 'warm': 2, 'melted': 1, 'drip': 2, 'replace': 1, 'young': 1, 'twat': 1, 'uhuh': 1, 'can': 3, 'go': 3, '247': 1, 'nonstop': 1, 'know': 5, 'how': 3, 'your': 2, 'man': 7, 'off': 3, 'block': 2, 'roll': 1, 'drinkin': 1, 'pop': 1, 'said': 1, 'got': 10, 'credit': 2, 'give': 6, 'cards': 1, 'tell': 4, 'use': 3, 'debit': 1, 'bein': 1, 'stay': 2, 'well': 1, 'fedded': 1, 'suckin': 1, 'gettin': 1, 'hair': 1, 'dreaded': 1, 'smoke': 1, 'trees': 1, 'knees': 1, 'uhhuh': 1, 'after': 4, 'cook': 1, 'steak': 1, 'grilled': 1, 'cheese': 1, 'then': 2, 'ridin': 1, 'until': 1, 'breathe': 1, 'couldnt': 1, 'find': 1, 'weave': 2, 'where': 2, 'right': 5, 'here': 3, 'for': 6, 'lovers': 2, 'if': 4, 'suffer': 2, 'hide': 2, 'under': 2, 'covers': 2, 'ninja': 2, 'best': 44, 'sucker': 10, 'taste': 3, 'breath': 6, 'sucked': 2, 'did': 2, 'gave': 3, 'bad': 2, 'some': 6, 'winterfresh': 2, 'pay': 1, 'bookings': 1, 'behind': 1, 'bushes': 1, 'told': 1, 'kick': 1, 'arsenal': 1, 'more': 4, 'rides': 1, 'than': 4, 'carnivals': 1, 'respect': 2, 'check': 1, 'neglect': 1, 'be': 5, 'still': 1, 'caught': 1, 'tourettes': 1, 'kissing': 1, 'motion': 1, 'using': 1, 'nut': 2, 'lotion': 1, 'skype': 1, 'pipe': 1, 'morning': 1, 'noon': 1, 'night': 1, 'teeth': 1, 'white': 1, 'cat': 1, 'dripping': 1, 'everywhere': 1, 'floor': 2, 'mopped': 1, 'done': 2, 'drank': 1, 'much': 1, 'stopped': 1, 'real': 2, 'dirty': 1, 'talking': 1, 'bout': 2, 'filth': 1, 'lip': 1, 'looking': 3, 'milk': 1, 'dead': 1, 'presidents': 1, 'marilyn': 2, 'monroe': 1, 'monhoe': 1, 'clog': 1, 'now': 3, 'dog': 1, 'these': 1, 'kibbles': 1, 'n': 1, 'bits': 1, 'practice': 1, 'sucking': 1, 'tampon': 1, 'amazon': 2, 'shop': 1, 'revlon': 1, 'finish': 1, 'cut': 1, 'straight': 2, 'into': 1, 'play': 2, 'noise': 1, 'instrument': 1, 'gag': 1, 'rag': 1, 'by': 1, 'hands': 1, 'guide': 1, 'handle': 2, 'business': 2, 'way': 2, 'say': 1, 'should': 2, 'snatching': 1, 'booger': 1, 'sour': 1, 'hop': 1, 'shower': 1, 'before': 1, 'watering': 1, 'may': 1, 'flowers': 1, 'cock': 1, 'might': 1, 'cry': 1, 'feeling': 2, 'shy': 1, 'taco': 1, 'bell': 1, 'moist': 1, 'dry': 1, 'ssi': 1, 'stand': 1, 'take': 3, 'walk': 2, 'sheets': 1, 'maid': 1, 'fault': 1, 'trying': 1, 'throw': 1, 'rice': 1, 'dipped': 1, 'soy': 1, 'sauce': 1, 'oh': 8, 'god': 1, 'there': 1, 'strawberry': 1, 'somebody': 1, 'fuckin': 1, 'doll': 5, 'christmas': 1, 'g': 1, 'they': 4, 'named': 1, 'shit': 6, 'kash': 2, 'dolls': 1, 'rip': 1, 'head': 2, 'ayo': 1, 'big': 1, 'bird': 1, 'what': 2, 'happen': 1, 'climbing': 1, 'poles': 1, 'ceiling': 1, 'sneak': 1, 'diss': 1, 'admiring': 1, 'look': 1, 'environment': 1, 'niggas': 2, 'convicts': 1, 'wake': 1, 'wanting': 1, 'conflict': 1, 'clappin': 1, 'any': 2, 'ratchet': 1, 'em': 1, 'bomb': 1, 'flick': 1, 'lipo': 1, 'fixed': 1, 'mention': 1, 'time': 1, 'windy': 1, 'city': 2, 'pretty': 1, 'gone': 2, 'have': 1, 'toughen': 1, 'line': 1, 'hoes': 1, 'going': 1, 'chest': 1, 'buttonup': 1, 'chiraq': 1, 'cannot': 1, 'bro': 1, 'jump': 1, 'manual': 1, 'through': 1, 'lost': 1, 'animal': 1, 'split': 1, 'her': 6, 'middle': 1, 'camel': 1, 'toe': 1, 'pull': 1, 'she': 3, 'doctor': 1, 'door': 1, 'home': 1, 'roger': 1, 'new': 2, 'js': 1, 'scout': 1, 'tighter': 1, 'braids': 1, 'trash': 2, 'even': 3, 'case': 1, 'emojis': 1, 'too': 1, 'late': 1, 'debate': 1, 'crack': 1, 'own': 1, 'mixtape': 1, 'dare': 1, 'pocket': 1, 'eyes': 1, 'socket': 1, 'options': 1, 'pole': 1, 'profit': 1, 'reminding': 1, 'glad': 1, 'outfits': 1, 'shiny': 1, 'poison': 1, 'ivy': 1, 'mic': 1, 'ill': 3, 'light': 1, 'steph': 1, 'riley': 1, 'prolly': 1, 'catch': 1, 'bitches': 1, 'brain': 1, 'though': 1, '360': 1, 'bullet': 1, 'sting': 1, 'spring': 1, 'law': 1, 'english': 1, 'started': 2, 'chch': 1, 'target': 1, 'pledge': 1, 'allegiance': 1, 'heartless': 1, 'plant': 1, 'another': 1, 'garden': 1, 'miss': 1, 'till': 1, 'smaller': 1, 'crumb': 1, 'chew': 1, 'piece': 1, 'gum': 1, 'bottom': 1, 'stripping': 1, 'thought': 1, 'ronald': 1, 'mcdonald': 1, 'makeup': 1, 'deeper': 1, 'bye': 1, 'felicia': 1, 'keisha': 1, 'stripper': 1, 'hoe': 1, 'probably': 1, 'owned': 1, 'visa': 1, 'fake': 2, 'booty': 1, 'titty': 1, 'who': 1, 'rap': 1, 'could': 1, 'teach': 1, 'had': 2, 'ask': 2, 'bruh': 1, 'answers': 1, 'cmon': 3, 'dave': 1, 'chapelle': 1, 'outta': 1}"
