Yearly info for Nelly,Frequency
2002,"{'i': 194, 'love': 8, 'you': 170, 'and': 93, 'need': 19, 'nelly': 8, 'do': 26, 'no': 39, 'matter': 14, 'what': 42, 'woo': 4, 'all': 43, 'think': 18, 'about': 16, 'is': 20, 'even': 13, 'when': 22, 'im': 49, 'with': 45, 'my': 63, 'boo': 12, 'boy': 13, 'know': 42, 'crazy': 11, 'over': 12, 'met': 1, 'this': 12, 'chick': 1, 'she': 11, 'just': 25, 'moved': 1, 'right': 35, 'up': 21, 'the': 139, 'block': 2, 'from': 6, 'me': 37, 'uh': 45, 'got': 38, 'hots': 1, 'for': 23, 'finest': 1, 'thing': 2, 'hood': 3, 'done': 1, 'seen': 3, 'but': 15, 'oh': 15, 'a': 72, 'man': 11, 'son': 1, 'though': 1, 'thats': 12, 'okay': 2, 'cause': 28, 'wait': 3, 'cue': 1, 'listen': 3, 'play': 3, 'position': 1, 'like': 30, 'shortstop': 1, 'pick': 3, 'erything': 1, 'mami': 1, 'hittin': 2, 'in': 70, 'time': 9, 'plan': 1, 'to': 77, 'make': 8, 'one': 15, 'here': 13, 'mine': 5, 'sure': 2, 'never': 5, 'been': 2, 'type': 1, 'break': 2, 'happy': 1, 'home': 2, 'theres': 11, 'somethin': 5, 'bout': 5, 'baby': 11, 'girl': 6, 'cant': 8, 'leave': 7, 'alone': 3, 'so': 41, 'tell': 6, 'ma': 1, 'whats': 3, 'it': 68, 'gonna': 1, 'be': 11, 'said': 13, 'dont': 17, 'mean': 7, 'uhhuh': 4, 'see': 19, 'lot': 1, 'look': 5, 'say': 11, 'word': 2, 'how': 9, 'niggas': 4, 'start': 1, 'actin': 3, 'trippin': 1, 'out': 20, 'they': 19, 'girls': 1, 'way': 10, 'gon': 7, 'fight': 1, 'dame': 1, 'as': 5, 'can': 10, 'your': 38, 'steez': 2, 'style': 1, 'whole': 5, 'demeanor': 1, 'come': 4, 'through': 1, 'holla': 2, 'swoop': 1, 'his': 2, 'twoseater': 1, 'now': 19, 'gangsta': 1, 'special': 1, 'ways': 1, 'thank': 1, 'ya': 4, 'forget': 2, 'aint': 18, 'that': 22, 'easy': 1, 'pack': 1, 'him': 2, 'dirty': 7, 'ties': 1, 'different': 1, 'reasons': 1, 'respect': 1, 'before': 1, 'turn': 3, 'sing': 1, 'k': 3, 'on': 41, 'its': 31, 'more': 4, 'than': 3, 'youll': 1, 'ever': 1, 'always': 1, 'count': 1, 'forever': 1, 'yeah': 14, 'east': 5, 'coast': 10, 'shakin': 5, 'down': 17, 'south': 5, 'bouncin': 5, 'west': 5, 'walkin': 5, 'midwest': 6, 'swingin': 5, 'still': 7, 'hot': 29, 'ah': 34, 'want': 13, 'little': 16, 'bit': 16, 'of': 29, 'was': 3, 'good': 6, 'gracious': 1, 'ass': 2, 'bodacious': 1, 'flirtatious': 1, 'tryna': 1, 'show': 1, 'patience': 1, 'waitin': 2, 'shoot': 1, 'flash': 1, 'them': 8, 'keys': 1, 'then': 7, 'leavin': 1, 'please': 6, 'believe': 2, 'rest': 1, 'heathens': 1, 'check': 6, 'locked': 1, 'at': 7, 'top': 2, 'fo': 1, 'seasons': 1, 'penthouse': 1, 'rooftop': 1, 'birds': 1, 'feedin': 1, 'deceivin': 1, 'nothin': 2, 'sleeve': 1, 'teasin': 1, 'get': 26, 'dance': 2, 'floor': 1, 'give': 9, 'he': 1, 'askin': 1, 'feel': 4, 'bustin': 1, 'loose': 5, 'touchin': 1, 'nobody': 5, 'stop': 2, 'juice': 14, 'use': 2, 'gettin': 17, 'take': 23, 'off': 20, 'clothes': 16, 'ayy': 8, 'am': 8, 'wanna': 17, 'let': 15, 'hang': 6, 'why': 4, 'bar': 1, 'if': 16, 'poppin': 1, 'bottles': 2, 'cmon': 2, 'fame': 2, 'fuckin': 2, 'models': 1, 'drivin': 2, 'sports': 1, 'cars': 1, 'throttle': 1, 'ill': 1, 'hundred': 1, 'goggles': 1, 'freeway': 3, 'exit': 1, '106': 1, 'parked': 1, 'ash': 1, 'tray': 1, 'flip': 3, 'gate': 1, 'spark': 1, 'gucci': 2, 'collar': 1, 'dollar': 1, 'walked': 1, 'spit': 1, 'game': 2, 'talk': 2, 'warm': 1, 'sweatin': 1, 'joint': 1, 'vokal': 1, 'tanktop': 1, 'point': 3, 'wit': 2, 'winner': 1, 'lose': 2, 'secrets': 1, 'cancun': 1, 'youre': 6, 'front': 2, 'mirror': 1, 'while': 3, 'phone': 1, 'checkin': 1, 'reflection': 1, 'tellin': 1, 'best': 1, 'friend': 2, 'butt': 1, 'big': 7, 'mix': 2, 'fall': 5, 'sprinkle': 2, 'pacin': 1, 'wastin': 1, 'pole': 1, 'basement': 1, 'kiddin': 1, 'jason': 1, 'unless': 1, 'extra': 2, 'spread': 1, 'news': 2, 'took': 1, 'trip': 1, 'lou': 1, 'neptunes': 1, 'came': 2, 'back': 7, 'thicker': 1, 'fittin': 1, 'sasoons': 1, 'cuttin': 1, 'restrooms': 1, 'bring': 5, 'boys': 6, 'two': 14, 'pairs': 8, 'stompin': 8, 'air': 9, 'force': 10, 'ones': 11, 'allwhite': 1, 'hightop': 1, 'strap': 3, 'gum': 1, 'bottom': 1, 'em': 18, 'strapped': 1, 'laced': 1, 'last': 1, 'person': 1, 'touched': 1, 'shot': 2, 'limegreen': 1, 'forces': 1, 'kiwi': 1, 'couldnt': 2, 'color': 3, 'had': 3, 'personal': 1, 'genie': 1, 'keeps': 1, 'hiphop': 1, 'flipflop': 1, 'tiptop': 1, 'form': 1, 'flops': 1, 'limited': 1, 'edition': 1, 'khaki': 1, 'army': 1, 'green': 2, 'patent': 1, 'leather': 3, 'pin': 1, 'stripe': 1, 'should': 7, 'strings': 1, 'size': 3, 'twelve': 1, 'red': 1, 'white': 5, 'cardinal': 1, 'cap': 1, 'flavors': 1, 'depend': 1, 'where': 6, 'wrong': 1, 'murphy': 3, 'lee': 5, 'dumb': 1, 'shoe': 3, 'shelf': 1, 'have': 3, 'some': 5, 'not': 5, 'sit': 1, 'none': 1, 'may': 1, 'three': 5, 'or': 4, 'four': 1, 'we': 22, 'foot': 1, 'locker': 1, 'lookin': 1, 'those': 3, 'ten': 2, 'half': 2, 'befo': 3, 'shes': 1, 'standin': 1, 'there': 2, 'shootin': 1, 'free': 5, 'throws': 1, 'excuse': 1, 'miss': 1, 'only': 5, 'buy': 1, 'shoes': 3, 'murph': 3, 'especially': 1, 'n': 2, 'blue': 3, 'sound': 1, 'nice': 1, 'twice': 2, 'signed': 1, 'an': 2, 'yo': 5, 'autograph': 1, 'thanks': 1, 'advice': 1, 'keep': 5, 'real': 2, 'purple': 2, 'gold': 1, 'lakers': 1, 'broncos': 1, 'orange': 1, 'floppy': 1, 'ankle': 1, 'socks': 1, 'lows': 2, 'mids': 1, 'high': 1, 'tops': 1, 'which': 1, 'are': 3, 'clear': 1, 'tims': 1, 'fat': 2, 'laces': 3, 'cold': 1, 'winter': 2, 'go': 10, 'burrr': 1, 'summer': 2, 'flow': 1, 'purpose': 2, 'lil': 1, 'dots': 1, 'toe': 1, 'stopping': 1, 'dough': 2, 'spending': 1, 'fa': 1, 'sho': 1, 'dem': 8, 'nike': 1, 'ne': 1, 'behind': 1, 'o': 1, 'treat': 2, 'ride': 4, 'chrome': 1, 'wood': 2, 'inside': 1, 'spray': 1, 'candy': 1, 'swoosh': 1, 'electric': 1, 'roof': 1, 'since': 2, 'put': 7, 'kit': 1, 'sole': 1, 'wider': 1, 'lowmid': 1, 'skittle': 1, 'coupe': 3, 'kyjuan': 1, 'were': 2, 'getting': 1, 'colors': 1, 'dyin': 1, 'tyin': 1, 'tryin': 2, 'these': 2, 'buyin': 3, 'nothing': 1, 'hype': 1, 'first': 3, 'sight': 1, 'whites': 1, 'quarters': 1, 'tight': 1, 'problem': 2, 'night': 3, 'once': 3, 'scuff': 1, 'fucked': 1, 'basis': 1, 'store': 1, 'owners': 1, 'faces': 1, 'kids': 1, 'outrageous': 1, 'hes': 2, 'by': 2, 'cases': 1, 'cop': 1, 'gut': 2, 'switch': 3, 'heard': 2, 'kinda': 1, 'daytons': 1, 'wore': 1, 'spurs': 1, 'tape': 1, 'damn': 2, 'write': 1, 'date': 1, 'louis': 1, 'vuitton': 1, 'gotta': 4, 'early': 1, 'spent': 1, 'cake': 2, 'minute': 2, 'ali': 1, 'kawasaki': 1, 'head': 1, 'bands': 1, 'jewelry': 1, 'wow': 1, 'fish': 1, 'bowlin': 1, 'fifteens': 1, 'security': 1, 'pay': 1, 'walk': 2, 'mall': 1, 'gimme': 1, 'black': 1, 'platinum': 1, 'gray': 1, 'pair': 1, 'display': 1, 'da': 1, 'boxes': 1, 'peep': 1, 'beep': 1, 'maybe': 2, 'times': 1, 'sneaker': 1, 'pro': 1, 'pumas': 1, 'shell': 1, 'toes': 1, 'compare': 1, 'fresh': 1, 'crispy': 1, 'pearl': 1, 'pound': 1, 'ho': 9, 'house': 2, 'whoa': 4, 'pimp': 9, 'hooooooooohoooooooohhoooooooo': 1, 'might': 2, 'her': 3, 'loooooose': 1, 'freal': 1, 'talkin': 2, 'new': 2, 'cut': 1, 'homegirl': 1, 'recognize': 1, 'yes': 4, 'doooooohoooo': 1, 'seventyfour': 1, 'deville': 1, 'power': 1, 'seats': 2, 'wheel': 2, 'onetouch': 1, 'sunroof': 1, 'hoes': 1, 'goin': 1, 'own': 3, 'oooooooooooooooh': 1, 'shit': 3, 'every': 2, 'day': 2, 'seven': 1, 'dayyayyys': 1, 'threesixtyfive': 1, 'spring': 1, 'country': 1, 'bitch': 3, 'slam': 1, 'dust': 1, 'touch': 2, 'flo': 1, 'feet': 6, 'rug': 6, 'dontcha': 6, 'really': 5, 'hurry': 3, 'slow': 3, 'letcha': 1, 'russia': 1, 'russian': 1, 'w': 3, 'minor': 3, 'variations': 3, 'clean': 1, 'whistle': 1, 'sharp': 1, 'razor': 1, 'anythang': 1, 'timberland': 1, 'gators': 1, 'haters': 1, 'ooh': 3, 'played': 1, 'uhh': 1, 'ladies': 1, 'laid': 1, 'fade': 1, 'everybody': 4, 'braids': 2, 'fades': 1, 'thinkin': 1, 'example': 1, 'jackin': 1, 'hoopin': 1, 'id': 2, 'yellin': 1, 'hackin': 1, 'momma': 1, 'dolce': 1, 'gabbana': 1, 'prada': 1, 'lotta': 1, 'lucciana': 1, 'poppa': 1, 'imma': 1, 'milwaukee': 1, 'send': 1, 'bay': 1, 'packin': 1, 'explain': 1, 'exactly': 1, 'hear': 2, 'anything': 1, 'attract': 1, 'opposite': 1, 'sex': 1, 'could': 3, 'money': 2, 'straight': 1, 'intellect': 1, 'bitches': 1, 'too': 4, 'mo': 4, 'veins': 1, 'god': 1, 'cryin': 1, 'shame': 1, 'people': 1, 'vein': 1, 'mayne': 1, 'blind': 1, 'find': 1, 'work': 1, 'creeds': 1, 'kinds': 1, 'ages': 1, '50': 2, '9': 1, 'mayor': 2, 'nellyville': 7, 'wont': 3, 'resign': 1, 'watch': 6, 'recline': 1, 'fact': 3, 'stand': 1, 'left': 1, 'welcome': 2, 'newborns': 1, 'halfamill': 1, 'sons': 1, 'sedan': 1, 'devilles': 1, 'soon': 1, 'reach': 1, 'daughters': 1, 'diamonds': 1, 'their': 1, 'age': 1, 'year': 1, 'carat': 1, 'years': 2, 'carats': 2, 'into': 1, 'marriage': 1, 'livin': 4, 'average': 1, 'jangalang': 1, 'savage': 1, 'erybody': 1, 'change': 1, 'paperboy': 1, 'deliver': 1, 'range': 1, 'beautiful': 1, 'thang': 2, 'imagine': 1, 'blocks': 3, 'cocaine': 1, 'gunplay': 1, 'snitchin': 2, 'refuse': 1, 'month': 1, 'vote': 3, 'weather': 1, 'rains': 1, 'wet': 1, 'snow': 1, 'deep': 1, 'sun': 1, 'shine': 1, '99': 1, 'percent': 1, 'explaiiiiin': 2, 'ery': 1, 'gas': 1, 'station': 1, 'pull': 1, 'ounce': 1, 'fill': 2, 'straws': 1, 'outlaw': 1, 'cups': 1, 'happen': 2, 'luck': 1, 'lotteries': 1, '3s': 1, '2s': 1, 'family': 1, 'gamble': 1, 'amongst': 1, 'crew': 1, 'dice': 2, 'life': 1, 'yours': 1, 'trials': 1, 'automatic': 1, 'drop': 1, 'unto': 1, 'others': 1, 'cappin': 1, 'cool': 1, '40': 2, 'acres': 2, 'mule': 1, 'fuck': 5, 'pool': 1, 'six': 5, 'bedrooms': 1, 'full': 1, 'bath': 1, 'jacuzz': 1, 'sixcar': 1, 'garage': 1, 'pavement': 1, 'smooth': 1, 'both': 1, 'deck': 1, 'nough': 1, 'room': 1, 'land': 1, 'jet': 1, 'reached': 1, 'city': 1, 'projects': 1, 'well': 1, 'bad': 1, 'unexpectancy': 1, 'teenage': 1, 'pregnancy': 1, 'physical': 1, 'mental': 1, 'attraction': 1, 'ecstasy': 1, 'destiny': 1, 'create': 1, 'recipe': 1, 'accordin': 1, 'stressin': 1, 'who': 5, 'any': 1, 'problems': 1, 'live': 2, 'thurr': 1, 'wheres': 1, 'hill': 1, 'mat': 1, 'fur': 1, 'pass': 1, 'polite': 1, 'sturr': 1, 'hadda': 1, 'remix': 1, 'young': 2, 'gunnerz': 1, 'hey': 1, 'told': 1, 'dawg': 1, 'b': 4, 'sig': 4, 'place': 10, 'state': 4, 'p': 4, 'takes': 8, 'rock': 5, 'mic': 6, 'will': 2, 'knock': 1, 'travelin': 2, 'scrap': 2, 'backwoods': 1, 'unravelin': 1, 'smoke': 2, 'macs': 1, 'ks': 1, 'fit': 1, 'caravan': 1, 'clap': 4, 'hammer': 1, 'gat': 1, 'better': 5, 'bust': 1, 'close': 2, 'scared': 1, 'folks': 1, 'strapyourfolks': 1, 'beef': 1, 'enemies': 1, 'try': 1, 'speak': 1, 'negative': 1, 'blow': 2, 'trees': 1, 'mac': 1, 'mittens': 1, 'didnt': 3, 'did': 2, 'beginnings': 1, 'smith': 1, 'wesson': 1, 'precision': 1, 'broads': 1, 'ribbons': 1, 'mess': 1, 'crib': 2, 'brave': 1, 'nigga': 5, 'made': 1, 'hit': 3, 'ak': 1, 'overpayed': 1, 'fakin': 1, 'snatch': 1, 'slide': 1, 'baker': 1, 'pies': 1, 'rise': 1, 'set': 1, 'shop': 1, 'distribute': 1, 'squad': 1, 'dump': 3, 'shots': 1, 'club': 1, 'de': 1, 'around': 2, 'herre': 1, 'waste': 1, 'dun': 1, 'face': 1, 'shake': 1, 'lees': 1, 'eighteen': 1, 'entertainin': 1, 'twentyone': 1, 'clubbin': 1, 'fake': 1, 'school': 2, 'somewhat': 1, 'youa': 1, 'settle': 1, 'toy': 1, 'carrier': 1, 'stashes': 1, 'truck': 2, 'asses': 1, '22s': 1, 'confuse': 1, 'masses': 1, 'remove': 1, 'glasses': 1, 'ashes': 1, 'used': 1, 'drive': 1, 'mama': 1, 'stuff': 1, 'puttin': 1, 'twenties': 1, 'bomb': 1, 'pop': 1, 'rappers': 2, 'selling': 1, 'rocks': 1, 'murphey': 1, 'punk': 1, 'enough': 1, 'skunk': 1, 'blunt': 1, 'trips': 1, 'chumps': 1, 'trunk': 1, 'far': 1, 'safe': 1, 'mr': 1, 'witcha': 1, 'lay': 1, 'finance': 1, 'paydown': 1, 'procede': 1, 'caution': 1, 'whip': 1, 'crack': 1, 'fast': 1, 'horses': 1, 'randy': 1, 'moss': 1, 'nut': 1, 'throwback': 1, 'sixers': 1, 'number': 1, 'julius': 1, 'irv': 1, 'cris': 1, 'herb': 1, 'hard': 1, 'swerve': 1, 'throw': 1, 'hands': 1, 'bang': 1, 'rim': 1, 'curb': 1, 'makin': 1, 'strike': 1, 'nerve': 1, 'old': 2, 'mcs': 1, 'wantin': 1, 'comeback': 1, 'strength': 1, 'lost': 1, 'name': 1, 'r': 1, 'feelin': 1, 'guilty': 1, 'mayn': 1, 's': 1, 'sad': 1, 'pension': 1, 'hits': 1, 'cordless': 1, 'invention': 1, 'stay': 1, 'kitchen': 1, 'kickin': 1, 'many': 2, 'dimensions': 1, 'aim': 1, 'midchest': 1, 'duked': 1, 'side': 1, 'tribe': 1, 'outside': 1, 'yall': 2, 'self': 2, 'burner': 2, 'yoself': 2, 'roc': 1, 'another': 1}"
