Word,Frequency
ayo,"{'yall': 0.02, 'dawg': 0.02, 'tell': 0.06, 'i': 0.04, 'ima': 0.02, 'this': 0.02, 'im': 0.48, 'lets': 0.02, 'mae': 0.02, 'ayo': 0.04, 'whats': 0.02, 'dog': 0.02, 'a': 0.02, 'kato': 0.16, 'k': 0.02, 'katodogs': 0.02}"
yall,"{'niggas': 0.5149253731343284, 'gon': 0.13432835820895522, 'end': 0.007462686567164179, 'bouncin': 0.029850746268656716, 'aint': 0.03731343283582089, 'can': 0.014925373134328358, 'was': 0.007462686567164179, 'lookin': 0.014925373134328358, 'talk': 0.007462686567164179, 'make': 0.007462686567164179, 'got': 0.007462686567164179, 'kells': 0.007462686567164179, 'play': 0.007462686567164179, 'just': 0.007462686567164179, 'rappin': 0.007462686567164179, 'yall': 0.007462686567164179, 'uhh': 0.007462686567164179, 'heads': 0.007462686567164179, 'beds': 0.007462686567164179, 'not': 0.007462686567164179, 'been': 0.029850746268656716, 'my': 0.06716417910447761, 'know': 0.007462686567164179, 'haha': 0.007462686567164179, 'on': 0.007462686567164179, 'want': 0.007462686567164179, 'think': 0.007462686567164179, 'what': 0.007462686567164179, 'word': 0.007462686567164179}"
niggas,"{'must': 0.003048780487804878, 'fuck': 0.003048780487804878, 'yall': 0.003048780487804878, 'just': 0.003048780487804878, 'cant': 0.009146341463414634, 'actin': 0.024390243902439025, 'was': 0.009146341463414634, 'that': 0.03353658536585366, 'the': 0.01524390243902439, 'is': 0.09146341463414634, 'right': 0.003048780487804878, 'and': 0.018292682926829267, 'like': 0.021341463414634148, 'from': 0.006097560975609756, 'on': 0.012195121951219513, 'wanna': 0.039634146341463415, 'at': 0.006097560975609756, 'eat': 0.003048780487804878, 'remind': 0.006097560975609756, 'soft': 0.003048780487804878, 'still': 0.003048780487804878, 'whining': 0.003048780487804878, 'wonder': 0.003048780487804878, 'move': 0.006097560975609756, 'how': 0.003048780487804878, 'when': 0.006097560975609756, 'thats': 0.003048780487804878, 'nothin': 0.003048780487804878, 'crazy': 0.003048780487804878, 'get': 0.018292682926829267, 'spit': 0.003048780487804878, 'kiss': 0.003048780487804878, 'know': 0.042682926829268296, 'dead': 0.003048780487804878, 'aint': 0.009146341463414634, 'rich': 0.003048780487804878, 'wig': 0.003048780487804878, 'talkin': 0.006097560975609756, 'jump': 0.003048780487804878, 'can': 0.003048780487804878, 'laid': 0.003048780487804878, 'now': 0.003048780487804878, 'die': 0.003048780487804878, 'see': 0.006097560975609756, 'dont': 0.006097560975609756, 'uh': 0.009146341463414634, 'interviewer': 0.003048780487804878, 'dmx': 0.003048780487804878, 'you': 0.009146341463414634, 'gonna': 0.003048780487804878, 'hate': 0.003048780487804878, 'stay': 0.003048780487804878, 'chasing': 0.003048780487804878, 'with': 0.003048780487804878, 'drown': 0.003048780487804878, 'them': 0.003048780487804878, 'no': 0.003048780487804878, 'then': 0.003048780487804878, 'i': 0.01524390243902439, 'look': 0.003048780487804878, 'wouldve': 0.003048780487804878, 'shouldve': 0.003048780487804878, 'started': 0.003048780487804878, 'who': 0.006097560975609756, 'names': 0.003048780487804878, 'done': 0.021341463414634148, 'but': 0.027439024390243903, 'pardon': 0.003048780487804878, 'blow': 0.003048780487804878, 'batter': 0.003048780487804878, 'handing': 0.003048780487804878, 'fearing': 0.003048780487804878, 'flip': 0.003048780487804878, 'dirty': 0.003048780487804878, '30': 0.003048780487804878, 'shot': 0.003048780487804878, 'got': 0.006097560975609756, 'duck': 0.003048780487804878, 'run': 0.006097560975609756, 'whisper': 0.003048780487804878, 'talk': 0.006097560975609756, 'wont': 0.003048780487804878, 'walk': 0.006097560975609756, 'for': 0.003048780487804878, 'behind': 0.003048780487804878, 'do': 0.01524390243902439, 'gots': 0.003048780487804878, 'make': 0.006097560975609756, 'feel': 0.003048780487804878, 'flipping': 0.003048780487804878, 'money': 0.003048780487804878, 'want': 0.06707317073170732, 'im': 0.003048780487804878, 'what': 0.003048780487804878, 'jerking': 0.003048780487804878, 'sticking': 0.003048780487804878, 'cause': 0.01524390243902439, 'in': 0.009146341463414634, 'falling': 0.003048780487804878, 'its': 0.006097560975609756, 'tryna': 0.003048780487804878, 'throw': 0.003048780487804878, 'to': 0.009146341463414634, 'my': 0.003048780487804878, 'life': 0.003048780487804878, 'eager': 0.003048780487804878, 'ride': 0.003048780487804878, 'stop': 0.006097560975609756, 'bout': 0.003048780487804878, 'wanted': 0.003048780487804878, 'styles': 0.003048780487804878, 'aight': 0.003048780487804878, 'best': 0.003048780487804878, 'screamin': 0.003048780487804878, 'runnin': 0.003048780487804878, 'where': 0.003048780487804878, 'play': 0.006097560975609756, 'wouldnt': 0.003048780487804878, 'havin': 0.003048780487804878, 'fucking': 0.003048780487804878, 'wantin': 0.006097560975609756, 'sellin': 0.003048780487804878, 'fallin': 0.006097560975609756, 'be': 0.006097560975609756, 'mention': 0.003048780487804878, 'job': 0.003048780487804878, 'never': 0.003048780487804878, 'phone': 0.003048780487804878, 'lip': 0.003048780487804878, 'they': 0.006097560975609756, 'minds': 0.003048780487804878, 'coming': 0.003048780487804878, 'pack': 0.003048780487804878, 'hear': 0.003048780487804878, 'dreams': 0.003048780487804878, 'gettin': 0.003048780487804878, 'take': 0.003048780487804878, 'willing': 0.003048780487804878, 'as': 0.003048780487804878, 'pussy': 0.003048780487804878, 'around': 0.003048780487804878, 'will': 0.003048780487804878, 'survive': 0.003048780487804878, 'learn': 0.003048780487804878, 'test': 0.003048780487804878, 'really': 0.003048780487804878, 'baby': 0.003048780487804878, 'so': 0.003048780487804878, 'could': 0.003048780487804878, 'dog': 0.003048780487804878, 'cover': 0.003048780487804878, 'talking': 0.003048780487804878}"
must,"{'be': 0.18181818181818182, 'you': 0.09090909090909091, 'it': 0.18181818181818182, 'i': 0.09090909090909091, 'we': 0.18181818181818182, 'fight': 0.09090909090909091, 'earl': 0.09090909090909091, 'remember': 0.09090909090909091}"
be,"{'out': 0.003952569169960474, 'serious': 0.003952569169960474, 'fuckin': 0.011857707509881422, 'one': 0.003952569169960474, 'nice': 0.003952569169960474, 'twice': 0.003952569169960474, 'runnin': 0.003952569169960474, 'gunnin': 0.003952569169960474, 'good': 0.007905138339920948, 'the': 0.06719367588932806, 'looking': 0.003952569169960474, 'what': 0.04743083003952569, 'a': 0.06324110671936758, 'quick': 0.003952569169960474, 'fucking': 0.003952569169960474, 'like': 0.043478260869565216, 'missin': 0.003952569169960474, 'swayze': 0.007905138339920948, 'some': 0.003952569169960474, 'fair': 0.003952569169960474, 'there': 0.015810276679841896, 'yeah': 0.003952569169960474, 'best': 0.003952569169960474, 'that': 0.019762845849802372, 'livin': 0.003952569169960474, 'done': 0.011857707509881422, 'my': 0.039525691699604744, 'with': 0.003952569169960474, 'continued': 0.003952569169960474, 'gone': 0.05533596837944664, 'thought': 0.003952569169960474, 'but': 0.003952569169960474, 'held': 0.003952569169960474, 'worse': 0.003952569169960474, 'hardheaded': 0.003952569169960474, 'by': 0.003952569169960474, 'yours': 0.003952569169960474, 'blind': 0.007905138339920948, 'lucky': 0.003952569169960474, 'your': 0.003952569169960474, 'replaced': 0.007905138339920948, 'resting': 0.003952569169960474, 'breathless': 0.003952569169960474, 'in': 0.007905138339920948, 'so': 0.007905138339920948, 'gretzky': 0.003952569169960474, 'putting': 0.003952569169960474, 'askin': 0.003952569169960474, 'stupid': 0.003952569169960474, 'real': 0.003952569169960474, 'smokin': 0.003952569169960474, 'killers': 0.011857707509881422, 'talking': 0.007905138339920948, 'walking': 0.007905138339920948, 'halfway': 0.003952569169960474, 'told': 0.003952569169960474, 'bothered': 0.003952569169960474, 'i': 0.015810276679841896, 'talkin': 0.003952569169960474, 'holdin': 0.003952569169960474, 'goin': 0.003952569169960474, 'judged': 0.003952569169960474, 'walk': 0.02766798418972332, 'got': 0.003952569169960474, 'made': 0.003952569169960474, 'able': 0.011857707509881422, 'prepared': 0.003952569169960474, 'true': 0.003952569169960474, 'destroyed': 0.003952569169960474, 'okay': 0.06719367588932806, 'played': 0.003952569169960474, 'dead': 0.003952569169960474, 'too': 0.007905138339920948, 'shhhhhh': 0.003952569169960474, 'taken': 0.003952569169960474, 'no': 0.003952569169960474, 'back': 0.007905138339920948, 'and': 0.007905138339920948, 'heard': 0.007905138339920948, 'sayin': 0.003952569169960474, 'playin': 0.003952569169960474, 'nothin': 0.015810276679841896, 'somethin': 0.015810276679841896, 'laying': 0.003952569169960474, 'old': 0.003952569169960474, 'yall': 0.003952569169960474, 'coming': 0.003952569169960474, 'how': 0.003952569169960474, 'careful': 0.007905138339920948, 'you': 0.007905138339920948, 'alright': 0.011857707509881422, 'buggin': 0.003952569169960474, 'givin': 0.003952569169960474, 'tryin': 0.003952569169960474, 'lost': 0.003952569169960474, 'an': 0.003952569169960474, 'forgotten': 0.003952569169960474, 'me': 0.003952569169960474, 'until': 0.003952569169960474, 'dogs': 0.003952569169960474, 'hit': 0.003952569169960474, 'called': 0.003952569169960474, 'flippin': 0.003952569169960474, 'actin': 0.003952569169960474, 'yo': 0.003952569169960474, 'safe': 0.003952569169960474, 'laced': 0.003952569169960474, 'erased': 0.003952569169960474, 'gettin': 0.003952569169960474, 'bad': 0.003952569169960474, 'havin': 0.003952569169960474, 'blockin': 0.003952569169960474, 'listenin': 0.003952569169960474, 'sittin': 0.003952569169960474, 'right': 0.003952569169960474, 'doing': 0.003952569169960474, 'bitchin': 0.003952569169960474}"
out,"{'your': 0.03669724770642202, 'the': 0.1559633027522936, 'my': 0.05504587155963303, 'reload': 0.009174311926605505, 'to': 0.06422018348623854, 'wantin': 0.009174311926605505, 'just': 0.01834862385321101, 'up': 0.03669724770642202, 'we': 0.01834862385321101, 'dont': 0.009174311926605505, 'sun': 0.009174311926605505, 'ima': 0.009174311926605505, 'nigga': 0.009174311926605505, 'listen': 0.009174311926605505, 'theres': 0.009174311926605505, 'son': 0.009174311926605505, 'blood': 0.009174311926605505, 'of': 0.09174311926605505, 'you': 0.08256880733944955, 'like': 0.027522935779816515, 'by': 0.009174311926605505, 'hey': 0.009174311926605505, 'est': 0.009174311926605505, 'for': 0.009174311926605505, 'how': 0.009174311926605505, 'lets': 0.009174311926605505, 'its': 0.009174311926605505, 'let': 0.009174311926605505, 'there': 0.01834862385321101, 'at': 0.01834862385321101, 'on': 0.009174311926605505, 'and': 0.01834862385321101, 'but': 0.009174311926605505, 'after': 0.009174311926605505, 'his': 0.009174311926605505, 'in': 0.009174311926605505, 'that': 0.009174311926605505, 'a': 0.009174311926605505, 'flat': 0.009174311926605505, 'spittin': 0.009174311926605505, 'sometimes': 0.009174311926605505, 'niggas': 0.009174311926605505, 'they': 0.009174311926605505, 'vatos': 0.009174311926605505, 'yall': 0.01834862385321101, 'late': 0.009174311926605505, 'with': 0.01834862385321101, 'what': 0.009174311926605505, 'left': 0.009174311926605505, 'please': 0.009174311926605505}"
your,"{'fuckin': 0.008403361344537815, 'hand': 0.008403361344537815, 'grill': 0.004201680672268907, 'ass': 0.06302521008403361, 'style': 0.004201680672268907, 'head': 0.04201680672268908, 'eye': 0.008403361344537815, 'own': 0.01680672268907563, 'life': 0.004201680672268907, 'mans': 0.008403361344537815, 'back': 0.008403361344537815, 'girls': 0.004201680672268907, 'old': 0.004201680672268907, 'souls': 0.004201680672268907, 'chest': 0.01680672268907563, 'business': 0.012605042016806723, 'mind': 0.029411764705882353, 'baby': 0.004201680672268907, 'kids': 0.012605042016806723, 'dada': 0.004201680672268907, 'man': 0.0546218487394958, 'biggest': 0.004201680672268907, 'right': 0.004201680672268907, 'eyes': 0.029411764705882353, 'gut': 0.004201680672268907, 'building': 0.004201680672268907, 'shit': 0.02100840336134454, 'dogs': 0.004201680672268907, 'niggas': 0.004201680672268907, 'front': 0.004201680672268907, 'face': 0.01680672268907563, 'door': 0.04201680672268908, 'crucifix': 0.03361344537815126, 'legs': 0.004201680672268907, 'mothafuckin': 0.004201680672268907, 'family': 0.004201680672268907, 'mouth': 0.025210084033613446, 'spouse': 0.008403361344537815, 'spot': 0.004201680672268907, 'gang': 0.004201680672268907, 'crew': 0.029411764705882353, 'vein': 0.004201680672268907, 'wake': 0.004201680672268907, 'anatomy': 0.004201680672268907, 'cannon': 0.004201680672268907, 'hardest': 0.004201680672268907, 'toe': 0.004201680672268907, 'mother': 0.008403361344537815, 'cousin': 0.004201680672268907, 'nigga': 0.012605042016806723, 'soul': 0.008403361344537815, 'help': 0.008403361344537815, 'toes': 0.004201680672268907, 'dick': 0.004201680672268907, 'wife': 0.004201680672268907, 'wig': 0.004201680672268907, 'rib': 0.004201680672268907, 'heart': 0.004201680672268907, 'lips': 0.004201680672268907, 'dome': 0.004201680672268907, 'cap': 0.004201680672268907, 'dirt': 0.008403361344537815, 'skirt': 0.008403361344537815, 'whole': 0.004201680672268907, 'women': 0.004201680672268907, 'chains': 0.004201680672268907, 'spine': 0.004201680672268907, 'coke': 0.004201680672268907, 'father': 0.004201680672268907, 'nine': 0.004201680672268907, 'name': 0.012605042016806723, 'feet': 0.029411764705882353, 'arms': 0.004201680672268907, 'ends': 0.004201680672268907, 'friends': 0.004201680672268907, 'house': 0.008403361344537815, 'guidance': 0.004201680672268907, 'thought': 0.004201680672268907, 'word': 0.004201680672268907, 'luck': 0.004201680672268907, 'time': 0.008403361344537815, 'grandkids': 0.004201680672268907, 'last': 0.004201680672268907, 'dog': 0.008403361344537815, 'glory': 0.004201680672268907, 'moms': 0.004201680672268907, 'shoulder': 0.004201680672268907, 'brain': 0.008403361344537815, 'motherfuckin': 0.004201680672268907, 'hands': 0.008403361344537815, 'plan': 0.004201680672268907, 'light': 0.004201680672268907, 'favourite': 0.004201680672268907, 'work': 0.004201680672268907, 'side': 0.025210084033613446, 'mouthll': 0.012605042016806723, 'money': 0.012605042016806723, 'shoulders': 0.004201680672268907, 'bone': 0.004201680672268907, 'apartment': 0.004201680672268907, 'carpet': 0.004201680672268907, 'worst': 0.004201680672268907, 'boys': 0.004201680672268907, 'shoes': 0.004201680672268907, 'love': 0.004201680672268907, 'reflection': 0.004201680672268907, 'children': 0.004201680672268907, 'nose': 0.004201680672268907, 'gun': 0.004201680672268907, 'momma': 0.004201680672268907, 'kitchen': 0.004201680672268907, 'stroll': 0.004201680672268907}"
fuckin,"{'mind': 0.02, 'with': 0.32, 'a': 0.02, 'bums': 0.02, 'it': 0.04, 'hood': 0.02, 'self': 0.02, 'game': 0.04, 'right': 0.02, 'him': 0.02, 'song': 0.02, 'wit': 0.1, 'know': 0.02, 'your': 0.02, 'face': 0.02, 'yo': 0.02, 'around': 0.02, 'shit': 0.02, 'clown': 0.04, 'up': 0.02, 'stupid': 0.02, 'please': 0.02, 'stain': 0.02, 'got': 0.02, 'time': 0.02, 'friend': 0.02, 'years': 0.02, 'serious': 0.02}"
mind,"{'thinkin': 0.034482758620689655, 'up': 0.13793103448275862, 'on': 0.034482758620689655, 'yo': 0.034482758620689655, 'so': 0.034482758620689655, 'let': 0.10344827586206896, 'show': 0.10344827586206896, 'waiting': 0.034482758620689655, 'when': 0.034482758620689655, 'talking': 0.06896551724137931, 'stop': 0.034482758620689655, 'and': 0.10344827586206896, 'where': 0.034482758620689655, 'cause': 0.034482758620689655, 'it': 0.034482758620689655, 'no': 0.034482758620689655, 'the': 0.034482758620689655, 'my': 0.034482758620689655, 'in': 0.034482758620689655}"
thinkin,"{'dog': 0.08333333333333333, 'im': 0.08333333333333333, 'life': 0.08333333333333333, 'more': 0.08333333333333333, 'about': 0.3333333333333333, 'aint': 0.08333333333333333, 'you': 0.08333333333333333, 'its': 0.08333333333333333, 'knew': 0.08333333333333333}"
