Word,Frequency
glee,"{'southside': 0.1111111111111111, 'itsits': 0.1111111111111111, 'glee': 0.1111111111111111, 'aint': 0.1111111111111111, 'but': 0.1111111111111111, 'i': 0.1111111111111111, 'sniper': 0.1111111111111111, 'ayy': 0.1111111111111111, 'zs': 0.1111111111111111}"
southside,{'ayy': 1.0}
ayy,"{'lil': 0.03125, 'everything': 0.010416666666666666, 'hit': 0.010416666666666666, 'even': 0.010416666666666666, 'you': 0.03125, 'im': 0.0625, 'ayy': 0.28125, 'dj': 0.010416666666666666, 'kodak': 0.0625, 'boy': 0.010416666666666666, 'everybody': 0.010416666666666666, 'yeah': 0.010416666666666666, 'skrrt': 0.010416666666666666, 'how': 0.03125, 'nigga': 0.020833333333333332, 'cause': 0.010416666666666666, 'ayyayy': 0.010416666666666666, 'if': 0.010416666666666666, 'institution': 0.010416666666666666, 'i': 0.041666666666666664, 'whats': 0.03125, 'blood': 0.010416666666666666, 'look': 0.03125, 'free': 0.010416666666666666, 'but': 0.010416666666666666, 'out': 0.010416666666666666, 'remember': 0.010416666666666666, 'they': 0.020833333333333332, 'for': 0.020833333333333332, 'so': 0.010416666666666666, 'he': 0.010416666666666666, 'dyin': 0.010416666666666666, 'sniper': 0.010416666666666666, 'do': 0.03125, 'mollys': 0.03125, 'one': 0.03125, 'haters': 0.010416666666666666, 'new': 0.010416666666666666}"
lil,"{'metro': 0.009523809523809525, 'kodak': 0.2, 'baby': 0.09523809523809523, 'shawty': 0.009523809523809525, 'nigga': 0.10476190476190476, 'woadie': 0.009523809523809525, 'kuda': 0.009523809523809525, 'one': 0.01904761904761905, 'tap': 0.009523809523809525, 'bitch': 0.06666666666666667, 'trouble': 0.01904761904761905, 'hustler': 0.009523809523809525, 'hoe': 0.009523809523809525, 'zo': 0.009523809523809525, 'boy': 0.047619047619047616, 'gun': 0.009523809523809525, 'beat': 0.009523809523809525, 'picture': 0.009523809523809525, 'dash': 0.009523809523809525, 'fam': 0.009523809523809525, 'haitian': 0.009523809523809525, 'break': 0.009523809523809525, 'freaky': 0.009523809523809525, 'dirty': 0.009523809523809525, 'diva': 0.009523809523809525, 'niggas': 0.02857142857142857, 'debbie': 0.009523809523809525, 'wally': 0.009523809523809525, 'marcus': 0.01904761904761905, 'i': 0.009523809523809525, 'mission': 0.009523809523809525, 'jackboy': 0.01904761904761905, 'buddy': 0.009523809523809525, 'kooda': 0.01904761904761905, 'robert': 0.009523809523809525, 'bitches': 0.009523809523809525, 'ho': 0.009523809523809525, 'greg': 0.009523809523809525, 'ceelo': 0.009523809523809525, 'tracy': 0.009523809523809525, 'wiz': 0.009523809523809525, 'kolyon': 0.009523809523809525, 'yella': 0.009523809523809525, 'daddy': 0.02857142857142857, 'pump': 0.009523809523809525, 'brodie': 0.009523809523809525, 'black': 0.009523809523809525}"
metro,{'on': 1.0}
on,"{'that': 0.03764705882352941, 'a': 0.08470588235294117, 'these': 0.02588235294117647, 'the': 0.15529411764705883, 'they': 0.007058823529411765, 'my': 0.15294117647058825, 'them': 0.02588235294117647, 'nobody': 0.002352941176470588, 'anything': 0.002352941176470588, 'da': 0.002352941176470588, 'you': 0.05411764705882353, 'pinocchio': 0.002352941176470588, 'remember': 0.002352941176470588, 'me': 0.1011764705882353, 'god': 0.03058823529411765, 'mute': 0.002352941176470588, 'lean': 0.004705882352941176, 'em': 0.011764705882352941, 'trees': 0.002352941176470588, 'yo': 0.004705882352941176, 'planet': 0.002352941176470588, 'neptune': 0.002352941176470588, 'this': 0.002352941176470588, 'xxl': 0.002352941176470588, 'falling': 0.002352941176470588, 'hennessy': 0.002352941176470588, 'i': 0.009411764705882352, 'rocks': 0.004705882352941176, 'ice': 0.002352941176470588, 'molly': 0.004705882352941176, 'tour': 0.007058823529411765, 'her': 0.018823529411764704, 'purpose': 0.002352941176470588, 'she': 0.004705882352941176, 'your': 0.023529411764705882, 'us': 0.002352941176470588, 'xannies': 0.002352941176470588, 'belaire': 0.018823529411764704, 'ecstasy': 0.002352941176470588, 'champagne': 0.002352941176470588, 'dana': 0.002352941176470588, 'blessin': 0.002352941176470588, 'holy': 0.002352941176470588, 'instagram': 0.002352941176470588, 'gettin': 0.002352941176470588, 'solitary': 0.002352941176470588, 'it': 0.021176470588235293, 'when': 0.002352941176470588, 'girl': 0.002352941176470588, 'ya': 0.009411764705882352, 'him': 0.002352941176470588, 'forgis': 0.002352941176470588, 'speakin': 0.002352941176470588, 'im': 0.002352941176470588, 'see': 0.002352941176470588, 'backpage': 0.002352941176470588, 'can': 0.002352941176470588, 'his': 0.002352941176470588, 'collect': 0.002352941176470588, 'eight': 0.002352941176470588, 'all': 0.002352941176470588, 'probation': 0.007058823529411765, 'mtv': 0.002352941176470588, 'tempurpedic': 0.002352941176470588, 'money': 0.002352941176470588, 'everything': 0.002352941176470588, 'go': 0.002352941176470588, 'started': 0.002352941176470588, 'halloween': 0.007058823529411765, 'to': 0.002352941176470588, 'lil': 0.002352941176470588, 'nothin': 0.002352941176470588, 'for': 0.002352941176470588, 'yoself': 0.002352941176470588, '1800': 0.002352941176470588, 'now': 0.002352941176470588, 'hold': 0.002352941176470588, 'fire': 0.002352941176470588, 'x': 0.002352941176470588, 'next': 0.002352941176470588, 'deck': 0.002352941176470588, 'but': 0.002352941176470588, 'codeine': 0.007058823529411765, 'livin': 0.004705882352941176, 'catchin': 0.002352941176470588, 'trial': 0.002352941176470588, 'in': 0.002352941176470588, 'blast': 0.002352941176470588, 'and': 0.002352941176470588, 'niggas': 0.002352941176470588, 'jet': 0.002352941176470588, 'yachts': 0.002352941176470588, 'house': 0.002352941176470588}"
that,"{'beat': 0.0027100271002710027, 'money': 0.016260162601626018, 'fuckin': 0.0027100271002710027, 'baby': 0.0027100271002710027, 'yota': 0.0027100271002710027, 'moneys': 0.0027100271002710027, 'ho': 0.008130081300813009, 'you': 0.02168021680216802, 'bitch': 0.02710027100271003, 'i': 0.10569105691056911, 'poker': 0.0027100271002710027, 'mean': 0.005420054200542005, 'dope': 0.0027100271002710027, 'dont': 0.005420054200542005, 'all': 0.008130081300813009, 'z': 0.04878048780487805, 'zombie': 0.0027100271002710027, 'zwalk': 0.0027100271002710027, 'aint': 0.005420054200542005, 'nigga': 0.005420054200542005, 'jag': 0.008130081300813009, 'thing': 0.008130081300813009, 'range': 0.0027100271002710027, 'bass': 0.0027100271002710027, 'shit': 0.06233062330623306, 'they': 0.005420054200542005, 'head': 0.0027100271002710027, 'fire': 0.008130081300813009, 'migraine': 0.0027100271002710027, 'bag': 0.018970189701897018, 'skrilla': 0.03523035230352303, 'its': 0.005420054200542005, 'codeine': 0.0027100271002710027, 'fetti': 0.0027100271002710027, 'one': 0.0027100271002710027, 'boy': 0.024390243902439025, 'neck': 0.005420054200542005, 'same': 0.013550135501355014, 'glizzy': 0.0027100271002710027, 'glock': 0.0027100271002710027, 'pussy': 0.013550135501355014, 'heat': 0.01084010840108401, 'playing': 0.005420054200542005, 'chrome': 0.01084010840108401, 'my': 0.005420054200542005, 'tool': 0.01084010840108401, 'paper': 0.0027100271002710027, 'tom': 0.0027100271002710027, 'michael': 0.0027100271002710027, 'smell': 0.0027100271002710027, 'look': 0.0027100271002710027, 'would': 0.005420054200542005, 'lil': 0.01084010840108401, 'today': 0.0027100271002710027, 'drum': 0.0027100271002710027, 'this': 0.005420054200542005, 'im': 0.02710027100271003, 'it': 0.005420054200542005, 'time': 0.01084010840108401, 'was': 0.02168021680216802, 'heater': 0.0027100271002710027, 'thunderbird': 0.0027100271002710027, 'desert': 0.0027100271002710027, 'thang': 0.005420054200542005, 'nat': 0.0027100271002710027, 'lifestyle': 0.0027100271002710027, 'is': 0.005420054200542005, 'night': 0.0027100271002710027, 'the': 0.0027100271002710027, 'exists': 0.0027100271002710027, 'theyve': 0.0027100271002710027, 'some': 0.0027100271002710027, 'bih': 0.0027100271002710027, 'rara': 0.0027100271002710027, 'hoe': 0.01084010840108401, 'little': 0.0027100271002710027, 'bentley': 0.005420054200542005, 'he': 0.0027100271002710027, 'cause': 0.0027100271002710027, 'already': 0.008130081300813009, 'green': 0.0027100271002710027, 'jit': 0.0027100271002710027, 'cell': 0.005420054200542005, 'throwaway': 0.0027100271002710027, 'bump': 0.0027100271002710027, 'monyun': 0.0027100271002710027, 'iron': 0.0027100271002710027, 'junkie': 0.0027100271002710027, 'poor': 0.0027100271002710027, 'goes': 0.008130081300813009, 'way': 0.0027100271002710027, 'water': 0.02981029810298103, 'case': 0.0027100271002710027, 'sea': 0.0027100271002710027, 'she': 0.0027100271002710027, 'everything': 0.0027100271002710027, 'day': 0.0027100271002710027, 'pontiac': 0.0027100271002710027, 'snoop': 0.0027100271002710027, 'hennessy': 0.0027100271002710027, 'beam': 0.0027100271002710027, 'why': 0.0027100271002710027, 'who': 0.0027100271002710027, 'in': 0.0027100271002710027, 'power': 0.0027100271002710027, 'idea': 0.0027100271002710027, 'rapper': 0.0027100271002710027, '9': 0.0027100271002710027, 'oil': 0.005420054200542005, 'random': 0.0027100271002710027, 'test': 0.0027100271002710027, 'side': 0.0027100271002710027, 'kind': 0.0027100271002710027, 'have': 0.0027100271002710027, 'ayy': 0.0027100271002710027, 'work': 0.0027100271002710027, 'greedy': 0.008130081300813009, 'fiendin': 0.005420054200542005, 'wreckless': 0.005420054200542005, 'selfish': 0.005420054200542005, 'heavy': 0.005420054200542005, 'schemin': 0.005420054200542005, 'demon': 0.005420054200542005, 'prometh': 0.0027100271002710027, 'ass': 0.0027100271002710027, 'sign': 0.0027100271002710027, 'right': 0.0027100271002710027, 'youd': 0.0027100271002710027, 'gainst': 0.0027100271002710027, 'flame': 0.0027100271002710027, 'so': 0.005420054200542005, 'soldierlike': 0.0027100271002710027, '40': 0.008130081300813009, 'skirt': 0.008130081300813009, 'coupe': 0.008130081300813009, 'action': 0.0027100271002710027, 'with': 0.008130081300813009, 'got': 0.0027100271002710027, 'pistol': 0.005420054200542005, 'bottom': 0.0027100271002710027, 'ball': 0.0027100271002710027, 'coochie': 0.0027100271002710027, 'ratchet': 0.0027100271002710027, 'beast': 0.0027100271002710027}"
beat,"{'lil': 0.047619047619047616, 'honestly': 0.047619047619047616, 'chocolate': 0.047619047619047616, 'her': 0.047619047619047616, 'from': 0.09523809523809523, 'i': 0.047619047619047616, 'me': 0.2857142857142857, 'right': 0.047619047619047616, 'im': 0.047619047619047616, 'tough': 0.047619047619047616, 'baby': 0.047619047619047616, 'over': 0.047619047619047616, 'she': 0.047619047619047616, 'it': 0.047619047619047616, 'you': 0.047619047619047616}"
kodak,"{'they': 0.08571428571428572, 'bought': 0.014285714285714285, 'boy': 0.014285714285714285, 'the': 0.02857142857142857, 'up': 0.014285714285714285, 'skrt': 0.02857142857142857, 'let': 0.014285714285714285, 'dubba': 0.014285714285714285, 'on': 0.02857142857142857, 'bop': 0.02857142857142857, 'boppin': 0.02857142857142857, 'bring': 0.014285714285714285, 'you': 0.05714285714285714, 'with': 0.014285714285714285, 'moment': 0.014285714285714285, 'cause': 0.014285714285714285, 'man': 0.014285714285714285, 'kodak': 0.04285714285714286, 'why': 0.07142857142857142, 'black': 0.17142857142857143, 'ayy': 0.014285714285714285, 'dont': 0.02857142857142857, 'love': 0.014285714285714285, 'who': 0.014285714285714285, 'in': 0.014285714285714285, 'but': 0.05714285714285714, 'can': 0.02857142857142857, 'baby': 0.014285714285714285, 'run': 0.014285714285714285, 'i': 0.02857142857142857, 'thought': 0.014285714285714285, 'its': 0.014285714285714285, 'of': 0.014285714285714285, 'im': 0.014285714285714285}"
they,"{'dont': 0.057692307692307696, 'wanna': 0.038461538461538464, 'sendin': 0.019230769230769232, 'hate': 0.014423076923076924, 'miss': 0.009615384615384616, 'ass': 0.009615384615384616, 'tellin': 0.009615384615384616, 'tried': 0.02403846153846154, 'locked': 0.009615384615384616, 'see': 0.028846153846153848, 'be': 0.057692307692307696, 'grew': 0.004807692307692308, 'left': 0.004807692307692308, 'released': 0.004807692307692308, 'come': 0.009615384615384616, 'got': 0.019230769230769232, 'fuck': 0.004807692307692308, 'fighting': 0.004807692307692308, 'swinging': 0.004807692307692308, 'knifes': 0.004807692307692308, 'say': 0.0625, 'just': 0.009615384615384616, 'saying': 0.004807692307692308, 'send': 0.004807692307692308, 'cant': 0.014423076923076924, 'dead': 0.004807692307692308, 'want': 0.028846153846153848, 'phones': 0.004807692307692308, 'trying': 0.004807692307692308, 'hit': 0.004807692307692308, 'had': 0.009615384615384616, 'bring': 0.004807692307692308, 'tryna': 0.004807692307692308, 'kissin': 0.004807692307692308, 'suin': 0.004807692307692308, 'screamin': 0.004807692307692308, 'aint': 0.057692307692307696, 'wont': 0.009615384615384616, 'know': 0.028846153846153848, 'playin': 0.004807692307692308, 'feel': 0.004807692307692308, 'have': 0.004807692307692308, 'gon': 0.028846153846153848, 'gettin': 0.014423076923076924, 'jump': 0.004807692307692308, 'find': 0.004807692307692308, 'hear': 0.004807692307692308, 'can': 0.009615384615384616, 'fucking': 0.004807692307692308, 'intentions': 0.004807692307692308, 'clothes': 0.004807692307692308, 'freed': 0.004807692307692308, 'sent': 0.004807692307692308, 'let': 0.004807692307692308, 'gave': 0.02403846153846154, 'vouching': 0.004807692307692308, 'filling': 0.004807692307692308, 'nose': 0.004807692307692308, 'switch': 0.004807692307692308, 'so': 0.019230769230769232, 'threw': 0.004807692307692308, 'misleading': 0.004807692307692308, 'rootin': 0.014423076923076924, 'still': 0.014423076923076924, 'told': 0.009615384615384616, 'caught': 0.004807692307692308, 'knees': 0.004807692307692308, 'said': 0.009615384615384616, 'ride': 0.004807692307692308, 'flat': 0.004807692307692308, 'my': 0.004807692307692308, 'done': 0.004807692307692308, 'paid': 0.004807692307692308, 'call': 0.019230769230769232, 'damn': 0.004807692307692308, 'used': 0.004807692307692308, 'was': 0.004807692307692308, 'treat': 0.004807692307692308, 'came': 0.004807692307692308, 'pain': 0.004807692307692308, 'business': 0.004807692307692308, 'retarded': 0.009615384615384616, 'light': 0.004807692307692308, 'askin': 0.004807692307692308, 'pull': 0.004807692307692308, 'mouth': 0.004807692307692308, 'stickin': 0.004807692307692308, 'like': 0.009615384615384616, 'been': 0.004807692307692308, 'put': 0.004807692307692308, 'slung': 0.004807692307692308, 'gone': 0.004807692307692308, 'look': 0.004807692307692308}"
