Word,Frequency
go,"{'go': 0.06666666666666667, 'shawty': 0.007407407407407408, 'okay': 0.007407407407407408, 'head': 0.14814814814814814, 'upside': 0.007407407407407408, 'do': 0.007407407407407408, 'get': 0.007407407407407408, 'on': 0.014814814814814815, 'off': 0.022222222222222223, 'no': 0.02962962962962963, 'all': 0.02962962962962963, 'nowhere': 0.037037037037037035, 'voicin': 0.007407407407407408, 'i': 0.022222222222222223, 'crazy': 0.007407407407407408, 'every': 0.007407407407407408, 'ahead': 0.05185185185185185, 'to': 0.05185185185185185, 'girl': 0.007407407407407408, 'we': 0.007407407407407408, 'out': 0.014814814814814815, 'against': 0.02962962962962963, 'occupational': 0.007407407407407408, 'legit': 0.007407407407407408, 'from': 0.007407407407407408, 'testing': 0.007407407407407408, 'both': 0.02962962962962963, 'down': 0.014814814814814815, 'up': 0.014814814814814815, 'at': 0.007407407407407408, 'round': 0.014814814814814815, 'then': 0.007407407407407408, 'a': 0.022222222222222223, 'til': 0.007407407407407408, 'empty': 0.007407407407407408, 'bad': 0.007407407407407408, 'after': 0.007407407407407408, 'tell': 0.007407407407407408, 'hard': 0.014814814814814815, 'with': 0.007407407407407408, 'you': 0.014814814814814815, 'outta': 0.044444444444444446, 'dirty': 0.007407407407407408, 'uhuh': 0.007407407407407408, 'got': 0.037037037037037035, 'man': 0.007407407407407408, 'wrong': 0.007407407407407408, 'they': 0.007407407407407408, 'gadget': 0.007407407407407408, 'back': 0.007407407407407408, 'lil': 0.014814814814814815, '50': 0.007407407407407408, 'youre': 0.007407407407407408, 'the': 0.007407407407407408, 'for': 0.007407407407407408, 'there': 0.007407407407407408, 'and': 0.007407407407407408}"
shawty,"{'its': 0.16666666666666666, 'wanna': 0.16666666666666666, 'to': 0.16666666666666666, 'we': 0.16666666666666666, 'playin': 0.16666666666666666, 'ass': 0.16666666666666666}"
its,"{'your': 0.024844720496894408, 'not': 0.031055900621118012, 'twenty': 0.006211180124223602, 'on': 0.031055900621118012, 'easy': 0.055900621118012424, 'clear': 0.006211180124223602, '50': 0.10559006211180125, 'like': 0.037267080745341616, 'nuclear': 0.006211180124223602, '50man': 0.006211180124223602, 'an': 0.037267080745341616, 'some': 0.006211180124223602, 'better': 0.006211180124223602, 'only': 0.006211180124223602, 'happenin': 0.006211180124223602, 'bubble': 0.006211180124223602, 'tragic': 0.006211180124223602, 'sad': 0.006211180124223602, 'never': 0.018633540372670808, 'simple': 0.006211180124223602, 'whatever': 0.006211180124223602, 'a': 0.11180124223602485, 'the': 0.043478260869565216, 'nothing': 0.018633540372670808, 'embedded': 0.006211180124223602, 'my': 0.018633540372670808, 'me': 0.006211180124223602, 'real': 0.006211180124223602, 'wine': 0.006211180124223602, 'part': 0.006211180124223602, 'hard': 0.012422360248447204, 'funny': 0.006211180124223602, 'hot': 0.062111801242236024, 'gunfire': 0.006211180124223602, 'all': 0.024844720496894408, 'been': 0.006211180124223602, 'going': 0.006211180124223602, 'time': 0.018633540372670808, 'mine': 0.006211180124223602, 'something': 0.006211180124223602, 'no': 0.006211180124223602, 'that': 0.006211180124223602, 'just': 0.012422360248447204, 'crunch': 0.006211180124223602, 'lunchtime': 0.006211180124223602, 'money': 0.006211180124223602, 'right': 0.006211180124223602, 'plain': 0.006211180124223602, 'special': 0.006211180124223602, 'elastic': 0.006211180124223602, 'legal': 0.012422360248447204, 'ok': 0.012422360248447204, 'always': 0.006211180124223602, 'sold': 0.006211180124223602, 'crazy': 0.006211180124223602, 'shady': 0.006211180124223602, 'done': 0.006211180124223602, 'elementary': 0.006211180124223602, 'stayin': 0.006211180124223602, 'blunts': 0.006211180124223602, 'wraps': 0.006211180124223602, 'dinner': 0.006211180124223602, 'off': 0.006211180124223602, 'now': 0.006211180124223602, '2am': 0.012422360248447204, 'gonna': 0.006211180124223602, 'almost': 0.006211180124223602, 'so': 0.006211180124223602}"
your,"{'birthday': 0.011661807580174927, 'head': 0.13119533527696792, 'smile': 0.0029154518950437317, 'friends': 0.008746355685131196, 'father': 0.008746355685131196, 'dreams': 0.0029154518950437317, 'life': 0.011661807580174927, 'refund': 0.0029154518950437317, 'ass': 0.10787172011661808, 'back': 0.04664723032069971, 'legs': 0.0058309037900874635, 'face': 0.011661807580174927, 'dame': 0.0029154518950437317, 'isuzu': 0.0029154518950437317, 'mouth': 0.008746355685131196, 'bitch': 0.023323615160349854, 'own': 0.0029154518950437317, 'buzz': 0.0029154518950437317, 'vocal': 0.0029154518950437317, 'eye': 0.0029154518950437317, 'cocksuckin': 0.0029154518950437317, 'heart': 0.0029154518950437317, 'friend': 0.0029154518950437317, 'ho': 0.0029154518950437317, 'way': 0.0029154518950437317, 'hand': 0.0029154518950437317, 'mind': 0.011661807580174927, 'video': 0.0029154518950437317, 'favorite': 0.0029154518950437317, 'baby': 0.0058309037900874635, 'best': 0.07580174927113703, 'man': 0.03206997084548105, 'ear': 0.0058309037900874635, 'hair': 0.0058309037900874635, 'eyes': 0.0058309037900874635, 'bubble': 0.0058309037900874635, 'lotion': 0.0058309037900874635, 'whole': 0.0058309037900874635, 'tv': 0.0029154518950437317, 'rollie': 0.0029154518950437317, 'energy': 0.0029154518950437317, 'spots': 0.0029154518950437317, 'reup': 0.0029154518950437317, 'block': 0.0058309037900874635, 'mami': 0.0029154518950437317, 'papi': 0.0029154518950437317, 'little': 0.0029154518950437317, 'success': 0.0029154518950437317, 'necklace': 0.0029154518950437317, 'boss': 0.008746355685131196, 'connect': 0.0029154518950437317, 'mama': 0.0029154518950437317, 'casket': 0.0029154518950437317, 'shine': 0.0029154518950437317, 'shit': 0.0029154518950437317, 'backs': 0.0029154518950437317, 'pocketbooks': 0.0029154518950437317, 'pockets': 0.0029154518950437317, 'strip': 0.0029154518950437317, 'jealousy': 0.0029154518950437317, 'luck': 0.0029154518950437317, 'bones': 0.0029154518950437317, 'brains': 0.0058309037900874635, 'fucking': 0.0029154518950437317, 'lifes': 0.008746355685131196, 'part': 0.0029154518950437317, 'rhyme': 0.0029154518950437317, 'kids': 0.0058309037900874635, 'skully': 0.0029154518950437317, 'money': 0.0058309037900874635, 'pants': 0.011661807580174927, 'stereo': 0.0029154518950437317, 'nigga': 0.0029154518950437317, 'lap': 0.0029154518950437317, 'hips': 0.023323615160349854, 'thighs': 0.023323615160349854, 'cap': 0.023323615160349854, 'lil': 0.0058309037900874635, 'kid': 0.0029154518950437317, 'motherfucking': 0.0029154518950437317, 'cell': 0.0029154518950437317, 'gs': 0.0029154518950437317, 'cripping': 0.0029154518950437317, 'leg': 0.0029154518950437317, 'assll': 0.0029154518950437317, 'feelings': 0.0029154518950437317, 'skin': 0.0029154518950437317, 'monkeyass': 0.0029154518950437317, 'vocals': 0.0029154518950437317, 'next': 0.0029154518950437317, 'grill': 0.0029154518950437317, 'step': 0.029154518950437316, 'ayy': 0.0029154518950437317, 'breath': 0.0029154518950437317, 'collar': 0.0029154518950437317, 'dead': 0.0029154518950437317, 'girl': 0.0058309037900874635, 'neck': 0.0029154518950437317, 'clothes': 0.0029154518950437317, 'boat': 0.0029154518950437317, 'blood': 0.0029154518950437317, 'bottom': 0.0029154518950437317, 'lifespan': 0.0029154518950437317, 'projects': 0.0029154518950437317, 'vertebrae': 0.0029154518950437317, 'wife': 0.0029154518950437317, 'knees': 0.0029154518950437317, 'thing': 0.023323615160349854, 'hands': 0.0058309037900874635, 'brain': 0.008746355685131196, 'skinny': 0.0029154518950437317, 'daughter': 0.0029154518950437317, 'arm': 0.0058309037900874635, 'sister': 0.0058309037900874635, 'incentive': 0.0029154518950437317, 'mamas': 0.0029154518950437317, 'front': 0.0029154518950437317, 'sixteen': 0.0029154518950437317, 'wig': 0.0058309037900874635, 'enemies': 0.0029154518950437317, 'friendsll': 0.0029154518950437317, 'body': 0.0029154518950437317, 'side': 0.0029154518950437317, 'time': 0.0029154518950437317}"
birthday,"{'we': 0.25, 'and': 0.5, 'you': 0.25}"
we,"{'gon': 0.030837004405286344, 'dont': 0.11013215859030837, 'can': 0.04405286343612335, 'fuckin': 0.00881057268722467, 'be': 0.004405286343612335, 'in': 0.01762114537444934, 'could': 0.039647577092511016, 'only': 0.004405286343612335, 'make': 0.004405286343612335, 'gotta': 0.004405286343612335, 'was': 0.00881057268722467, 'number': 0.004405286343612335, 'do': 0.05286343612334802, 'grind': 0.004405286343612335, 'aint': 0.048458149779735685, 'trying': 0.004405286343612335, 'fucking': 0.004405286343612335, 'gettin': 0.00881057268722467, 'on': 0.07048458149779736, 'pullin': 0.013215859030837005, 'pulling': 0.013215859030837005, 'up': 0.013215859030837005, 'came': 0.004405286343612335, 'should': 0.004405286343612335, 'get': 0.030837004405286344, 'build': 0.00881057268722467, 'say': 0.030837004405286344, 'sellin': 0.004405286343612335, 'bugged': 0.004405286343612335, 'thugged': 0.004405286343612335, 'ridin': 0.004405286343612335, 'already': 0.00881057268722467, 'tryna': 0.00881057268722467, 'got': 0.05726872246696035, 'rollin': 0.022026431718061675, 'gonna': 0.013215859030837005, 'feeling': 0.004405286343612335, 'dump': 0.004405286343612335, 'just': 0.01762114537444934, 'rob': 0.01762114537444934, 'taking': 0.004405286343612335, 'damn': 0.004405286343612335, 'pimpin': 0.022026431718061675, 'goin': 0.00881057268722467, 'interracial': 0.004405286343612335, 'here': 0.004405286343612335, 'wan': 0.004405286343612335, 'start': 0.004405286343612335, 'come': 0.013215859030837005, 'ran': 0.004405286343612335, 'starve': 0.004405286343612335, 'all': 0.004405286343612335, 'brought': 0.004405286343612335, 'cant': 0.004405286343612335, 'internationally': 0.004405286343612335, 'love': 0.004405286343612335, 'keep': 0.004405286343612335, 'drive': 0.004405286343612335, 'trash': 0.004405286343612335, 'finna': 0.00881057268722467, 'smokin': 0.013215859030837005, 'find': 0.004405286343612335, 'the': 0.004405286343612335, 'paper': 0.004405286343612335, 'break': 0.004405286343612335, 'stunting': 0.013215859030837005, 'roll': 0.013215859030837005, 'turned': 0.004405286343612335, 'started': 0.00881057268722467, 'first': 0.004405286343612335, 'have': 0.013215859030837005, 'were': 0.004405286343612335, 'beef': 0.004405286343612335, 'pull': 0.004405286343612335, 'been': 0.00881057268722467}"
gon,"{'party': 0.01694915254237288, 'sip': 0.03389830508474576, 'see': 0.01694915254237288, 'spell': 0.01694915254237288, 'keep': 0.01694915254237288, 'back': 0.01694915254237288, 'stop': 0.06779661016949153, 'hit': 0.05084745762711865, 'waste': 0.03389830508474576, 'meet': 0.01694915254237288, 'let': 0.0847457627118644, 'murk': 0.01694915254237288, 'leave': 0.01694915254237288, 'fall': 0.01694915254237288, 'tear': 0.01694915254237288, 'reload': 0.01694915254237288, 'be': 0.03389830508474576, 'like': 0.01694915254237288, 'catch': 0.01694915254237288, 'make': 0.05084745762711865, 'tell': 0.01694915254237288, 'rob': 0.01694915254237288, 'do': 0.03389830508474576, 'give': 0.01694915254237288, 'starve': 0.01694915254237288, 'blow': 0.01694915254237288, 'have': 0.01694915254237288, 'bless': 0.0847457627118644, 'die': 0.05084745762711865, 'shine': 0.13559322033898305, 'get': 0.01694915254237288}"
party,"{'like': 0.14285714285714285, 'jumpin': 0.07142857142857142, 'people': 0.6428571428571429, 'everybody': 0.14285714285714285}"
like,"{'its': 0.055762081784386616, 'eminem': 0.0037174721189591076, 'me': 0.15985130111524162, 'they': 0.026022304832713755, 'you': 0.03717472118959108, 'your': 0.007434944237918215, 'some': 0.007434944237918215, 'that': 0.03345724907063197, 'i': 0.03345724907063197, 'a': 0.12267657992565056, 'ali': 0.0037174721189591076, 'paulie': 0.0037174721189591076, 'malcolm': 0.0037174721189591076, 'my': 0.048327137546468404, 'conan': 0.0037174721189591076, 'an': 0.011152416356877323, 'it': 0.05204460966542751, 'survivin': 0.0037174721189591076, 'the': 0.08921933085501858, 'ima': 0.0037174721189591076, 'im': 0.026022304832713755, '40': 0.0037174721189591076, 'shady': 0.0037174721189591076, 'show': 0.007434944237918215, 'ho': 0.007434944237918215, 'this': 0.011152416356877323, 'she': 0.011152416356877323, 'amare': 0.0037174721189591076, 'atari': 0.0037174721189591076, 'la': 0.0037174721189591076, 'bimmy': 0.0037174721189591076, 'chaz': 0.0037174721189591076, 'cigar': 0.0037174721189591076, 'countrycurly': 0.0037174721189591076, 'bebo': 0.0037174721189591076, 'pappy': 0.0037174721189591076, 'corley': 0.0037174721189591076, 'ocean': 0.0037174721189591076, 'nino': 0.0037174721189591076, 'seeds': 0.0037174721189591076, '36': 0.0037174721189591076, 'jackinthebox': 0.0037174721189591076, 'them': 0.007434944237918215, 'thunder': 0.0037174721189591076, 'summer': 0.0037174721189591076, 'patti': 0.0037174721189591076, 'something': 0.0037174721189591076, 'dope': 0.0037174721189591076, 'robin': 0.0037174721189591076, 'yall': 0.007434944237918215, 'niggas': 0.0037174721189591076, 'damn': 0.0037174721189591076, 'he': 0.0037174721189591076, 'who': 0.0037174721189591076, 'oh': 0.011152416356877323, 'ricky': 0.0037174721189591076, 'when': 0.011152416356877323, 'lunch': 0.0037174721189591076, 'fiddy': 0.0037174721189591076, 'more': 0.0037174721189591076, 'bloaw': 0.0037174721189591076, 'all': 0.0037174721189591076, 'now': 0.0037174721189591076, 'dopeboys': 0.0037174721189591076, 'jay': 0.0037174721189591076, 'kim': 0.0037174721189591076, 'way': 0.0037174721189591076, 'bitch': 0.0037174721189591076, 'paint': 0.0037174721189591076, 'wherever': 0.0037174721189591076, 'botanical': 0.0037174721189591076, 'rap': 0.0037174721189591076, 'go': 0.0037174721189591076, 'miller': 0.0037174721189591076, 'bounce': 0.0037174721189591076, 'look': 0.0037174721189591076, 'were': 0.007434944237918215, 'siamese': 0.0037174721189591076, 'fiends': 0.0037174721189591076}"
and,"{'we': 0.013157894736842105, 'you': 0.04887218045112782, 'the': 0.020676691729323307, 'im': 0.045112781954887216, 'they': 0.018796992481203006, 'i': 0.07518796992481203, 'watch': 0.0037593984962406013, 'twist': 0.0018796992481203006, 'feel': 0.0018796992481203006, 'out': 0.011278195488721804, 'sentenced': 0.0018796992481203006, 'disappear': 0.0018796992481203006, 'peel': 0.0018796992481203006, 'drive': 0.0018796992481203006, 'someone': 0.0018796992481203006, 'when': 0.011278195488721804, 'leave': 0.009398496240601503, 'niggas': 0.0037593984962406013, 'take': 0.0037593984962406013, 'get': 0.013157894736842105, 'lose': 0.0018796992481203006, 'emotionally': 0.0018796992481203006, 'yo': 0.011278195488721804, 'it': 0.015037593984962405, 'politic': 0.0018796992481203006, 'say': 0.011278195488721804, 'them': 0.0018796992481203006, 'turn': 0.0037593984962406013, 'just': 0.005639097744360902, 'some': 0.011278195488721804, 'illest': 0.0018796992481203006, 'if': 0.015037593984962405, 'feed': 0.0018796992481203006, 'filled': 0.0018796992481203006, 'hide': 0.009398496240601503, 'spit': 0.0018796992481203006, 'buck': 0.0018796992481203006, 'have': 0.0037593984962406013, 'my': 0.020676691729323307, 'soul': 0.0018796992481203006, 'your': 0.013157894736842105, 'come': 0.005639097744360902, 'pay': 0.0018796992481203006, 'tear': 0.005639097744360902, 'confidant': 0.0018796992481203006, 'go': 0.0037593984962406013, 'amgs': 0.0018796992481203006, 'where': 0.0037593984962406013, 'slow': 0.0018796992481203006, 'poppin': 0.0018796992481203006, 'fussin': 0.0037593984962406013, 'die': 0.007518796992481203, 'stick': 0.005639097744360902, 'double': 0.0018796992481203006, 'dream': 0.0018796992481203006, 'no': 0.0037593984962406013, 'a': 0.022556390977443608, 'pull': 0.011278195488721804, 'think': 0.007518796992481203, 'cop': 0.0018796992481203006, 'dimes': 0.0018796992481203006, 'ar15s': 0.0018796992481203006, 'infbeams': 0.0018796992481203006, 'over': 0.016917293233082706, 'again': 0.022556390977443608, 'respected': 0.0018796992481203006, 'prince': 0.0037593984962406013, 'peeped': 0.0018796992481203006, 'wise': 0.0018796992481203006, 'gave': 0.0018796992481203006, 'joe': 0.0018796992481203006, 'righteous': 0.0018796992481203006, 'tahtah': 0.0018796992481203006, 'killers': 0.0018796992481203006, 'divided': 0.0018796992481203006, 'ron': 0.0018796992481203006, 'chick': 0.0018796992481203006, 'jazz': 0.0018796992481203006, 'lance': 0.0018796992481203006, 'e': 0.0018796992481203006, 'lobster': 0.0018796992481203006, 'started': 0.0018796992481203006, 'clutch': 0.0018796992481203006, 'shit': 0.0037593984962406013, 'make': 0.0037593984962406013, 'neat': 0.0018796992481203006, 'ill': 0.007518796992481203, 'black': 0.0018796992481203006, 'tell': 0.009398496240601503, 'what': 0.0018796992481203006, 'turns': 0.0018796992481203006, 'bruises': 0.0018796992481203006, 'skyscrapers': 0.0018796992481203006, 'pump': 0.0018796992481203006, 'bust': 0.0018796992481203006, 'wolves': 0.0018796992481203006, 'pieces': 0.0018796992481203006, 'from': 0.0018796992481203006, 'dump': 0.005639097744360902, 'blow': 0.005639097744360902, 'ya': 0.0018796992481203006, 'that': 0.0037593984962406013, 'let': 0.0018796992481203006, 'motherfucking': 0.0018796992481203006, 'run': 0.015037593984962405, 'homicidell': 0.0018796992481203006, 'doc': 0.0018796992481203006, 'downs': 0.0018796992481203006, 'grandma': 0.0018796992481203006, 'see': 0.011278195488721804, 'conquer': 0.0018796992481203006, 'sound': 0.0018796992481203006, 'gentlemen': 0.0018796992481203006, 'yall': 0.0037593984962406013, 'wonder': 0.0037593984962406013, 'steal': 0.009398496240601503, 'bounce': 0.0018796992481203006, 'toss': 0.0018796992481203006, 'poke': 0.0018796992481203006, 'silkk': 0.0018796992481203006, 'will': 0.0018796992481203006, 'jada': 0.0018796992481203006, 'missy': 0.0018796992481203006, 'rza': 0.0018796992481203006, 'walk': 0.0018796992481203006, 'for': 0.0018796992481203006, 'soda': 0.0018796992481203006, 'tears': 0.0018796992481203006, 'these': 0.0018796992481203006, 'games': 0.0018796992481203006, 'aint': 0.0037593984962406013, 'not': 0.0018796992481203006, 'sold': 0.0018796992481203006, 'slide': 0.005639097744360902, 'only': 0.0018796992481203006, 'tvs': 0.0018796992481203006, 'carried': 0.0018796992481203006, 'nas': 0.0018796992481203006, 'never': 0.0037593984962406013, 'alizé': 0.007518796992481203, 'stay': 0.007518796992481203, 'jigga': 0.0018796992481203006, 'squeeze': 0.0037593984962406013, 'load': 0.0018796992481203006, 'down': 0.0018796992481203006, 'round': 0.0018796992481203006, 'imma': 0.0018796992481203006, 'touchin': 0.007518796992481203, 'saveaho': 0.0018796992481203006, 'clear': 0.0018796992481203006, 'ima': 0.0037593984962406013, 'talons': 0.005639097744360902, 'whores': 0.005639097744360902, 'somehow': 0.0018796992481203006, 'dont': 0.0018796992481203006, 'whats': 0.0018796992481203006, 'stumbled': 0.0018796992481203006, 'do': 0.0037593984962406013, 'helicopters': 0.0018796992481203006, 'rains': 0.0018796992481203006, 'touch': 0.0018796992481203006, 'dance': 0.0018796992481203006, 'me': 0.0018796992481203006, 'god': 0.0018796992481203006, 'stop': 0.0018796992481203006, 'now': 0.0037593984962406013, 'fuck': 0.0018796992481203006, 'gangbanging': 0.0018796992481203006, 'half': 0.0018796992481203006, 'bought': 0.0018796992481203006, 'clip': 0.0018796992481203006, 'then': 0.0018796992481203006, 'says': 0.0018796992481203006, 'tattooed': 0.0018796992481203006, 'yellow': 0.0018796992481203006, 'this': 0.0018796992481203006, '50': 0.005639097744360902, 'party': 0.0018796992481203006, 'gin': 0.0018796992481203006, 'stunting': 0.0018796992481203006, 'yes': 0.0018796992481203006, 'body': 0.0018796992481203006, 'sn': 0.0037593984962406013, 'locally': 0.0018796992481203006, 'later': 0.0018796992481203006, 'put': 0.013157894736842105, 'spitting': 0.0018796992481203006, 'ride': 0.0018796992481203006, 'wrist': 0.0018796992481203006, 'dre': 0.005639097744360902, 'she': 0.0018796992481203006, 'nails': 0.0018796992481203006, 'look': 0.0018796992481203006, 'pray': 0.0018796992481203006, 'turned': 0.0018796992481203006, 'pain': 0.0018796992481203006, 'maybe': 0.0018796992481203006, 'made': 0.0018796992481203006, 'thank': 0.0018796992481203006, 'phillies': 0.0018796992481203006, 'swishers': 0.0018796992481203006, 'bleed': 0.0018796992481203006, 'bananas': 0.0018796992481203006, 'got': 0.0018796992481203006, 'yayo': 0.0018796992481203006, 'os': 0.0018796992481203006, 'work': 0.0018796992481203006, 'ol': 0.0018796992481203006, 'fif': 0.0018796992481203006, 'burn': 0.0018796992481203006, 'porsches': 0.005639097744360902, 'dearly': 0.0018796992481203006, 'jimi': 0.0018796992481203006, 'listen': 0.0018796992481203006, 'hug': 0.0018796992481203006, 'well': 0.0018796992481203006, 'to': 0.0018796992481203006, 'shady': 0.0018796992481203006, 'gunit': 0.0018796992481203006, 'zinos': 0.0018796992481203006, 'tea': 0.0018796992481203006, 'fear': 0.0018796992481203006, 'kochll': 0.0018796992481203006, 'seen': 0.0018796992481203006, 'full': 0.0018796992481203006, 'reroute': 0.0018796992481203006}"
