Word,Frequency
molly,{'on': 1.0}
on,"{'the': 0.17894736842105263, 'his': 0.02631578947368421, 'a': 0.07105263157894737, 'purpose': 0.002631578947368421, 'that': 0.08421052631578947, 'my': 0.1, 'punishment': 0.002631578947368421, 'it': 0.031578947368421054, 'lock': 0.005263157894736842, 'your': 0.042105263157894736, 'tv': 0.007894736842105263, 'everything': 0.005263157894736842, 'stage': 0.002631578947368421, 'yo': 0.02631578947368421, 'this': 0.005263157894736842, 'deck': 0.002631578947368421, 'bully': 0.002631578947368421, 'onlyfans': 0.005263157894736842, 'megan': 0.002631578947368421, 'dababy': 0.002631578947368421, 'chief': 0.002631578947368421, 'god': 0.018421052631578946, 'when': 0.005263157894736842, 'they': 0.005263157894736842, 'you': 0.005263157894736842, 'me': 0.02631578947368421, 'maury': 0.002631578947368421, 'and': 0.002631578947368421, 'us': 0.002631578947368421, 'vcr': 0.005263157894736842, 'i': 0.005263157894736842, 'chrome': 0.002631578947368421, 'dirt': 0.002631578947368421, 'there': 0.002631578947368421, 'girl': 0.05, 'man': 0.002631578947368421, 'with': 0.002631578947368421, 'boy': 0.04736842105263158, 'grindr': 0.002631578947368421, 'amazon': 0.002631578947368421, 'for': 0.002631578947368421, 'flappin': 0.002631578947368421, 'logan': 0.002631578947368421, 'thin': 0.002631578947368421, 'instagram': 0.002631578947368421, 'discounts': 0.010526315789473684, 'threeway': 0.002631578947368421, 'ebay': 0.002631578947368421, 'other': 0.002631578947368421, 'how': 0.002631578947368421, 'medusa': 0.002631578947368421, 'daddy': 0.002631578947368421, 'others': 0.010526315789473684, 'wood': 0.002631578947368421, 'straight': 0.002631578947368421, 'our': 0.002631578947368421, 'her': 0.005263157894736842, 'ya': 0.002631578947368421, 'cover': 0.002631578947368421, '10': 0.002631578947368421, 'new': 0.002631578947368421, 'nipples': 0.002631578947368421, 'no': 0.002631578947368421, 'tiger': 0.002631578947368421, 'some': 0.007894736842105263, 'cause': 0.002631578947368421, 'beat': 0.005263157894736842, 'milli': 0.002631578947368421, 'bread': 0.002631578947368421, 'gotta': 0.007894736842105263, 'fizz': 0.002631578947368421, 'silent': 0.002631578947368421, 'nobody': 0.002631578947368421, 'google': 0.002631578947368421, 'different': 0.002631578947368421, 'pipes': 0.002631578947368421, 'panel': 0.002631578947368421, 'who': 0.002631578947368421, 'glaze': 0.002631578947368421, 'steve': 0.002631578947368421, 'live': 0.002631578947368421, 'one': 0.002631578947368421, 'dessert': 0.002631578947368421, 'gang': 0.002631578947368421, 'failing': 0.002631578947368421, 'rihannas': 0.002631578947368421, 'beyond': 0.002631578947368421, 'bitches': 0.002631578947368421, 'business': 0.002631578947368421, 'billboarders': 0.002631578947368421, 'top': 0.002631578947368421, 'bottom': 0.002631578947368421, 'tyra': 0.002631578947368421, 'hoes': 0.002631578947368421, 'yall': 0.002631578947368421, 'pumping': 0.002631578947368421, 'flights': 0.002631578947368421, 'kids': 0.002631578947368421, 'edge': 0.002631578947368421, 'facetime': 0.002631578947368421, 'sight': 0.002631578947368421, 'aaliyah': 0.002631578947368421}"
the,"{'beat': 0.004618937644341801, 'dentist': 0.005773672055427252, 'dick': 0.07967667436489607, 'back': 0.010392609699769052, 'moderin': 0.0011547344110854503, 'task': 0.0011547344110854503, 'pearl': 0.0011547344110854503, 'thongs': 0.0011547344110854503, 'bay': 0.0011547344110854503, 'face': 0.004618937644341801, 'block': 0.0011547344110854503, 'shit': 0.009237875288683603, 'd': 0.003464203233256351, 'batter': 0.0011547344110854503, 'hook': 0.0011547344110854503, 'head': 0.012702078521939953, 'pussy': 0.023094688221709007, 'limousine': 0.0011547344110854503, 'temperature': 0.0011547344110854503, 'hole': 0.004618937644341801, 'cum': 0.003464203233256351, 'lgbt': 0.017321016166281754, 'rest': 0.0023094688221709007, 'studs': 0.0011547344110854503, 'gays': 0.004618937644341801, 'bis': 0.0011547344110854503, 'closet': 0.0011547344110854503, 'strip': 0.0011547344110854503, 'law': 0.003464203233256351, 'milk': 0.0011547344110854503, 'door': 0.004618937644341801, 'magic': 0.0011547344110854503, 'floor': 0.012702078521939953, 'cry': 0.0011547344110854503, 'library': 0.0011547344110854503, 'way': 0.015011547344110854, 'buckingham': 0.0011547344110854503, 'newspaper': 0.0011547344110854503, 'paper': 0.0011547344110854503, 'go': 0.0023094688221709007, 'ceiling': 0.0023094688221709007, 'migos': 0.0023094688221709007, 'stack': 0.0011547344110854503, 'food': 0.0011547344110854503, 'fuck': 0.050808314087759814, 'only': 0.009237875288683603, 'whole': 0.0023094688221709007, 'middle': 0.003464203233256351, 'bag': 0.005773672055427252, 'latto': 0.0011547344110854503, 'bottle': 0.0011547344110854503, 'flow': 0.0011547344110854503, 'table': 0.0023094688221709007, 'best': 0.013856812933025405, 'front': 0.0011547344110854503, 'box': 0.005773672055427252, 'pool': 0.0011547344110854503, 'cock': 0.0011547344110854503, 'oprah': 0.0011547344110854503, 'coochie': 0.005773672055427252, 'temple': 0.0023094688221709007, 'side': 0.004618937644341801, 'color': 0.0011547344110854503, 'scene': 0.0011547344110854503, 'backseat': 0.0011547344110854503, 'chopper': 0.006928406466512702, 'boss': 0.0011547344110854503, 'total': 0.0011547344110854503, 'ones': 0.003464203233256351, 'huxtables': 0.0011547344110854503, 'road': 0.0023094688221709007, 'hotel': 0.006928406466512702, 'victim': 0.0011547344110854503, 'hyatt': 0.0011547344110854503, 'air': 0.003464203233256351, 'pilot': 0.0011547344110854503, 'type': 0.0023094688221709007, 'mimi': 0.0011547344110854503, 'shower': 0.0023094688221709007, '2k': 0.0011547344110854503, 'room': 0.0023094688221709007, 'donuts': 0.0011547344110854503, 'sheets': 0.0023094688221709007, 'vet': 0.0011547344110854503, 'spot': 0.003464203233256351, 'sex': 0.0023094688221709007, 'most': 0.003464203233256351, 'mayonnaise': 0.0011547344110854503, 'good': 0.0011547344110854503, 'explorer': 0.0011547344110854503, 'drake': 0.0011547344110854503, 'six': 0.0011547344110854503, 'basement': 0.0011547344110854503, 'big': 0.003464203233256351, 'titties': 0.0011547344110854503, 'gunshot': 0.003464203233256351, 'first': 0.0023094688221709007, 'grand': 0.0011547344110854503, 'uber': 0.0023094688221709007, 'booty': 0.0011547344110854503, 'blue': 0.0011547344110854503, 'rush': 0.0011547344110854503, 'barber': 0.0011547344110854503, 'world': 0.009237875288683603, 'motto': 0.0011547344110854503, 'top': 0.003464203233256351, 'toilet': 0.0011547344110854503, 'jet': 0.0011547344110854503, 'white': 0.003464203233256351, 'verse': 0.0023094688221709007, 'pencil': 0.0011547344110854503, 'border': 0.0011547344110854503, 'map': 0.0011547344110854503, 'card': 0.0011547344110854503, 'ass': 0.0011547344110854503, 'past': 0.0011547344110854503, 'ice': 0.0023094688221709007, 'gang': 0.0023094688221709007, 'gram': 0.003464203233256351, 'drama': 0.0011547344110854503, 'music': 0.0023094688221709007, 'baby': 0.0023094688221709007, 'maury': 0.0011547344110854503, 'story': 0.0011547344110854503, 'reason': 0.0011547344110854503, 'glock': 0.004618937644341801, 'rosie': 0.0011547344110854503, 'money': 0.011547344110854504, 'flinstones': 0.003464203233256351, 'shits': 0.0011547344110854503, 'mail': 0.0023094688221709007, 'club': 0.0011547344110854503, 'bathroom': 0.0011547344110854503, 'dildo': 0.0011547344110854503, 'drinks': 0.0011547344110854503, 'taste': 0.0011547344110854503, 'rainbow': 0.0011547344110854503, 'gay': 0.0011547344110854503, 'movement': 0.0011547344110854503, 'lovers': 0.0023094688221709007, 'covers': 0.0023094688221709007, 'bushes': 0.0011547344110854503, 'pipe': 0.0011547344110854503, 'maid': 0.0011547344110854503, 'rice': 0.0023094688221709007, 'strawberry': 0.0011547344110854503, 'headboard': 0.0011547344110854503, 'max': 0.0011547344110854503, 'bootyhole': 0.0011547344110854503, 'backstage': 0.0011547344110854503, 'ground': 0.0023094688221709007, 'twat': 0.003464203233256351, 'laundry': 0.0011547344110854503, 'other': 0.006928406466512702, 'claws': 0.0011547344110854503, 'eggs': 0.0011547344110854503, '3d': 0.0011547344110854503, 'builder': 0.0011547344110854503, 'gas': 0.0011547344110854503, 'dracthats': 0.0011547344110854503, 'cab': 0.0011547344110854503, 'dutches': 0.0011547344110854503, 'same': 0.005773672055427252, 'yard': 0.0011547344110854503, 'grapes': 0.0011547344110854503, 'nine': 0.0011547344110854503, 'pails': 0.0011547344110854503, 'cost': 0.0011547344110854503, 'vault': 0.0011547344110854503, 'bitch': 0.0023094688221709007, 'salt': 0.0011547344110854503, 'eway': 0.0023094688221709007, 'briefcase': 0.0011547344110854503, 'line': 0.003464203233256351, 'movie': 0.0011547344110854503, 'tea': 0.0011547344110854503, 'man': 0.0011547344110854503, 'realest': 0.0023094688221709007, 'drivethru': 0.0011547344110854503, '50': 0.0011547344110854503, 'bee': 0.0011547344110854503, 'victory': 0.0011547344110854503, 'bloods': 0.0011547344110854503, 'public': 0.0011547344110854503, 'stall': 0.0011547344110854503, 'crown': 0.0011547344110854503, 'cuticles': 0.0011547344110854503, 'rooftop': 0.0011547344110854503, 'juice': 0.0023094688221709007, 'kitty': 0.0011547344110854503, 'tail': 0.0011547344110854503, 'tv': 0.0011547344110854503, 'trenches': 0.0011547344110854503, 'can': 0.0011547344110854503, 'morning': 0.003464203233256351, 'fighting': 0.0011547344110854503, 'light': 0.0011547344110854503, 'ghetto': 0.0011547344110854503, 'streets': 0.008083140877598153, 'truth': 0.0011547344110854503, 'booth': 0.0011547344110854503, 'worst': 0.0011547344110854503, 'days': 0.0011547344110854503, 'corner': 0.0011547344110854503, 'rod': 0.0011547344110854503, 'dump': 0.0011547344110854503, 'problems': 0.0011547344110854503, 'goal': 0.0011547344110854503, 'fuckery': 0.0011547344110854503, 'hood': 0.0023094688221709007, 'generation': 0.0011547344110854503, 'conversation': 0.0011547344110854503, 'wrong': 0.004618937644341801, 'wall': 0.0023094688221709007, 'rope': 0.0011547344110854503, 'song': 0.0011547344110854503, 'upper': 0.0011547344110854503, 'umbrella': 0.0011547344110854503, 'lips': 0.0011547344110854503, 'older': 0.0011547344110854503, 'post': 0.0011547344110854503, 'lobby': 0.0011547344110854503, 'hate': 0.0011547344110854503, 'next': 0.009237875288683603, 'tiger': 0.0011547344110854503, 'pot': 0.0011547344110854503, 'sun': 0.0011547344110854503, 'boot': 0.0011547344110854503, 'media': 0.0023094688221709007, 'scale': 0.0011547344110854503, 'hoops': 0.0011547344110854503, 'simpsons': 0.0011547344110854503, 'mall': 0.003464203233256351, 'balls': 0.0011547344110854503, 'throne': 0.0023094688221709007, 'park': 0.005773672055427252, 'niggas': 0.0011547344110854503, 'broom': 0.0011547344110854503, 'wind': 0.0011547344110854503, 'end': 0.0023094688221709007, 'spikes': 0.0011547344110854503, 'wipes': 0.0011547344110854503, 'sins': 0.0023094688221709007, 'new': 0.0011547344110854503, 'neighbors': 0.0011547344110854503, 'dishes': 0.0011547344110854503, 'butt': 0.0011547344110854503, 'circle': 0.0011547344110854503, 'lace': 0.0011547344110854503, 'draco': 0.0023094688221709007, 'breakfast': 0.0011547344110854503, 'cup': 0.0011547344110854503, 'sink': 0.0011547344110854503, 'internet': 0.0023094688221709007, 'helicopter': 0.0011547344110854503, 'billy': 0.0011547344110854503, 'heart': 0.0011547344110854503, 'whites': 0.0011547344110854503, 'dark': 0.0011547344110854503, 'opposites': 0.0011547344110854503, 'llama': 0.0011547344110854503, 'creases': 0.0011547344110854503, 'bed': 0.003464203233256351, 'longest': 0.0011547344110854503, 'homeless': 0.0011547344110854503, 'shot': 0.0011547344110854503, 'cops': 0.0023094688221709007, 'mic': 0.0023094688221709007, 'hands': 0.0011547344110854503, 'kit': 0.0011547344110854503, 'casket': 0.0011547344110854503, 'daze': 0.0011547344110854503, 'play': 0.0011547344110854503, 'stick': 0.006928406466512702, 'fullest': 0.020785219399538105, 'desert': 0.0011547344110854503, 'tree': 0.0011547344110854503, 'start': 0.0011547344110854503, 'studio': 0.0011547344110854503, 'bside': 0.0011547344110854503, 'hater': 0.0011547344110854503, 'cross': 0.0011547344110854503, 'news': 0.0011547344110854503, 'mood': 0.0023094688221709007, 'bride': 0.0011547344110854503, 'puma': 0.0011547344110854503, 'flows': 0.0011547344110854503, 'straws': 0.0011547344110854503, 'attitude': 0.0011547344110854503, 'lies': 0.0011547344110854503, '33rd': 0.006928406466512702, 'month': 0.006928406466512702, 'day': 0.009237875288683603, 'motherfucking': 0.006928406466512702, 'math': 0.013856812933025405, 'ugly': 0.0011547344110854503, 'bar': 0.0011547344110854503, 'mirror': 0.0011547344110854503, 'navy': 0.0011547344110854503, 'left': 0.004618937644341801, 'right': 0.004618937644341801, 'topic': 0.004618937644341801, 'talk': 0.0011547344110854503, 'feet': 0.0011547344110854503, 'weave': 0.0011547344110854503, 'voice': 0.0011547344110854503, 'hot': 0.0011547344110854503, 'question': 0.0011547344110854503, 'ex': 0.004618937644341801, 'night': 0.0011547344110854503, 'game': 0.0023094688221709007, 'caddy': 0.0011547344110854503, 'glasses': 0.0011547344110854503, 'stage': 0.0011547344110854503, 'steakhouse': 0.0011547344110854503, 'skirt': 0.0011547344110854503, 'ambulance': 0.0023094688221709007, 'feilds': 0.0023094688221709007, 'record': 0.0011547344110854503, 'weapon': 0.0011547344110854503, 'force': 0.0011547344110854503, 'cupcakke': 0.0011547344110854503, 'coat': 0.0011547344110854503, 'pack': 0.0011547344110854503, 'couch': 0.0011547344110854503, 'cash': 0.0011547344110854503, 'visa': 0.0011547344110854503, 'penthouse': 0.0011547344110854503, 'jag': 0.0011547344110854503, 'shedd': 0.0011547344110854503, 'funeral': 0.0011547344110854503, 'less': 0.0011547344110854503, 'leash': 0.0011547344110854503, 'rules': 0.0011547344110854503, 'climbing': 0.0011547344110854503, 'windy': 0.0011547344110854503, 'pole': 0.0011547344110854503, 'profit': 0.0011547344110854503, 'bottom': 0.0023094688221709007, 'answers': 0.0011547344110854503, 'plug': 0.0011547344110854503, 'run': 0.0011547344110854503, 'heat': 0.0011547344110854503, 'evil': 0.0011547344110854503, 'roaches': 0.0011547344110854503, 'edge': 0.0011547344110854503, 'bus': 0.0011547344110854503, 'cake': 0.0011547344110854503, 'dome': 0.0011547344110854503, 'clothes': 0.0011547344110854503, 'logo': 0.0011547344110854503, 'sway': 0.0011547344110854503, 'eye': 0.0023094688221709007, 'crowd': 0.0011547344110854503, 'ride': 0.0011547344110854503, 'russians': 0.0011547344110854503, 'forehead': 0.0011547344110854503, 'kids': 0.0011547344110854503, 'courts': 0.0011547344110854503, 'therapist': 0.0011547344110854503, 'connection': 0.0011547344110854503, 'clip': 0.0011547344110854503, 'popo': 0.0011547344110854503, 'sky': 0.0011547344110854503, 'car': 0.0011547344110854503, 'opps': 0.0011547344110854503, 'sound': 0.003464203233256351, 'friends': 0.0011547344110854503, 'innocent': 0.0011547344110854503, 'point': 0.0011547344110854503, 'negative': 0.0011547344110854503, 'sign': 0.0011547344110854503, 'highest': 0.0011547344110854503, 'damn': 0.006928406466512702, 'bahamas': 0.0011547344110854503, 'clit': 0.0011547344110854503, 'mop': 0.0011547344110854503, 'sock': 0.0011547344110854503, 'number': 0.0011547344110854503, 'hatchet': 0.0011547344110854503, 'motherfuckers': 0.0011547344110854503, 'devil': 0.0011547344110854503, 'mouth': 0.0011547344110854503, 'strong': 0.0011547344110854503, 'fridge': 0.0011547344110854503, 'belt': 0.0023094688221709007, 'hoes': 0.0011547344110854503, 'armed': 0.0011547344110854503, 'gum': 0.0011547344110854503, 'teacher': 0.0011547344110854503, 'trash': 0.0011547344110854503, 'school': 0.0011547344110854503, 'visas': 0.0011547344110854503, 'newborn': 0.0011547344110854503, 'struggle': 0.0011547344110854503, 'week': 0.0011547344110854503, 'hall': 0.0011547344110854503, 'er': 0.0011547344110854503, 'scariest': 0.0011547344110854503, 'bitches': 0.0011547344110854503, 'low': 0.0011547344110854503, 'murder': 0.0011547344110854503, 'yolk': 0.0011547344110854503, 'projects': 0.0011547344110854503, 'little': 0.0011547344110854503, 'incredible': 0.0011547344110854503, 'trinity': 0.0011547344110854503}"
beat,"{'hump': 0.03333333333333333, 'this': 0.06666666666666667, 'like': 0.03333333333333333, 'with': 0.03333333333333333, 'young': 0.03333333333333333, 'it': 0.1, 'up': 0.03333333333333333, 'ass': 0.03333333333333333, 'i': 0.06666666666666667, 'your': 0.03333333333333333, 'the': 0.03333333333333333, 'her': 0.03333333333333333, 'fuck': 0.03333333333333333, 'us': 0.3333333333333333, 'always': 0.03333333333333333, 'me': 0.03333333333333333, 'but': 0.03333333333333333}"
hump,{'me': 1.0}
me,"{'fuck': 0.01256281407035176, 'daddy': 0.010050251256281407, 'choke': 0.005025125628140704, 'my': 0.01256281407035176, 'out': 0.002512562814070352, 'arch': 0.002512562814070352, 'bae': 0.002512562814070352, 'bend': 0.002512562814070352, 'fucking': 0.002512562814070352, 'his': 0.002512562814070352, 'to': 0.04271356783919598, 'so': 0.01507537688442211, 'cause': 0.01256281407035176, 'this': 0.005025125628140704, 'put': 0.007537688442211055, 'let': 0.002512562814070352, 'brush': 0.002512562814070352, 'im': 0.04020100502512563, 'i': 0.020100502512562814, 'caught': 0.007537688442211055, 'til': 0.002512562814070352, 'jack': 0.002512562814070352, 'slow': 0.002512562814070352, 'a': 0.05025125628140704, 'like': 0.0678391959798995, 'cant': 0.002512562814070352, 'on': 0.010050251256281407, 'prove': 0.002512562814070352, 'talk': 0.002512562814070352, 'lil': 0.002512562814070352, 'since': 0.002512562814070352, 'everything': 0.002512562814070352, 'your': 0.005025125628140704, 'sir': 0.002512562814070352, 'massage': 0.002512562814070352, 'get': 0.007537688442211055, 'in': 0.01256281407035176, 'blush': 0.002512562814070352, 'show': 0.005025125628140704, 'money': 0.002512562814070352, 'with': 0.007537688442211055, 'he': 0.002512562814070352, 'you': 0.05778894472361809, 'hot': 0.002512562814070352, 'loved': 0.002512562814070352, 'it': 0.005025125628140704, 'dont': 0.01507537688442211, 'what': 0.002512562814070352, 'why': 0.005025125628140704, 'thats': 0.005025125628140704, 'some': 0.010050251256281407, 'bark': 0.005025125628140704, 'cheating': 0.002512562814070352, 'coins': 0.002512562814070352, 'punta': 0.002512562814070352, 'give': 0.002512562814070352, 'the': 0.005025125628140704, 'bounce': 0.002512562814070352, 'cum': 0.002512562814070352, 'then': 0.005025125628140704, 'now': 0.002512562814070352, 'serena': 0.002512562814070352, 'giving': 0.002512562814070352, 'up': 0.01256281407035176, 'feel': 0.002512562814070352, 'naomi': 0.002512562814070352, 'gifts': 0.002512562814070352, 'face': 0.002512562814070352, 'unless': 0.002512562814070352, 'off': 0.010050251256281407, 'waitin': 0.002512562814070352, 'if': 0.007537688442211055, 'hurt': 0.002512562814070352, 'nowhere': 0.002512562814070352, 'and': 0.010050251256281407, 'taste': 0.005025125628140704, 'smell': 0.005025125628140704, 'bad': 0.005025125628140704, 'dead': 0.002512562814070352, 'play': 0.002512562814070352, 'go': 0.007537688442211055, 'lookin': 0.002512562814070352, 'no': 0.007537688442211055, 'lick': 0.002512562814070352, 'muffins': 0.002512562814070352, 'yeah': 0.005025125628140704, 'niggas': 0.002512562814070352, 'started': 0.002512562814070352, 'that': 0.01507537688442211, 'but': 0.01256281407035176, 'watch': 0.002512562814070352, 'suck': 0.002512562814070352, 'looser': 0.002512562814070352, 'somethin': 0.002512562814070352, 'yelling': 0.005025125628140704, 'say': 0.002512562814070352, 'intelligent': 0.002512562814070352, 'when': 0.007537688442211055, 'bitch': 0.007537688442211055, 'people': 0.002512562814070352, 'fat': 0.002512562814070352, 'all': 0.002512562814070352, 'asking': 0.002512562814070352, 'can': 0.002512562814070352, 'teach': 0.002512562814070352, 'aint': 0.002512562814070352, 'who': 0.002512562814070352, 'roll': 0.002512562814070352, 'dick': 0.002512562814070352, 'hope': 0.002512562814070352, 'french': 0.002512562814070352, 'call': 0.005025125628140704, 'ima': 0.020100502512562814, 'look': 0.007537688442211055, 'know': 0.007537688442211055, 'cold': 0.002512562814070352, 'stories': 0.002512562814070352, 'beat': 0.002512562814070352, 'first': 0.002512562814070352, 'pause': 0.002512562814070352, 'pack': 0.002512562814070352, 'too': 0.002512562814070352, 'at': 0.002512562814070352, 'even': 0.005025125628140704, 'every': 0.005025125628140704, 'alone': 0.002512562814070352, 'bowl': 0.002512562814070352, 'clean': 0.002512562814070352, 'stay': 0.002512562814070352, 'lagging': 0.002512562814070352, 'turned': 0.002512562814070352, 'smoke': 0.002512562814070352, 'after': 0.002512562814070352, 'food': 0.002512562814070352, 'for': 0.010050251256281407, 'officer': 0.002512562814070352, 'over': 0.005025125628140704, 'under': 0.002512562814070352, 'more': 0.002512562814070352, 'one': 0.002512562814070352, 'saying': 0.010050251256281407, 'next': 0.002512562814070352, 'huh': 0.002512562814070352, 'into': 0.002512562814070352, 'tell': 0.005025125628140704, 'sayin': 0.010050251256281407, 'screamin': 0.002512562814070352, 'gimme': 0.002512562814070352, 'mississippi': 0.002512562814070352, 'moan': 0.002512562814070352, 'finish': 0.002512562814070352, 'please': 0.005025125628140704, 'from': 0.002512562814070352, 'shut': 0.002512562814070352, 'spank': 0.002512562814070352, 'flowers': 0.002512562814070352, 'abundantly': 0.002512562814070352, 'whoregasm': 0.002512562814070352, 'emily': 0.002512562814070352, 'finger': 0.010050251256281407, 'two': 0.002512562814070352, 'reese': 0.002512562814070352, 'visa': 0.002512562814070352, 'got': 0.005025125628140704, 'came': 0.002512562814070352, 'how': 0.01507537688442211, 'feelin': 0.002512562814070352, 'excuse': 0.002512562814070352, 'of': 0.002512562814070352, 'down': 0.002512562814070352, 'safe': 0.002512562814070352}"
fuck,"{'me': 0.06432748538011696, 'up': 0.05263157894736842, 'fuck': 0.005847953216374269, 'you': 0.06432748538011696, 'this': 0.07017543859649122, 'yeah': 0.005847953216374269, 'so': 0.017543859649122806, 'out': 0.11695906432748537, 'with': 0.023391812865497075, 'him': 0.017543859649122806, 'the': 0.04678362573099415, 'around': 0.04093567251461988, 'is': 0.017543859649122806, 'a': 0.05847953216374269, 'do': 0.023391812865497075, 'wrong': 0.005847953216374269, 'my': 0.017543859649122806, 'lil': 0.005847953216374269, 'doggy': 0.005847953216374269, 'need': 0.005847953216374269, 'another': 0.005847953216374269, 'magician': 0.005847953216374269, 'it': 0.017543859649122806, 'niggas': 0.005847953216374269, 'every': 0.005847953216374269, 'in': 0.005847953216374269, 'about': 0.011695906432748537, 'back': 0.017543859649122806, 'off': 0.005847953216374269, 'waldo': 0.017543859649122806, 'give': 0.005847953216374269, 'girl': 0.005847953216374269, 'what': 0.017543859649122806, 'like': 0.005847953216374269, 'on': 0.011695906432748537, '12': 0.005847953216374269, 'not': 0.005847953216374269, 'check': 0.005847953216374269, 'your': 0.011695906432748537, 'who': 0.011695906432748537, 'one': 0.005847953216374269, 'i': 0.017543859649122806, 'until': 0.005847953216374269, 'dude': 0.005847953216374269, 'if': 0.011695906432748537, 'all': 0.017543859649122806, 'um': 0.005847953216374269, 'lets': 0.005847953216374269, 'goin': 0.005847953216374269, 'did': 0.005847953216374269, 'wannabe': 0.005847953216374269, 'pull': 0.005847953216374269, 'soon': 0.005847953216374269, 'outta': 0.005847953216374269, 'whore': 0.005847953216374269, 'from': 0.005847953216374269, 'went': 0.005847953216374269, 'for': 0.005847953216374269, 'ayy': 0.005847953216374269, 'til': 0.005847953216374269}"
daddy,"{'better': 0.07142857142857142, 'and': 0.07142857142857142, 'speed': 0.03571428571428571, 'daddy': 0.25, 'yeah': 0.03571428571428571, 'keep': 0.03571428571428571, 'im': 0.10714285714285714, 'is': 0.03571428571428571, 'all': 0.03571428571428571, 'come': 0.07142857142857142, 'fuck': 0.03571428571428571, 'i': 0.07142857142857142, 'pay': 0.03571428571428571, 'never': 0.03571428571428571, 'the': 0.03571428571428571, 'spit': 0.03571428571428571}"
better,"{'make': 0.09090909090909091, 'hump': 0.09090909090909091, 'sweat': 0.045454545454545456, 'run': 0.045454545454545456, 'spank': 0.045454545454545456, 'pop': 0.045454545454545456, 'check': 0.045454545454545456, 'be': 0.045454545454545456, 'days': 0.045454545454545456, 'than': 0.13636363636363635, 'give': 0.045454545454545456, 'say': 0.045454545454545456, 'bitch': 0.045454545454545456, 'have': 0.045454545454545456, 'stretch': 0.045454545454545456, 'need': 0.045454545454545456, 'come': 0.045454545454545456, 'stronger': 0.045454545454545456}"
make,"{'me': 0.15584415584415584, 'him': 0.06493506493506493, 'your': 0.06493506493506493, 'it': 0.1038961038961039, 'these': 0.03896103896103896, 'a': 0.12987012987012986, 'the': 0.03896103896103896, 'my': 0.05194805194805195, 'wiz': 0.012987012987012988, 'that': 0.012987012987012988, 'porn': 0.025974025974025976, 'you': 0.07792207792207792, 'as': 0.012987012987012988, 'noise': 0.012987012987012988, 'em': 0.012987012987012988, 'wine': 0.012987012987012988, 'sure': 0.012987012987012988, 'amends': 0.025974025974025976, 'her': 0.012987012987012988, 'another': 0.012987012987012988, 'up': 0.012987012987012988, 'us': 0.012987012987012988, 'yo': 0.012987012987012988, 'this': 0.03896103896103896, 'tuna': 0.012987012987012988, 'love': 0.012987012987012988}"
