Word,Frequency
monogamy,{'or': 1.0}
or,"{'whatever': 0.03076923076923077, 'a': 0.07692307692307693, 'at': 0.015384615384615385, 'be': 0.015384615384615385, 'runaway': 0.015384615384615385, 'is': 0.015384615384615385, 'get': 0.015384615384615385, 'something': 0.03076923076923077, 'let': 0.015384615384615385, 'the': 0.06153846153846154, 'less': 0.015384615384615385, 'more': 0.015384615384615385, 'shift': 0.015384615384615385, 'an': 0.015384615384615385, 'make': 0.015384615384615385, 'alive': 0.015384615384615385, 'call': 0.015384615384615385, 'send': 0.015384615384615385, 'nothing': 0.015384615384615385, 'worse': 0.015384615384615385, 'work': 0.015384615384615385, 'sugarcoated': 0.015384615384615385, 'afford': 0.015384615384615385, 'you': 0.015384615384615385, 'dribble': 0.015384615384615385, 'two': 0.06153846153846154, 'without': 0.015384615384615385, 'police': 0.015384615384615385, 'some': 0.015384615384615385, 'lavish': 0.015384615384615385, 'they': 0.015384615384615385, 'just': 0.03076923076923077, 'converse': 0.015384615384615385, 'take': 0.015384615384615385, 'buts': 0.015384615384615385, 'that': 0.015384615384615385, 'antenna': 0.015384615384615385, 'buy': 0.015384615384615385, 'wroten': 0.015384615384615385, 'smoke': 0.015384615384615385, 'til': 0.015384615384615385, 'die': 0.015384615384615385, 'who': 0.015384615384615385, 'me': 0.03076923076923077, 'chill': 0.015384615384615385, 'intimate': 0.015384615384615385, 'not': 0.07692307692307693}"
whatever,"{'you': 0.15384615384615385, 'took': 0.07692307692307693, 'weather': 0.07692307692307693, 'they': 0.07692307692307693, 'fuck': 0.07692307692307693, 'boy': 0.07692307692307693, 'being': 0.07692307692307693, 'be': 0.07692307692307693, 'your': 0.3076923076923077}"
you,"{'call': 0.002205071664829107, 'know': 0.05292171995589857, 'aint': 0.03969128996692393, 'to': 0.012127894156560088, 'yeah': 0.007717750826901874, 'bad': 0.007717750826901874, 'dont': 0.025358324145534728, 'mean': 0.0011025358324145535, 'bout': 0.007717750826901874, 'all': 0.0033076074972436605, 'suckin': 0.0011025358324145535, 'real': 0.004410143329658214, 'got': 0.019845644983461964, 'no': 0.002205071664829107, 'smile': 0.0033076074972436605, 'forever': 0.004410143329658214, 'mine': 0.002205071664829107, 'light': 0.0011025358324145535, 'blind': 0.0011025358324145535, 'dance': 0.002205071664829107, 'need': 0.009922822491730982, 'see': 0.03197353914002205, 'care': 0.0033076074972436605, 'too': 0.0011025358324145535, 'just': 0.013230429988974642, 'out': 0.008820286659316428, 'like': 0.004410143329658214, 'cum': 0.0011025358324145535, 'the': 0.0033076074972436605, 'you': 0.008820286659316428, 'lotus': 0.0011025358324145535, 'heard': 0.0033076074972436605, 'i': 0.015435501653803748, 'cause': 0.005512679162072767, 'in': 0.007717750826901874, 'that': 0.006615214994487321, 'try': 0.002205071664829107, 'get': 0.009922822491730982, 'froze': 0.0011025358324145535, 'hear': 0.0011025358324145535, 'go': 0.005512679162072767, 'make': 0.004410143329658214, 'never': 0.004410143329658214, 'cant': 0.004410143329658214, 'wait': 0.0011025358324145535, 'if': 0.005512679162072767, 'baby': 0.014332965821389196, 'my': 0.011025358324145534, 'afloat': 0.0011025358324145535, 'excel': 0.0011025358324145535, 'starin': 0.0011025358324145535, 'sharin': 0.0011025358324145535, 'here': 0.002205071664829107, 'for': 0.011025358324145534, 'better': 0.004410143329658214, 'realest': 0.0011025358324145535, 'ever': 0.004410143329658214, 'off': 0.002205071664829107, 'strong': 0.0011025358324145535, 'married': 0.0011025358324145535, 'solo': 0.0011025358324145535, 'still': 0.002205071664829107, 'we': 0.002205071664829107, 'decide': 0.0011025358324145535, 'can': 0.011025358324145534, 'look': 0.002205071664829107, 'coming': 0.0011025358324145535, 'moving': 0.0011025358324145535, 'niggas': 0.020948180815876516, 'cop': 0.002205071664829107, 'and': 0.014332965821389196, 'then': 0.007717750826901874, 'again': 0.002205071664829107, 'take': 0.022050716648291068, 'gon': 0.011025358324145534, 'celebrate': 0.0011025358324145535, 'made': 0.002205071664829107, 'a': 0.013230429988974642, 'at': 0.004410143329658214, 'reaching': 0.0011025358324145535, 'some': 0.0011025358324145535, 'blame': 0.0011025358324145535, 'cold': 0.002205071664829107, 'but': 0.008820286659316428, 'drinkin': 0.0011025358324145535, 'up': 0.009922822491730982, 'remind': 0.002205071664829107, 'comfortable': 0.0011025358324145535, 'youre': 0.0011025358324145535, 'trying': 0.002205071664829107, 'something': 0.002205071664829107, 'put': 0.004410143329658214, 'cool': 0.0011025358324145535, 'had': 0.0033076074972436605, 'likely': 0.0011025358324145535, 'somethin': 0.0011025358324145535, 'deserve': 0.004410143329658214, 'say': 0.005512679162072767, 'ready': 0.0011025358324145535, 'be': 0.011025358324145534, 'single': 0.0011025358324145535, 'keep': 0.005512679162072767, 'sabotage': 0.002205071664829107, 'why': 0.006615214994487321, 'looking': 0.002205071664829107, 'til': 0.0011025358324145535, 'hate': 0.005512679162072767, 'down': 0.0033076074972436605, 'funny': 0.0011025358324145535, 'expect': 0.0011025358324145535, 'lying': 0.0011025358324145535, 'about': 0.002205071664829107, 'agree': 0.008820286659316428, 'chills': 0.008820286659316428, 'lovin': 0.0011025358324145535, 'wanna': 0.005512679162072767, 'dated': 0.0011025358324145535, 'trustin': 0.0011025358324145535, 'not': 0.0033076074972436605, 'from': 0.0011025358324145535, 'im': 0.0033076074972436605, 'let': 0.0011025358324145535, 'its': 0.0011025358324145535, 'callin': 0.002205071664829107, 'give': 0.006615214994487321, 'right': 0.002205071664829107, 'inquire': 0.0011025358324145535, 'save': 0.002205071664829107, 'working': 0.0011025358324145535, 'clap': 0.0011025358324145535, 'think': 0.005512679162072767, 'these': 0.0011025358324145535, 'white': 0.0011025358324145535, 'feel': 0.004410143329658214, 'spill': 0.004410143329658214, 'fly': 0.004410143329658214, 'ride': 0.004410143329658214, 'best': 0.0011025358324145535, 'going': 0.0011025358324145535, 'learn': 0.0011025358324145535, 'listening': 0.0011025358324145535, 'wondering': 0.0011025358324145535, 'her': 0.0011025358324145535, 'pretty': 0.006615214994487321, 'want': 0.005512679162072767, 'hold': 0.002205071664829107, 'suppose': 0.0011025358324145535, 'shine': 0.0011025358324145535, 'race': 0.0011025358324145535, 'step': 0.0011025358324145535, 'cut': 0.0011025358324145535, 'alright': 0.0011025358324145535, 'lie': 0.0011025358324145535, 'ask': 0.0011025358324145535, 'gettin': 0.0011025358324145535, 'lay': 0.0011025358324145535, 'ill': 0.0011025358324145535, 'aspire': 0.0011025358324145535, 'perspiring': 0.0011025358324145535, 'before': 0.0011025358324145535, 'ambitious': 0.0011025358324145535, 'tell': 0.004410143329658214, 'later': 0.0011025358324145535, 'gotta': 0.006615214994487321, 'are': 0.004410143329658214, 'have': 0.002205071664829107, 'yet': 0.0011025358324145535, 'somewhere': 0.0011025358324145535, 'what': 0.0011025358324145535, 'sellin': 0.0011025358324145535, 'livin': 0.0011025358324145535, 'lettin': 0.0011025358324145535, 'dark': 0.0011025358324145535, 'coveting': 0.0011025358324145535, 'where': 0.0011025358324145535, 'rather': 0.0033076074972436605, 'talking': 0.002205071664829107, 'when': 0.0033076074972436605, 'being': 0.002205071664829107, 'would': 0.002205071664829107, 'chained': 0.0011025358324145535, 'saw': 0.0011025358324145535, 'richer': 0.0033076074972436605, 'mind': 0.0033076074972436605, 'two': 0.0011025358324145535, 'fucking': 0.0011025358324145535, 'leavin': 0.0011025358324145535, 'this': 0.0011025358324145535, 'allow': 0.0011025358324145535, 'attractive': 0.0011025358324145535, 'hopeless': 0.0011025358324145535, 'finna': 0.0011025358324145535, 'perpetratin': 0.0011025358324145535, 'perpetrating': 0.0011025358324145535, 'smoking': 0.002205071664829107, 'tryna': 0.002205071664829107, 'gonna': 0.002205071664829107, 'on': 0.0033076074972436605, 'could': 0.002205071664829107, 'throwing': 0.0011025358324145535, 'alive': 0.0011025358324145535, 'used': 0.002205071664829107, 'naysaying': 0.0011025358324145535, 'his': 0.0011025358324145535, 'was': 0.005512679162072767, 'follow': 0.0011025358324145535, 'buzzed': 0.0011025358324145535, 'thats': 0.002205071664829107, 'forced': 0.0011025358324145535, 'malnourished': 0.0011025358324145535, 'every': 0.0011025358324145535, 'hide': 0.0011025358324145535, 'drank': 0.0011025358324145535, 'do': 0.0011025358324145535, 'scream': 0.002205071664829107, 'through': 0.0011025358324145535, 'pay': 0.0011025358324145535, 'wonder': 0.002205071664829107, 'stuntin': 0.0011025358324145535, 'grew': 0.0011025358324145535, 'knew': 0.0011025358324145535, 'now': 0.002205071664829107, 'love': 0.0033076074972436605, 'spend': 0.0011025358324145535, 'changed': 0.0011025358324145535, 'with': 0.004410143329658214, 'enough': 0.0011025358324145535, 'hatin': 0.0011025358324145535, 'bought': 0.0011025358324145535, 'neer': 0.0011025358324145535, 'really': 0.0011025358324145535, 'first': 0.0011025358324145535, 'crazy': 0.0011025358324145535, 'wont': 0.0011025358324145535, 'so': 0.0011025358324145535, 'overexaggerating': 0.0011025358324145535, 'hangin': 0.0011025358324145535, 'respect': 0.002205071664829107, 'probably': 0.002205071664829107, 'givin': 0.0011025358324145535, 'live': 0.0011025358324145535, 'lucky': 0.0011025358324145535, 'makin': 0.0011025358324145535, 'play': 0.0011025358324145535, 'smash': 0.0011025358324145535, 'eat': 0.0011025358324145535, 'hopped': 0.0011025358324145535, 'caught': 0.0011025358324145535, 'sweat': 0.0011025358324145535, 'guys': 0.0011025358324145535, 'young': 0.0011025358324145535, 'black': 0.0011025358324145535, 'as': 0.0033076074972436605, 'pikachu': 0.0011025358324145535, 'pmyers': 0.0011025358324145535, 'of': 0.0011025358324145535, 'muhfuckers': 0.0033076074972436605, 'deaf': 0.0011025358324145535, 'faking': 0.0011025358324145535, 'winning': 0.0011025358324145535, 'tripping': 0.0011025358324145535, 'dig': 0.0033076074972436605, 'free': 0.0011025358324145535, 'lil': 0.0011025358324145535, 'wouldnt': 0.0011025358324145535, 'run': 0.002205071664829107, 'been': 0.0011025358324145535, 'sore': 0.0011025358324145535, 'somewhat': 0.0011025358324145535, 'cars': 0.0011025358324145535, 'mow': 0.0011025358324145535, 'doing': 0.0011025358324145535, 'supposed': 0.0011025358324145535, 'thought': 0.0011025358324145535, 'should': 0.0011025358324145535, 'show': 0.0011025358324145535, 'lyrically': 0.0011025358324145535, 'good': 0.0011025358324145535, 'appreciate': 0.0011025358324145535, 'fuck': 0.0011025358324145535, 'barneys': 0.0011025358324145535, 'different': 0.0011025358324145535, 'feelin': 0.0011025358324145535, 'leave': 0.0011025358324145535, 'didnt': 0.0011025358324145535, 'throw': 0.0011025358324145535, 'aim': 0.0011025358324145535, 'is': 0.002205071664829107, 'open': 0.0011025358324145535, 'over': 0.0011025358324145535, 'walkin': 0.0011025358324145535, 'sober': 0.0011025358324145535, 'ordered': 0.0011025358324145535, 'dare': 0.0011025358324145535, 'crave': 0.0011025358324145535, 'babe': 0.0011025358324145535, 'contemplate': 0.0033076074972436605, 'lady': 0.0011025358324145535, 'unconditional': 0.0011025358324145535, 'bloom': 0.014332965821389196, 'inherited': 0.0011025358324145535, 'use': 0.0011025358324145535, 'energy': 0.0011025358324145535, 'holla': 0.0011025358324145535, 'dealin': 0.0011025358324145535, 'loving': 0.0011025358324145535, 'code': 0.0011025358324145535, 'watch': 0.0011025358324145535}"
call,"{'it': 0.07692307692307693, 'a': 0.07692307692307693, 'you': 0.20512820512820512, 'back': 0.02564102564102564, 'me': 0.20512820512820512, 'on': 0.02564102564102564, 'her': 0.20512820512820512, 'its': 0.02564102564102564, 'and': 0.02564102564102564, 'that': 0.02564102564102564, 'up': 0.05128205128205128, 'need': 0.02564102564102564, 'him': 0.02564102564102564}"
it,"{'im': 0.008298755186721992, 'aint': 0.03319502074688797, 'anyways': 0.002074688796680498, 'do': 0.004149377593360996, 'does': 0.002074688796680498, 'is': 0.002074688796680498, 'bad': 0.022821576763485476, 'but': 0.043568464730290454, 'to': 0.02074688796680498, 'seems': 0.004149377593360996, 'couch': 0.002074688796680498, 'down': 0.014522821576763486, 'slows': 0.002074688796680498, 'when': 0.01037344398340249, 'peace': 0.002074688796680498, 'gonna': 0.002074688796680498, 'cause': 0.004149377593360996, 'up': 0.01867219917012448, 'because': 0.004149377593360996, 'you': 0.029045643153526972, 'all': 0.03734439834024896, 'it': 0.006224066390041493, 'dont': 0.016597510373443983, 'baby': 0.006224066390041493, 'look': 0.01037344398340249, 'albeit': 0.002074688796680498, 'let': 0.004149377593360996, 'the': 0.006224066390041493, 'surely': 0.002074688796680498, 'better': 0.002074688796680498, 'go': 0.012448132780082987, 'they': 0.008298755186721992, 'speaks': 0.002074688796680498, 'was': 0.024896265560165973, 'yall': 0.002074688796680498, 'ralph': 0.002074688796680498, 'away': 0.03734439834024896, 'hope': 0.002074688796680498, 'until': 0.004149377593360996, 'stopped': 0.002074688796680498, 'low': 0.008298755186721992, 'me': 0.002074688796680498, 'once': 0.012448132780082987, 'till': 0.002074688796680498, 'last': 0.002074688796680498, 'dawg': 0.002074688796680498, 'slow': 0.004149377593360996, 'sound': 0.002074688796680498, 'amg': 0.002074688796680498, 'i': 0.026970954356846474, 'in': 0.014522821576763486, 'gps': 0.002074688796680498, 'my': 0.012448132780082987, 'though': 0.004149377593360996, 'every': 0.002074688796680498, 'fall': 0.002074688796680498, 'this': 0.01037344398340249, 'done': 0.004149377593360996, 'gets': 0.01037344398340249, 'guess': 0.008298755186721992, 'on': 0.01037344398340249, 'hard': 0.002074688796680498, 'and': 0.024896265560165973, 'for': 0.03941908713692946, 'fuck': 0.004149377593360996, 'til': 0.006224066390041493, 'close': 0.004149377593360996, 'stop': 0.002074688796680498, 'without': 0.002074688796680498, 'fly': 0.002074688796680498, 'haha': 0.002074688796680498, 'home': 0.002074688796680498, 'flood': 0.002074688796680498, 'open': 0.004149377593360996, 'loose': 0.008298755186721992, 'like': 0.008298755186721992, 'if': 0.004149377593360996, 'foundation': 0.002074688796680498, 'feel': 0.006224066390041493, 'locked': 0.002074688796680498, 'running': 0.002074688796680498, 'yeah': 0.01037344398340249, 'so': 0.006224066390041493, 'work': 0.002074688796680498, 'probably': 0.002074688796680498, 'wowowork': 0.002074688796680498, 'oh': 0.002074688796680498, 'as': 0.004149377593360996, 'its': 0.012448132780082987, 'goes': 0.002074688796680498, 'made': 0.002074688796680498, 'darling': 0.002074688796680498, 'g': 0.004149377593360996, 'your': 0.006224066390041493, 'did': 0.002074688796680498, 'shady': 0.002074688796680498, 'homie': 0.002074688796680498, 'be': 0.004149377593360996, 'comes': 0.004149377593360996, 'doesnt': 0.002074688796680498, 'makes': 0.006224066390041493, 'make': 0.016597510373443983, 'we': 0.006224066390041493, 'ah': 0.002074688796680498, 'now': 0.002074688796680498, 'gotta': 0.012448132780082987, 'got': 0.004149377593360996, 'okay': 0.002074688796680498, 'hit': 0.002074688796680498, 'a': 0.008298755186721992, 'might': 0.002074688796680498, 'prolly': 0.002074688796680498, 'goodbye': 0.002074688796680498, 'impossible': 0.002074688796680498, 'just': 0.004149377593360996, 'really': 0.006224066390041493, 'hurts': 0.002074688796680498, 'right': 0.006224066390041493, 'wasnt': 0.002074688796680498, 'shouldnt': 0.002074688796680498, 'ugly': 0.002074688796680498, 'no': 0.004149377593360996, 'with': 0.006224066390041493, 'thats': 0.002074688796680498, '30': 0.002074688796680498, 'too': 0.002074688796680498, 'cool': 0.004149377593360996, 'real': 0.002074688796680498, 'buy': 0.002074688796680498, 'haters': 0.002074688796680498, 'told': 0.002074688796680498, 'well': 0.002074688796680498, 'took': 0.002074688796680498, 'wide': 0.012448132780082987, 'marinate': 0.002074688796680498, 'carrot': 0.002074688796680498, 'double': 0.002074688796680498, 'raw': 0.002074688796680498, 'out': 0.002074688796680498, 'die': 0.002074688796680498, 'from': 0.002074688796680498, 'ill': 0.002074688796680498, 'new': 0.002074688796680498, 'remind': 0.002074688796680498, 'that': 0.006224066390041493, 'nice': 0.002074688796680498, 'moving': 0.006224066390041493, 'those': 0.002074688796680498, 'diamonds': 0.002074688796680498, 'block': 0.002074688796680498, 'or': 0.012448132780082987, 'through': 0.002074688796680498, 'takes': 0.002074688796680498, 'mellow': 0.002074688796680498, 'highly': 0.002074688796680498, 'at': 0.002074688796680498, 'leaves': 0.002074688796680498, 'feels': 0.002074688796680498, 'one': 0.002074688796680498, 'linger': 0.002074688796680498, 'may': 0.002074688796680498, 'quick': 0.002074688796680498, 'intellect': 0.002074688796680498, 'mr': 0.002074688796680498, 'start': 0.002074688796680498, 'big': 0.002074688796680498}"
im,"{'startin': 0.0025906735751295338, 'sayin': 0.0051813471502590676, 'feelin': 0.0025906735751295338, 'low': 0.0025906735751295338, 'tryna': 0.03626943005181347, 'just': 0.07512953367875648, 'talking': 0.007772020725388601, 'only': 0.0025906735751295338, 'tellin': 0.0051813471502590676, 'looking': 0.0051813471502590676, 'in': 0.02072538860103627, 'selfish': 0.0025906735751295338, 'sorry': 0.012953367875647668, 'wrong': 0.0025906735751295338, 'promisin': 0.0025906735751295338, 'kinda': 0.0025906735751295338, 'up': 0.0051813471502590676, 'a': 0.038860103626943004, 'limitless': 0.0025906735751295338, 'lyrically': 0.0025906735751295338, 'not': 0.04922279792746114, 'dreaming': 0.0025906735751295338, 'trying': 0.015544041450777202, 'manifestating': 0.0025906735751295338, 'anywhere': 0.0025906735751295338, 'temporarily': 0.0025906735751295338, 'somebody': 0.0051813471502590676, 'road': 0.0025906735751295338, 'hoping': 0.0051813471502590676, 'out': 0.007772020725388601, 'skrrting': 0.0025906735751295338, 'killing': 0.0051813471502590676, 'like': 0.007772020725388601, 'digging': 0.0025906735751295338, 'checkin': 0.0025906735751295338, 'feeling': 0.0025906735751295338, 'left': 0.0025906735751295338, 'all': 0.007772020725388601, 'posed': 0.0051813471502590676, 'on': 0.018134715025906734, 'lit': 0.0025906735751295338, 'dealing': 0.0025906735751295338, 'giving': 0.0051813471502590676, 'gettin': 0.0025906735751295338, 'protectin': 0.0025906735751295338, 'gonna': 0.0025906735751295338, 'good': 0.0025906735751295338, 'tired': 0.02072538860103627, 'back': 0.007772020725388601, 'sure': 0.007772020725388601, 'headed': 0.0051813471502590676, 'high': 0.010362694300518135, 'so': 0.018134715025906734, 'fucking': 0.0051813471502590676, 'selling': 0.0025906735751295338, 'the': 0.02849740932642487, 'bout': 0.010362694300518135, 'definitely': 0.0025906735751295338, 'rawdog': 0.0025906735751295338, 'rough': 0.0025906735751295338, 'god': 0.0025906735751295338, 'success': 0.0025906735751295338, 'from': 0.010362694300518135, 'raising': 0.0051813471502590676, 'through': 0.0025906735751295338, 'going': 0.010362694300518135, 'quite': 0.0051813471502590676, 'ballin': 0.0025906735751295338, 'globetrottin': 0.0025906735751295338, 'mozart': 0.0025906735751295338, 'blowing': 0.010362694300518135, 'dressin': 0.0025906735751295338, 'that': 0.007772020725388601, 'koko': 0.0025906735751295338, 'drunk': 0.0025906735751295338, 'outstanding': 0.0025906735751295338, 'one': 0.0025906735751295338, 'stroking': 0.0025906735751295338, 'as': 0.0025906735751295338, 'runnin': 0.0025906735751295338, 'gone': 0.0051813471502590676, 'sweating': 0.0025906735751295338, 'livin': 0.0025906735751295338, 'reppin': 0.0025906735751295338, 'charming': 0.0025906735751295338, 'paying': 0.007772020725388601, 'hopeless': 0.02072538860103627, 'renegotiatin': 0.0025906735751295338, 'hella': 0.0025906735751295338, 'getting': 0.0051813471502590676, 'hopin': 0.018134715025906734, 'jokin': 0.007772020725388601, 'behind': 0.0025906735751295338, 'ashing': 0.0025906735751295338, 'appeased': 0.0025906735751295338, 'focused': 0.0051813471502590676, 'kobe': 0.0025906735751295338, 'still': 0.010362694300518135, 'glad': 0.0051813471502590676, 'standin': 0.0025906735751295338, 'heavily': 0.0025906735751295338, 'jih': 0.0025906735751295338, 'sad': 0.0025906735751295338, 'already': 0.0025906735751295338, 'prideful': 0.0025906735751295338, 'buzzed': 0.0025906735751295338, 'wit': 0.0025906735751295338, 'numb': 0.0025906735751295338, 'better': 0.0025906735751295338, 'watching': 0.0025906735751295338, 'curious': 0.0025906735751295338, 'bipolar': 0.0025906735751295338, 'perfect': 0.0025906735751295338, 'scared': 0.0025906735751295338, 'catching': 0.0025906735751295338, 'hurting': 0.0025906735751295338, 'askin': 0.0025906735751295338, 'far': 0.0025906735751295338, 'faded': 0.0025906735751295338, 'playing': 0.0025906735751295338, 'duckie': 0.0025906735751295338, 'aiming': 0.0025906735751295338, 'saying': 0.0025906735751295338, 'done': 0.0051813471502590676, 'sittin': 0.0025906735751295338, 'singin': 0.0025906735751295338, 'grinding': 0.0025906735751295338, 'making': 0.0025906735751295338, 'taking': 0.0025906735751295338, 'thinking': 0.010362694300518135, 'seeing': 0.0025906735751295338, 'winter': 0.0025906735751295338, 'bored': 0.0051813471502590676, 'tripping': 0.0025906735751295338, 'fried': 0.0025906735751295338, 'picasso': 0.0025906735751295338, 'under': 0.012953367875647668, 'innocent': 0.0025906735751295338, 'switching': 0.0025906735751295338, 'down': 0.007772020725388601, 'here': 0.0051813471502590676, 'tracking': 0.0025906735751295338, 'twice': 0.0025906735751295338, 'sleep': 0.0025906735751295338, 'guarded': 0.0025906735751295338, 'broad': 0.0025906735751295338, 'spoiled': 0.0025906735751295338, 'chill': 0.0025906735751295338, 'damaged': 0.0025906735751295338, 'rather': 0.0025906735751295338, 'sort': 0.0025906735751295338, 'sorting': 0.0025906735751295338, 'known': 0.0025906735751295338, 'woke': 0.0025906735751295338, 'growin': 0.0025906735751295338, 'red': 0.0025906735751295338, 'talkin': 0.0051813471502590676, 'pulling': 0.0025906735751295338, 'forever': 0.0025906735751295338, 'brutal': 0.0025906735751295338, 'it': 0.0025906735751295338, 'is': 0.0025906735751295338, 'modest': 0.0025906735751295338, 'schizo': 0.0025906735751295338, 'alive': 0.0025906735751295338, 'with': 0.007772020725388601, 'aroused': 0.0025906735751295338, 'wherever': 0.0025906735751295338, 'why': 0.031088082901554404, 'fishing': 0.007772020725388601, 'her': 0.0025906735751295338, 'dope': 0.0025906735751295338, 'stuntin': 0.0025906735751295338, 'cool': 0.0025906735751295338}"
startin,{'to': 1.0}
